,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
7,Jorge López,Real Zaragoza,32,"M(CR),FW",29,20,1782,2,4,1,6.78,2009-10,ESP La Liga
8,Borja Fernández,Real Valladolid,29,M(C),31,30,2498,0,1,0,6.77,2009-10,ESP La Liga
9,Francis,Xerez,29,D(R),25,25,2164,1,0,1,6.77,2009-10,ESP La Liga
0,Adrián González,Getafe,22,M(CL),25,19,1651,1,5,0,6.77,2009-10,ESP La Liga
1,Riki,Deportivo,30,"AM(R),FW",26,18,1500,8,1,0,6.77,2009-10,ESP La Liga
2,Miguel Ángel Moyá,Valencia,26,GK,8,8,720,0,0,0,6.77,2009-10,ESP La Liga
3,Jacobo,Real Valladolid,27,GK,15,14,1305,0,0,1,6.77,2009-10,ESP La Liga
4,Fernando Navarro,Sevilla,28,D(CL),29,26,2278,0,2,0,6.77,2009-10,ESP La Liga
5,Daniel Parejo,Getafe,21,M(C),28,16,1354,6,4,1,6.77,2009-10,ESP La Liga
6,Joseba Llorente,Villarreal,31,FW,29,20,1772,9,2,1,6.77,2009-10,ESP La Liga
7,Gurpegi,Athletic Bilbao,30,"D(C),M(C)",34,30,2444,1,1,1,6.76,2009-10,ESP La Liga
8,Víctor Casadesús,Mallorca,25,"AM(C),FW",28,21,1590,4,5,1,6.76,2009-10,ESP La Liga
9,Moisés Hurtado,Espanyol,29,"D(C),M(CR)",31,30,2556,0,0,0,6.76,2009-10,ESP La Liga
0,Luis Perea,Atletico,31,D(CLR),28,27,2474,0,1,0,6.75,2009-10,ESP La Liga
1,Casquero,Getafe,34,"D(C),M(CR),FW",32,23,2137,5,1,0,6.75,2009-10,ESP La Liga
2,Leonardo Borzani,Almeria,28,M(CLR),3,2,181,0,0,0,6.75,2009-10,ESP La Liga
3,Haris Medunjanin,Real Valladolid,25,M(C),24,9,1036,5,1,0,6.75,2009-10,ESP La Liga
4,David de Gea,Atletico,20,GK,19,19,1710,0,0,0,6.75,2009-10,ESP La Liga
5,Juanfran,Osasuna,26,D(R),33,32,2638,4,3,1,6.75,2009-10,ESP La Liga
6,Cléber Santana,Atletico,29,M(C),14,8,827,1,1,0,6.74,2009-10,ESP La Liga
7,Raúl Carnero,Deportivo,21,"D(CL),M(L)",5,4,344,0,0,0,6.74,2009-10,ESP La Liga
8,Fabián Canobbio,Real Valladolid,30,"AM(C),FW",24,21,1811,1,1,0,6.74,2009-10,ESP La Liga
9,Aranda,Osasuna,30,FW,29,28,2138,5,6,0,6.74,2009-10,ESP La Liga
0,Tomas Ujfalusi,Atletico,32,"D(LR),DMC",27,26,2369,0,2,0,6.74,2009-10,ESP La Liga
1,Iker Muniain,Athletic Bilbao,18,AM(CLR),26,4,852,4,3,1,6.74,2009-10,ESP La Liga
2,Damián Escudero,Villarreal,23,AM(CL),12,3,346,1,4,0,6.74,2009-10,ESP La Liga
3,Manuel Torres,Malaga,21,D(CL),17,15,1323,1,1,0,6.74,2009-10,ESP La Liga
4,Juan Pablo,Sporting Gijon,32,GK,38,38,3420,0,0,1,6.73,2009-10,ESP La Liga
5,Ariel Ibagaza,Villarreal,34,"AM(C),FW",24,14,1265,2,5,0,6.73,2009-10,ESP La Liga
6,Aitor Ocio,Athletic Bilbao,34,D(C),3,3,270,0,0,0,6.73,2009-10,ESP La Liga
7,Dani Toribio,Malaga,22,M(CR),21,17,1490,0,0,0,6.73,2009-10,ESP La Liga
8,Fernando Amorebieta,Athletic Bilbao,25,D(CL),34,34,2958,0,0,1,6.73,2009-10,ESP La Liga
9,David Rochela,Deportivo,20,D(CLR),4,3,315,0,0,0,6.73,2009-10,ESP La Liga
0,Mikel Alonso,Tenerife,30,"D(C),M(R)",28,21,1960,1,1,0,6.72,2009-10,ESP La Liga
1,Gustavo Munúa,Malaga,32,GK,38,38,3420,0,0,1,6.72,2009-10,ESP La Liga
2,Rubén Baraja,Valencia,35,DMC,18,7,769,0,1,0,6.72,2009-10,ESP La Liga
3,Oier,Osasuna,24,"D(CR),M(C)",11,8,734,0,0,0,6.72,2009-10,ESP La Liga
4,Fabio Celestini,Getafe,35,"D(C),M(CR)",24,22,1948,0,0,0,6.72,2009-10,ESP La Liga
5,Sébastien Squillaci,Sevilla,30,D(C),16,14,1259,1,1,1,6.72,2009-10,ESP La Liga
6,Pablo Orbaiz,Athletic Bilbao,31,M(C),20,17,1370,1,2,0,6.71,2009-10,ESP La Liga
7,Juan Ángel Albín,Getafe,24,"AM(C),FW",23,12,1221,3,0,1,6.71,2009-10,ESP La Liga
8,Diego Camacho,Sporting Gijon,34,M(R),23,16,1505,0,1,0,6.71,2009-10,ESP La Liga
9,Sergio,Deportivo,34,"D(C),M(CR)",24,21,1871,0,1,0,6.71,2009-10,ESP La Liga
0,Edmílson,Real Zaragoza,34,"D(C),M(C)",17,14,1226,0,1,0,6.71,2009-10,ESP La Liga
1,Josemi,Mallorca,31,D(R),28,26,2239,0,1,0,6.71,2009-10,ESP La Liga
2,Eduardo Salvio,Atletico,20,M(CR),13,5,562,2,1,1,6.71,2009-10,ESP La Liga
3,Fernando,Malaga,31,"D(C),M(CR)",30,29,2193,5,2,0,6.71,2009-10,ESP La Liga
4,Juan Carrizo,Real Zaragoza,26,GK,16,16,1440,0,0,0,6.71,2009-10,ESP La Liga
5,Marcos,Real Valladolid,36,D(C),21,17,1510,0,1,0,6.70,2009-10,ESP La Liga
6,José Crespo,Racing Santander,23,"D(CL),M(R)",13,13,1090,0,2,0,6.70,2009-10,ESP La Liga
7,Royston Ricky Drenthe,Real Madrid,23,M(CLR),8,3,282,0,1,0,6.70,2009-10,ESP La Liga
8,Álex Bergantiños,Xerez,25,M(C),26,22,1992,0,2,0,6.70,2009-10,ESP La Liga
9,Luis Morán,Sporting Gijon,23,M(CR),28,21,1844,4,1,1,6.70,2009-10,ESP La Liga
0,Victor Obinna,Malaga,23,FW,26,16,1615,4,2,0,6.70,2009-10,ESP La Liga
1,Diego López,Villarreal,29,GK,38,38,3420,0,0,0,6.70,2009-10,ESP La Liga
2,Romaric,Sevilla,27,"D(C),M(C)",19,10,863,1,1,0,6.70,2009-10,ESP La Liga
3,Oriol,Racing Santander,29,"D(L),DMC",19,15,1441,0,0,1,6.70,2009-10,ESP La Liga
4,Fabián Orellana,Xerez,24,AM(CLR),26,20,1813,2,5,1,6.69,2009-10,ESP La Liga
5,Miguel Torres,Getafe,24,D(CLR),26,22,2096,0,1,1,6.69,2009-10,ESP La Liga
6,Nikola Zigic,Valencia,30,FW,13,5,558,4,1,1,6.69,2009-10,ESP La Liga
7,Aythami Artiles,Xerez,24,D(C),30,29,2611,2,0,0,6.69,2009-10,ESP La Liga
8,Toño,Racing Santander,31,GK,16,16,1421,0,0,0,6.69,2009-10,ESP La Liga
9,Ander Iturraspe,Athletic Bilbao,21,M(C),15,11,883,0,0,0,6.68,2009-10,ESP La Liga
0,Momo,Xerez,28,AM(LR),26,22,1793,2,7,0,6.68,2009-10,ESP La Liga
1,Raúl García,Atletico,24,"M(CLR),FW",20,12,1040,0,2,0,6.68,2009-10,ESP La Liga
2,Alexis Ruano,Valencia,25,D(CLR),24,21,1907,1,0,1,6.68,2009-10,ESP La Liga
3,Abel Aguilar,Real Zaragoza,26,M(C),27,20,1685,4,1,1,6.67,2009-10,ESP La Liga
4,Corona,Almeria,29,M(C),22,13,1222,1,2,0,6.67,2009-10,ESP La Liga
5,Jesús Mendoza,Xerez,33,D(CL),12,12,914,0,0,0,6.67,2009-10,ESP La Liga
6,Ricardo,Osasuna,39,GK,36,36,3240,0,0,0,6.66,2009-10,ESP La Liga
7,Emiliano Armenteros,Xerez,24,AM(CLR),25,16,1595,4,1,0,6.66,2009-10,ESP La Liga
8,Sidi Keita,Xerez,25,"D(C),M(CR)",24,24,1856,0,0,0,6.66,2009-10,ESP La Liga
9,Sergio Álvarez,Sporting Gijon,18,"D(C),M(C)",1,1,90,0,0,0,6.66,2009-10,ESP La Liga
0,Adrián Colunga,Real Zaragoza,26,"AM(LR),FW",16,7,845,7,0,0,6.66,2009-10,ESP La Liga
1,Mané,Getafe,29,D(L),35,35,3063,1,0,0,6.66,2009-10,ESP La Liga
2,Iván Hernández,Sporting Gijon,30,"D(CL),DMC",10,7,667,0,0,0,6.65,2009-10,ESP La Liga
3,Juan Valera,Atletico,26,D(R),23,19,1616,0,3,0,6.65,2009-10,ESP La Liga
4,Justo Villar,Real Valladolid,33,GK,23,23,2006,0,0,1,6.65,2009-10,ESP La Liga
5,Maxi Rodríguez,Atletico,30,"M(CL),FW",14,9,765,2,0,0,6.65,2009-10,ESP La Liga
6,Leandro Gioda,Xerez,26,D(CL),29,28,2516,2,1,2,6.65,2009-10,ESP La Liga
7,Valdo,Malaga,29,"M(CR),FW",19,10,1080,2,1,0,6.65,2009-10,ESP La Liga
8,Josetxo,Osasuna,33,"D(C),DMC",19,18,1665,0,0,0,6.65,2009-10,ESP La Liga
9,David Barral,Sporting Gijon,27,FW,33,23,2003,4,0,0,6.65,2009-10,ESP La Liga
0,Rafael Márquez,Barcelona,31,D(C),15,7,763,1,1,0,6.64,2009-10,ESP La Liga
1,Juan Forlín,Espanyol,23,"D(C),M(C)",24,23,2019,2,0,1,6.64,2009-10,ESP La Liga
2,Carlos Bellvis,Tenerife,25,D(L),15,15,1293,0,0,1,6.63,2009-10,ESP La Liga
3,Pablo Pinillos,Racing Santander,36,D(R),23,22,1923,0,0,0,6.63,2009-10,ESP La Liga
4,Daniel Kome,Tenerife,30,M(C),29,19,1584,0,3,0,6.63,2009-10,ESP La Liga
5,Javier Baraja,Real Valladolid,30,M(C),25,18,1648,2,0,0,6.63,2009-10,ESP La Liga
6,Joel Johnson,Valencia,18,M(CLR),1,1,90,0,0,0,6.63,2009-10,ESP La Liga
7,Robert Pires,Villarreal,37,AM(L),28,13,1281,4,1,1,6.63,2009-10,ESP La Liga
8,Jeffrén Suárez,Barcelona,22,"AM(L),FW",12,6,406,2,0,0,6.63,2009-10,ESP La Liga
9,Raúl Goni,Real Zaragoza,22,D(L),6,6,540,0,0,0,6.63,2009-10,ESP La Liga
0,Mateo Musacchio,Villarreal,20,D(C),7,5,403,0,0,0,6.62,2009-10,ESP La Liga
1,Jermaine Pennant,Real Zaragoza,27,M(R),25,13,1224,0,1,0,6.62,2009-10,ESP La Liga
2,David Cortés,Getafe,31,D(R),20,19,1560,0,1,0,6.62,2009-10,ESP La Liga
3,Dmytro Chygrynskiy,Barcelona,24,D(C),12,10,853,0,0,0,6.62,2009-10,ESP La Liga
4,Sergio García,Real Valladolid,21,M(CLR),1,0,55,0,0,0,6.61,2009-10,ESP La Liga
5,Sergio Aragoneses,Tenerife,33,GK,38,38,3420,0,0,0,6.61,2009-10,ESP La Liga
6,Diego Capel,Sevilla,22,AM(L),29,14,1389,1,3,1,6.60,2009-10,ESP La Liga
7,Ivan Obradovic,Real Zaragoza,22,D(L),9,6,561,0,1,0,6.60,2009-10,ESP La Liga
8,Krisztian Vadócz,Osasuna,25,"D(C),M(CR)",20,11,1042,4,0,0,6.60,2009-10,ESP La Liga
9,Álvaro Domínguez,Atletico,21,D(CL),26,26,2228,0,0,0,6.60,2009-10,ESP La Liga
0,David Prieto,Xerez,28,"D(C),DMC",21,20,1714,0,1,0,6.60,2009-10,ESP La Liga
1,Fernando Marqués,Espanyol,26,M(CL),21,10,918,1,5,0,6.59,2009-10,ESP La Liga
2,Cristian Portilla,Sporting Gijon,22,M(CLR),4,3,247,0,0,0,6.59,2009-10,ESP La Liga
3,Ángel Lafita,Real Zaragoza,26,"M(CLR),FW",24,17,1647,3,4,0,6.59,2009-10,ESP La Liga
4,Laure,Deportivo,25,D(R),20,19,1717,0,1,0,6.59,2009-10,ESP La Liga
5,Roberto Jiménez,Atletico,24,GK,3,3,270,0,0,0,6.59,2009-10,ESP La Liga
6,Nasief Morris,Racing Santander,29,D(R),12,12,1007,1,0,0,6.59,2009-10,ESP La Liga
7,Marius Stankevicius,Sevilla,29,"D(CLR),DMC",16,14,1245,0,0,0,6.58,2009-10,ESP La Liga
8,Raúl Baena,Espanyol,21,M(C),19,11,997,0,0,0,6.58,2009-10,ESP La Liga
9,Pierre Webó,Mallorca,28,FW,31,12,1183,6,3,1,6.58,2009-10,ESP La Liga
0,Juanito,Malaga,30,"D(C),M(CR)",30,25,2158,0,0,0,6.58,2009-10,ESP La Liga
1,Jaime Gavilán,Getafe,25,AM(L),27,16,1344,0,5,0,6.58,2009-10,ESP La Liga
2,Juan Carlos Valerón,Deportivo,35,AM(C),24,12,1227,1,5,0,6.57,2009-10,ESP La Liga
3,Apoño,Malaga,26,M(C),24,17,1711,2,0,0,6.57,2009-10,ESP La Liga
4,David Fuster,Villarreal,28,AM(R),22,11,1120,3,2,1,6.57,2009-10,ESP La Liga
5,Antonio Tomás,Deportivo,25,"D(C),M(CR)",30,28,2416,0,0,0,6.57,2009-10,ESP La Liga
6,Rafael Sastre,Sporting Gijon,35,D(R),14,11,1011,0,0,0,6.57,2009-10,ESP La Liga
7,Fernando Varela,Mallorca,31,D(C),15,10,830,0,0,0,6.56,2009-10,ESP La Liga
8,Míchel,Xerez,33,FW,14,7,594,2,0,0,6.56,2009-10,ESP La Liga
9,Juanma Ortiz,Almeria,28,"D(CR),M(CR)",35,24,2183,2,4,1,6.55,2009-10,ESP La Liga
0,Mahamadou Diarra,Real Madrid,29,DMC,15,4,470,0,0,0,6.54,2009-10,ESP La Liga
1,Selim Benachour,Malaga,29,"AM(C),FW",23,18,1449,0,2,0,6.54,2009-10,ESP La Liga
2,Raúl,Real Madrid,33,"AM(CL),FW",30,8,1050,5,1,1,6.54,2009-10,ESP La Liga
3,Javier Paredes,Real Zaragoza,28,D(C),20,18,1523,0,0,0,6.53,2009-10,ESP La Liga
4,Javier López Vallejo,Real Zaragoza,35,GK,7,7,630,0,0,0,6.53,2009-10,ESP La Liga
5,Carlos Calvo,Xerez,25,M(R),35,26,2142,4,1,1,6.53,2009-10,ESP La Liga
6,Iván Bolado,Racing Santander,21,FW,12,3,413,2,2,0,6.53,2009-10,ESP La Liga
7,Óscar De Marcos,Athletic Bilbao,21,"D(LR),M(CR)",19,9,902,1,0,0,6.52,2009-10,ESP La Liga
8,Xavi Torres,Malaga,24,M(C),11,10,803,1,1,1,6.52,2009-10,ESP La Liga
9,Masoud Shojaei,Osasuna,26,"M(CL),FW",36,18,1674,2,1,1,6.51,2009-10,ESP La Liga
0,Iván Alonso,Espanyol,31,FW,34,19,1705,5,0,1,6.51,2009-10,ESP La Liga
1,David López,Athletic Bilbao,28,M(CR),17,7,640,0,3,0,6.51,2009-10,ESP La Liga
2,Pablo Ibáñez,Atletico,29,D(L),7,6,543,0,0,0,6.50,2009-10,ESP La Liga
3,Juan Domínguez,Deportivo,21,M(C),13,8,745,0,0,0,6.50,2009-10,ESP La Liga
4,Nabil Baha,Malaga,29,"AM(CL),FW",32,21,2000,5,1,1,6.50,2009-10,ESP La Liga
5,Juan Luis Redondo,Xerez,33,D(R),13,11,1046,0,0,0,6.50,2009-10,ESP La Liga
6,Vicente,Valencia,29,AM(C),11,5,498,0,1,0,6.49,2009-10,ESP La Liga
7,Lillo,Valencia,21,D(CLR),1,1,47,0,0,0,6.49,2009-10,ESP La Liga
8,Pedro Ríos,Getafe,29,M(R),18,4,592,1,0,0,6.49,2009-10,ESP La Liga
9,Pablo Álvarez,Deportivo,30,M(CR),28,17,1481,2,0,0,6.49,2009-10,ESP La Liga
0,Óscar Serrano,Racing Santander,29,"AM(CL),FW",33,27,2194,3,3,0,6.49,2009-10,ESP La Liga
1,Héctor Font,Real Valladolid,26,M(CLR),10,3,355,0,0,0,6.49,2009-10,ESP La Liga
2,Sebastián Eguren,Villarreal,30,"D(C),M(CR)",14,9,853,0,1,0,6.49,2009-10,ESP La Liga
3,Leandro Cabrera,Atletico,19,D(CL),4,4,360,0,0,0,6.49,2009-10,ESP La Liga
4,Toni Moral,Racing Santander,29,M(C),18,10,810,1,0,0,6.49,2009-10,ESP La Liga
5,Mate Bilic,Sporting Gijon,30,"AM(L),FW",31,17,1620,5,1,0,6.48,2009-10,ESP La Liga
6,László Sepsi,Racing Santander,23,D(L),5,4,379,0,0,0,6.48,2009-10,ESP La Liga
7,Adrián López,Deportivo,23,"M(CLR),FW",34,25,2099,4,2,0,6.47,2009-10,ESP La Liga
8,Esteban,Almeria,35,GK,2,1,116,0,0,0,6.47,2009-10,ESP La Liga
9,Roberto Ayala,Real Zaragoza,37,D(L),13,13,1126,0,1,0,6.46,2009-10,ESP La Liga
0,Rodri,Sevilla,20,"AM(C),FW",2,0,11,1,0,0,6.46,2009-10,ESP La Liga
1,Richi,Tenerife,33,M(C),22,16,1343,1,0,0,6.45,2009-10,ESP La Liga
2,Jonathan Sesma,Real Valladolid,32,AM(C),17,14,1003,1,2,0,6.45,2009-10,ESP La Liga
3,Carlos Lázaro,Real Valladolid,20,DMC,8,6,576,0,0,0,6.45,2009-10,ESP La Liga
4,Keko,Real Valladolid,19,M(R),13,4,527,0,2,0,6.45,2009-10,ESP La Liga
5,Hedwiges Maduro,Valencia,25,DMC,18,12,1122,0,0,0,6.44,2009-10,ESP La Liga
6,Fabián Vargas,Almeria,30,M(C),10,6,461,0,0,0,6.44,2009-10,ESP La Liga
7,Aldo Duscher,Sevilla,31,"D(C),DMC",10,7,623,0,0,0,6.44,2009-10,ESP La Liga
8,Lolo,Sevilla,26,"D(C),M(C)",21,9,925,1,1,0,6.44,2009-10,ESP La Liga
9,Mista,Deportivo,32,M(CLR),13,5,490,1,1,0,6.44,2009-10,ESP La Liga
0,Miguel Ángel Nieto,Almeria,24,M(CLR),14,3,404,0,0,0,6.44,2009-10,ESP La Liga
1,Marquitos,Real Valladolid,23,AM(C),19,11,862,2,1,0,6.43,2009-10,ESP La Liga
2,Ignacio Camacho,Atletico,20,"D(C),M(C)",12,6,530,0,1,0,6.43,2009-10,ESP La Liga
3,Vicente Moreno,Xerez,36,"D(C),DMC",22,15,1331,1,0,0,6.42,2009-10,ESP La Liga
4,Omar Ramos,Tenerife,22,AM(LR),23,7,858,0,2,0,6.42,2009-10,ESP La Liga
5,Diego Seoane,Deportivo,22,D(C),1,1,90,0,0,0,6.42,2009-10,ESP La Liga
6,Shunsuke Nakamura,Espanyol,32,M(CLR),13,6,568,0,1,0,6.41,2009-10,ESP La Liga
7,Albert Luque,Malaga,32,FW,17,5,688,1,1,0,6.41,2009-10,ESP La Liga
8,Bueno,Real Valladolid,22,"AM(CL),FW",20,7,834,1,1,0,6.40,2009-10,ESP La Liga
9,Edinho,Malaga,28,FW,10,2,338,2,1,0,6.40,2009-10,ESP La Liga
0,Zé Castro,Deportivo,27,D(C),10,8,705,0,0,0,6.40,2009-10,ESP La Liga
1,Piscu,Deportivo,23,D(C),3,3,226,0,0,0,6.40,2009-10,ESP La Liga
2,Florent Sinama-Pongolle,Atletico,26,"AM(L),FW",10,3,301,0,0,0,6.40,2009-10,ESP La Liga
3,Lassad,Deportivo,25,"AM(CL),FW",19,10,791,2,0,0,6.39,2009-10,ESP La Liga
4,Carmelo,Sporting Gijon,27,"M(C),FW",27,11,1056,0,1,0,6.39,2009-10,ESP La Liga
5,Ewerthon,Real Zaragoza,29,FW,10,1,389,2,1,0,6.38,2009-10,ESP La Liga
6,Ikechukwu Uche,Real Zaragoza,27,FW,3,2,150,0,1,0,6.38,2009-10,ESP La Liga
7,Francisco Maldonado,Sporting Gijon,29,FW,15,6,560,0,2,0,6.37,2009-10,ESP La Liga
8,Henok Goitom,Almeria,26,FW,21,11,1037,1,1,0,6.37,2009-10,ESP La Liga
9,Aitor Núñez,Tenerife,23,D(R),5,4,260,0,0,0,6.37,2009-10,ESP La Liga
0,Ibrahima Baldé,Atletico,21,FW,18,5,502,3,0,0,6.37,2009-10,ESP La Liga
1,Dinei,Tenerife,27,FW,23,1,514,0,2,0,6.37,2009-10,ESP La Liga
2,Daniel Orozco,Malaga,23,D(CLR),4,4,360,0,0,0,6.37,2009-10,ESP La Liga
3,Bruno China,Mallorca,28,M(CLR),9,2,219,0,0,0,6.36,2009-10,ESP La Liga
4,Manuel Fernandes,Valencia,24,M(CL),15,8,792,0,0,0,6.36,2009-10,ESP La Liga
5,Keko,Atletico,19,M(R),1,0,27,0,0,0,6.36,2009-10,ESP La Liga
6,Milan Smiljanic,Sporting Gijon,24,M(C),6,5,386,0,0,0,6.36,2009-10,ESP La Liga
7,Fernando Forestieri,Malaga,20,"AM(CL),FW",1,1,53,0,0,0,6.35,2009-10,ESP La Liga
8,Iván Pérez,Deportivo,25,M(CLR),20,3,683,0,0,0,6.35,2009-10,ESP La Liga
9,Coro,Espanyol,28,"M(CLR),FW",23,11,1053,1,1,0,6.34,2009-10,ESP La Liga
0,Rúper,Osasuna,23,DMC,27,11,1097,0,1,0,6.34,2009-10,ESP La Liga
1,Marko Babic,Real Zaragoza,29,D(CLR),14,7,612,0,0,0,6.34,2009-10,ESP La Liga
2,Alexandre Geijo,Racing Santander,28,FW,19,8,821,1,2,0,6.34,2009-10,ESP La Liga
3,Javi Varas,Sevilla,28,GK,5,5,450,0,0,0,6.33,2009-10,ESP La Liga
4,Pedrito,Malaga,21,M(CLR),3,0,59,0,0,0,6.33,2009-10,ESP La Liga
5,Luis García,Racing Santander,32,AM(C),15,4,572,0,1,0,6.33,2009-10,ESP La Liga
6,Ortiz Bernal,Almeria,33,M(CLR),17,0,213,1,2,0,6.33,2009-10,ESP La Liga
7,Luis Prieto,Real Valladolid,31,D(CL),20,19,1555,0,0,0,6.33,2009-10,ESP La Liga
8,Xisco,Racing Santander,24,AM(L),23,7,928,3,1,0,6.33,2009-10,ESP La Liga
9,Chori Domínguez,Valencia,29,"AM(C),FW",13,4,450,0,2,0,6.32,2009-10,ESP La Liga
0,Jordi Amat,Espanyol,18,"D(CL),DMC",6,4,384,0,0,0,6.32,2009-10,ESP La Liga
1,Borja Navarro,Sporting Gijon,20,FW,1,0,31,0,0,0,6.32,2009-10,ESP La Liga
2,Etxeberria,Athletic Bilbao,33,FW,7,2,266,0,1,0,6.32,2009-10,ESP La Liga
3,Matilla,Villarreal,22,DMC,2,2,166,0,0,0,6.31,2009-10,ESP La Liga
4,Enrique Carreño,Sevilla,24,FW,1,0,40,0,0,0,6.31,2009-10,ESP La Liga
5,Kike Mateo,Sporting Gijon,31,M(CLR),16,2,385,0,1,0,6.31,2009-10,ESP La Liga
6,Emilio Viqueira,Xerez,36,M(CLR),17,4,675,0,0,0,6.30,2009-10,ESP La Liga
7,Dady,Osasuna,29,FW,10,4,344,1,1,0,6.30,2009-10,ESP La Liga
8,Antoñito,Xerez,32,FW,25,2,695,3,1,0,6.29,2009-10,ESP La Liga
9,Moratón,Racing Santander,31,D(L),11,10,830,0,0,0,6.27,2009-10,ESP La Liga
0,Eneko Bóveda,Athletic Bilbao,22,D(CR),1,0,32,0,0,0,6.27,2009-10,ESP La Liga
1,Juanfran,Real Madrid,22,"D(R),M(R)",1,0,5,0,0,0,6.27,2009-10,ESP La Liga
2,Sergio Matabuena,Sporting Gijon,31,DMC,14,5,525,0,0,0,6.27,2009-10,ESP La Liga
3,Álex Quillo,Almeria,24,M(CLR),1,0,16,0,0,0,6.26,2009-10,ESP La Liga
4,Jokin Esparza,Osasuna,22,M(CLR),5,0,85,0,0,0,6.26,2009-10,ESP La Liga
5,José Carlos Fernández,Sevilla,23,M(LR),10,2,235,1,0,0,6.26,2009-10,ESP La Liga
6,Juanjo Exposito,Racing Santander,25,FW,1,0,31,0,0,0,6.25,2009-10,ESP La Liga
7,Víctor Laguardia,Real Zaragoza,21,D(C),3,3,270,0,0,0,6.25,2009-10,ESP La Liga
8,Ben Sahar,Espanyol,21,"AM(LR),FW",22,5,604,1,0,0,6.23,2009-10,ESP La Liga
9,Abel Gómez,Xerez,28,M(C),17,9,814,0,1,0,6.22,2009-10,ESP La Liga
0,David Rodríguez,Almeria,24,FW,9,2,219,1,0,0,6.22,2009-10,ESP La Liga
1,Miku,Valencia,25,FW,2,1,70,0,0,0,6.22,2009-10,ESP La Liga
2,Iván Javier Cuadrado,Malaga,31,D(CLR),4,4,316,0,0,0,6.21,2009-10,ESP La Liga
3,Azrack-Yassine Mahamat,Espanyol,22,M(CLR),2,0,56,0,0,0,6.21,2009-10,ESP La Liga
4,Alhassane Keita,Mallorca,27,FW,23,2,439,3,0,0,6.19,2009-10,ESP La Liga
5,Kepa,Getafe,26,FW,5,0,39,0,0,0,6.19,2009-10,ESP La Liga
6,Iñigo Pérez,Athletic Bilbao,22,"D(L),M(CL)",3,0,42,0,0,0,6.19,2009-10,ESP La Liga
7,Koke,Atletico,19,M(CLR),4,1,126,0,0,0,6.19,2009-10,ESP La Liga
8,Rodolfo Bodipo,Deportivo,33,FW,15,6,504,0,1,0,6.18,2009-10,ESP La Liga
9,Alberto Escassi,Getafe,21,M(CLR),1,0,8,0,0,0,6.18,2009-10,ESP La Liga
0,Rubén Pérez,Atletico,21,M(C),1,0,11,0,0,0,6.18,2009-10,ESP La Liga
1,Javier Calleja,Osasuna,32,AM(C),22,6,674,0,1,0,6.18,2009-10,ESP La Liga
2,Edu Ramos,Malaga,18,M(CLR),3,0,130,0,0,0,6.17,2009-10,ESP La Liga
3,Joel Robles,Atletico,20,GK,2,1,167,0,0,0,6.17,2009-10,ESP La Liga
4,Garcia Pedro,Sporting Gijon,26,midfielder,5,4,312,0,0,0,6.17,2009-10,ESP La Liga
5,Paulo Pezzolano,Mallorca,27,M(CLR),12,1,226,0,0,0,6.16,2009-10,ESP La Liga
6,David Añón,Deportivo,21,FW,3,1,94,0,0,0,6.16,2009-10,ESP La Liga
7,Arouna Koné,Sevilla,27,"AM(LR),FW",12,3,369,0,0,0,6.16,2009-10,ESP La Liga
8,Iván De la Peña,Espanyol,34,M(CLR),4,0,157,0,0,0,6.15,2009-10,ESP La Liga
9,Borja Lázaro,Sporting Gijon,22,FW,1,0,13,0,0,0,6.15,2009-10,ESP La Liga
0,Franck Songo'o,Real Zaragoza,23,FW,5,0,79,0,0,0,6.15,2009-10,ESP La Liga
1,Jonathan dos Santos,Barcelona,20,M(CR),3,1,86,0,0,0,6.14,2009-10,ESP La Liga
2,Iñigo Díaz de Cerio,Athletic Bilbao,26,FW,5,0,92,0,0,0,6.13,2009-10,ESP La Liga
3,Francisco Portillo,Malaga,20,M(CLR),1,0,16,0,0,0,6.13,2009-10,ESP La Liga
4,Sergi Enrich,Mallorca,20,FW,1,0,22,0,0,0,6.13,2009-10,ESP La Liga
5,Jorge Galán,Osasuna,21,FW,20,0,356,1,0,0,6.13,2009-10,ESP La Liga
6,Matías Alustiza,Xerez,26,FW,11,1,234,1,0,0,6.12,2009-10,ESP La Liga
7,Giancarlo Maldonado,Xerez,28,FW,9,6,394,0,0,0,6.12,2009-10,ESP La Liga
8,Javi López,Espanyol,24,"D(R),DMC",1,0,6,0,0,0,6.12,2009-10,ESP La Liga
9,Pedro Mosquera,Real Madrid,22,M(C),1,0,1,0,0,0,6.12,2009-10,ESP La Liga
0,Lautaro Acosta,Sevilla,22,"AM(CLR),FW",6,1,189,0,0,0,6.12,2009-10,ESP La Liga
1,Marco Ruben,Villarreal,24,FW,4,1,116,0,0,0,6.11,2009-10,ESP La Liga
2,Iñaki Muñoz,Athletic Bilbao,32,M(CLR),1,0,29,0,0,0,6.11,2009-10,ESP La Liga
3,Ángel Rodríguez,Tenerife,23,FW,24,0,318,1,0,0,6.11,2009-10,ESP La Liga
4,Míchel Herrero,Valencia,22,M(CR),3,0,27,0,0,0,6.11,2009-10,ESP La Liga
5,Marcos Gullón,Villarreal,21,"D(C),M(C)",1,0,3,0,0,0,6.10,2009-10,ESP La Liga
