,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
0,Max Meyer,Schalke,21,"M(CLR),FW",32,27,2324,5,6,1,6.80,2015-16,GER Bundesliga
1,Max Kruse,Wolfsburg,28,"M(CLR),FW",32,28,2427,6,6,2,6.80,2015-16,GER Bundesliga
2,Jeffrey Gouweleeuw,Augsburg,25,D(C),11,11,990,0,0,0,6.80,2015-16,GER Bundesliga
3,Manuel Schmiedebach,Hannover,28,M(C),22,22,1810,1,1,1,6.80,2015-16,GER Bundesliga
4,Luiz Gustavo,Wolfsburg,29,"D(C),M(C)",22,22,1810,1,2,1,6.80,2015-16,GER Bundesliga
5,Fin Bartels,Werder Bremen,29,"M(CLR),FW",30,22,2070,8,1,1,6.80,2015-16,GER Bundesliga
6,Kyriakos Papadopoulos,Leverkusen,24,D(C),16,10,935,0,0,1,6.80,2015-16,GER Bundesliga
7,Serey Dié,Stuttgart,32,DMC,23,23,1826,1,2,1,6.80,2015-16,GER Bundesliga
8,Joshua Kimmich,Bayern,21,"D(CR),DMC,M(R)",23,15,1423,0,2,0,6.79,2015-16,GER Bundesliga
9,Rune Jarstein,Hertha Berlin,32,GK,29,28,2565,0,0,0,6.79,2015-16,GER Bundesliga
0,Park Joo-Ho,Borussia Dortmund,29,"D(L),DMC",5,4,310,0,0,0,6.79,2015-16,GER Bundesliga
1,Daniel Brosinski,Mainz,28,"D(LR),M(LR)",30,24,2243,1,3,0,6.79,2015-16,GER Bundesliga
2,Roman Neustädter,Schalke,28,"D(C),M(C)",30,26,2391,0,1,1,6.79,2015-16,GER Bundesliga
3,Michael Gregoritsch,Hamburg,22,"AM(CR),FW",25,15,1434,5,2,1,6.78,2015-16,GER Bundesliga
4,Matthias Ostrzolek,Hamburg,26,"D(L),DMC,M(L)",32,32,2836,0,2,0,6.78,2015-16,GER Bundesliga
5,Yannick Gerhardt,FC Koln,22,"D(L),M(CL)",29,22,1887,2,4,0,6.78,2015-16,GER Bundesliga
6,Christian Clemens,Mainz,25,M(LR),28,20,1723,5,3,1,6.78,2015-16,GER Bundesliga
7,Johan Djourou,Hamburg,29,D(C),26,26,2293,2,0,0,6.77,2015-16,GER Bundesliga
8,Pierre-Emile Højbjerg,Schalke,21,M(C),23,13,1274,0,1,0,6.77,2015-16,GER Bundesliga
9,Philipp Max,Augsburg,23,"D(L),M(L)",26,23,2085,0,0,0,6.77,2015-16,GER Bundesliga
0,Aleksandar Ignjovski,Eintracht Frankfurt,25,"D(LR),M(CLR)",18,13,1221,0,2,0,6.77,2015-16,GER Bundesliga
1,Paul Verhaegh,Augsburg,33,"D(R),M(R)",25,25,2200,6,2,1,6.77,2015-16,GER Bundesliga
2,Jhon Córdoba,Mainz,23,FW,22,14,1389,5,2,1,6.77,2015-16,GER Bundesliga
3,Toni Sunjic,Stuttgart,28,D(C),19,17,1361,1,0,1,6.76,2015-16,GER Bundesliga
4,David Abraham,Eintracht Frankfurt,30,D(C),31,28,2548,0,0,1,6.76,2015-16,GER Bundesliga
5,Moritz Hartmann,Ingolstadt,30,"AM(LR),FW",30,24,2011,12,1,1,6.76,2015-16,GER Bundesliga
6,Nadiem Amiri,Hoffenheim,20,M(CLR),25,16,1461,4,4,1,6.76,2015-16,GER Bundesliga
7,Hiroki Sakai,Hannover,26,"D(CLR),M(R)",26,25,2295,1,0,1,6.76,2015-16,GER Bundesliga
8,Sead Kolasinac,Schalke,23,"D(CL),DMC,M(L)",23,18,1571,1,0,0,6.76,2015-16,GER Bundesliga
9,Adrián Ramos,Borussia Dortmund,30,FW,27,9,931,9,4,1,6.76,2015-16,GER Bundesliga
0,Pavel Kaderábek,Hoffenheim,24,"D(R),M(LR)",28,25,2228,0,1,0,6.75,2015-16,GER Bundesliga
1,Sebastian Rudy,Hoffenheim,26,"D(R),M(CR)",24,22,1800,2,1,0,6.75,2015-16,GER Bundesliga
2,Carlos Zambrano,Eintracht Frankfurt,27,D(C),24,21,1793,0,0,0,6.75,2015-16,GER Bundesliga
3,Tolga Cigerci,Hertha Berlin,24,M(CLR),18,13,1033,0,2,0,6.75,2015-16,GER Bundesliga
4,Pirmin Schwegler,Hoffenheim,29,M(C),21,16,1416,0,0,0,6.75,2015-16,GER Bundesliga
5,Marcelo,Hannover,29,D(C),19,19,1710,1,0,0,6.74,2015-16,GER Bundesliga
6,René Adler,Hamburg,31,GK,24,24,2072,0,1,1,6.74,2015-16,GER Bundesliga
7,Vladlen Yurchenko,Leverkusen,22,M(C),7,3,292,1,0,0,6.74,2015-16,GER Bundesliga
8,Mitchell Langerak,Stuttgart,28,GK,2,2,180,0,0,0,6.74,2015-16,GER Bundesliga
9,Karim Onisiwo,Mainz,24,"AM(LR),FW",9,3,331,1,1,1,6.73,2015-16,GER Bundesliga
0,Josip Drmic,Hamburg,24,"AM(LR),FW",6,5,420,1,0,0,6.73,2015-16,GER Bundesliga
1,Bernd Leno,Leverkusen,24,GK,33,33,2970,0,0,1,6.73,2015-16,GER Bundesliga
2,Lukás Hrádecky,Eintracht Frankfurt,27,GK,34,34,3060,0,0,1,6.73,2015-16,GER Bundesliga
3,Maximilian Arnold,Wolfsburg,22,M(CR),31,22,2038,3,2,1,6.73,2015-16,GER Bundesliga
4,Benedikt Höwedes,Schalke,28,D(CLR),15,10,896,1,0,1,6.73,2015-16,GER Bundesliga
5,Makoto Hasebe,Eintracht Frankfurt,32,"D(CR),M(CR)",32,31,2674,1,2,0,6.72,2015-16,GER Bundesliga
6,Manuel Neuer,Bayern,30,GK,34,34,3021,0,0,1,6.72,2015-16,GER Bundesliga
7,Aron Jóhannsson,Werder Bremen,26,FW,6,5,409,2,0,0,6.72,2015-16,GER Bundesliga
8,Kevin Großkreutz,Stuttgart,28,"D(LR),M(CLR)",10,10,900,0,0,0,6.71,2015-16,GER Bundesliga
9,Dennis Aogo,Schalke,29,"D(L),M(CL)",23,20,1850,0,1,0,6.71,2015-16,GER Bundesliga
0,Alfredo Morales,Ingolstadt,26,"D(C),M(C)",24,18,1665,1,2,0,6.71,2015-16,GER Bundesliga
1,Roberto Hilbert,Leverkusen,32,"D(R),M(R)",12,9,766,0,1,0,6.71,2015-16,GER Bundesliga
2,Eduardo Vargas,Hoffenheim,27,"AM(CLR),FW",24,16,1506,2,3,0,6.71,2015-16,GER Bundesliga
3,Marco Fabián,Eintracht Frankfurt,27,"AM(CR),FW",11,9,802,0,2,1,6.71,2015-16,GER Bundesliga
4,Robin Knoche,Wolfsburg,24,D(C),11,9,817,1,0,1,6.70,2015-16,GER Bundesliga
5,Marcel Heller,Darmstadt,30,M(LR),33,33,2934,6,5,2,6.70,2015-16,GER Bundesliga
6,Filip Mladenovic,FC Koln,21,"D(L),M(L)",14,10,850,0,2,0,6.70,2015-16,GER Bundesliga
7,Eugen Polanski,Hoffenheim,30,M(C),27,20,1758,1,3,0,6.70,2015-16,GER Bundesliga
8,Tarik Elyounoussi,Hoffenheim,28,AM(CLR),6,5,424,0,1,0,6.70,2015-16,GER Bundesliga
9,Jeremy Toljan,Hoffenheim,22,"D(LR),M(LR)",18,16,1488,1,0,1,6.69,2015-16,GER Bundesliga
0,Alexander Milosevic,Hannover,24,D(C),10,10,822,0,0,0,6.69,2015-16,GER Bundesliga
1,Kevin De Bruyne,Wolfsburg,25,"M(CLR),FW",2,2,165,0,0,0,6.69,2015-16,GER Bundesliga
2,Stefan Reinartz,Eintracht Frankfurt,28,M(C),15,14,1198,1,1,0,6.69,2015-16,GER Bundesliga
3,Änis Ben-Hatira,Eintracht Frankfurt,28,M(CLR),9,7,608,1,1,0,6.69,2015-16,GER Bundesliga
4,Mark Uth,Hoffenheim,25,"AM(CR),FW",25,16,1403,8,1,3,6.68,2015-16,GER Bundesliga
5,Haris Seferovic,Eintracht Frankfurt,24,"AM(LR),FW",29,25,2211,3,5,1,6.68,2015-16,GER Bundesliga
6,Fabian Frei,Mainz,28,M(C),18,11,962,0,2,0,6.68,2015-16,GER Bundesliga
7,Georg Niedermeier,Stuttgart,30,D(C),18,16,1433,3,1,0,6.68,2015-16,GER Bundesliga
8,Arianit Ferati,Stuttgart,19,M(C),3,0,72,0,1,0,6.68,2015-16,GER Bundesliga
9,Júnior Díaz,Darmstadt,33,D(CL),12,9,868,0,0,0,6.68,2015-16,GER Bundesliga
0,Fabian Schär,Hoffenheim,25,D(C),24,20,1728,1,0,0,6.67,2015-16,GER Bundesliga
1,Admir Mehmedi,Leverkusen,25,"M(CLR),FW",28,14,1330,2,5,1,6.67,2015-16,GER Bundesliga
2,Daniel Schwaab,Stuttgart,28,"D(CR),DMC",29,26,2385,0,1,1,6.67,2015-16,GER Bundesliga
3,Serdar Tasci,Bayern,29,D(C),3,3,220,0,0,0,6.67,2015-16,GER Bundesliga
4,Pierre-Michel Lasogga,Hamburg,25,FW,30,21,1755,8,2,2,6.66,2015-16,GER Bundesliga
5,Gojko Kacar,Hamburg,29,"D(C),M(C)",19,12,1120,1,0,0,6.66,2015-16,GER Bundesliga
6,Artur Sobiech,Hannover,26,FW,25,19,1633,7,0,1,6.66,2015-16,GER Bundesliga
7,Kevin Vogt,FC Koln,25,"D(CR),M(C)",23,17,1479,0,2,0,6.65,2015-16,GER Bundesliga
8,Waldemar Anton,Hannover,20,"D(CR),DMC",8,6,584,1,0,1,6.65,2015-16,GER Bundesliga
9,Christian Schulz,Hannover,33,"D(CL),DMC",25,24,2124,2,0,0,6.64,2015-16,GER Bundesliga
0,Iver Fossum,Hannover,20,M(C),9,8,722,0,0,0,6.64,2015-16,GER Bundesliga
1,Assani Lukimya,Werder Bremen,30,D(C),12,10,913,0,0,1,6.64,2015-16,GER Bundesliga
2,Alexandru Maxim,Stuttgart,26,"AM(CLR),FW",25,9,1049,1,5,0,6.63,2015-16,GER Bundesliga
3,Nuri Sahin,Borussia Dortmund,28,M(C),9,6,506,0,2,0,6.63,2015-16,GER Bundesliga
4,Yann Sommer,Borussia M.Gladbach,28,GK,32,32,2880,0,0,0,6.63,2015-16,GER Bundesliga
5,György Garics,Darmstadt,32,"D(R),M(R)",21,20,1796,0,0,0,6.63,2015-16,GER Bundesliga
6,Stefan Aigner,Eintracht Frankfurt,29,"AM(CLR),FW",31,27,2405,3,3,0,6.63,2015-16,GER Bundesliga
7,Levin Öztunali,Werder Bremen,20,M(CLR),25,17,1410,1,3,0,6.62,2015-16,GER Bundesliga
8,Tony Jantschke,Borussia M.Gladbach,26,"D(CR),DMC",12,8,749,0,0,0,6.62,2015-16,GER Bundesliga
9,Alessandro Schöpf,Schalke,22,M(CLR),13,5,470,3,1,0,6.62,2015-16,GER Bundesliga
0,Konstantin Rausch,Darmstadt,26,"D(L),M(L)",31,27,2129,2,5,1,6.61,2015-16,GER Bundesliga
1,Leon Guwara,Werder Bremen,20,"D(L),M(L)",1,1,90,0,0,0,6.61,2015-16,GER Bundesliga
2,Leon Andreasen,Hannover,33,M(CR),15,13,1084,2,1,0,6.61,2015-16,GER Bundesliga
3,Felix Passlack,Borussia Dortmund,18,"D(LR),M(CR)",3,2,181,0,0,0,6.61,2015-16,GER Bundesliga
4,Jonathan Schmid,Hoffenheim,26,"D(R),M(CLR)",23,16,1455,4,0,1,6.61,2015-16,GER Bundesliga
5,Niklas Stark,Hertha Berlin,21,"D(C),DMC",21,15,1409,2,0,0,6.60,2015-16,GER Bundesliga
6,André Ramalho,Leverkusen,24,"D(C),DMC",19,11,1122,0,0,0,6.60,2015-16,GER Bundesliga
7,Lukas Hinterseer,Ingolstadt,25,"AM(CR),FW",28,19,1719,6,0,1,6.59,2015-16,GER Bundesliga
8,Dennis Diekmeier,Hamburg,27,"D(R),M(R)",22,15,1442,0,0,0,6.58,2015-16,GER Bundesliga
9,Konstantin Engel,Ingolstadt,28,D(L),4,2,192,0,0,0,6.58,2015-16,GER Bundesliga
0,Hotaru Yamaguchi,Hannover,26,DMC,6,6,410,0,0,0,6.57,2015-16,GER Bundesliga
1,Patrick Herrmann,Borussia M.Gladbach,25,"M(LR),FW",18,5,629,3,1,1,6.57,2015-16,GER Bundesliga
2,Sambou Yatabaré,Werder Bremen,27,M(CR),8,6,493,1,1,0,6.57,2015-16,GER Bundesliga
3,Matthias Lehmann,FC Koln,33,M(C),32,31,2775,0,2,0,6.57,2015-16,GER Bundesliga
4,Luc Castaignos,Eintracht Frankfurt,24,FW,19,12,942,4,1,2,6.57,2015-16,GER Bundesliga
5,Yuya Osako,FC Koln,26,"AM(CLR),FW",25,14,1346,1,0,0,6.56,2015-16,GER Bundesliga
6,Fabian Holland,Darmstadt,26,"D(L),DMC,M(L)",18,16,1436,0,0,0,6.56,2015-16,GER Bundesliga
7,Christian Mathenia,Darmstadt,24,GK,33,33,2970,0,0,0,6.56,2015-16,GER Bundesliga
8,Martin Harnik,Stuttgart,29,"M(LR),FW",19,11,997,2,0,0,6.56,2015-16,GER Bundesliga
9,Roman Bürki,Borussia Dortmund,26,GK,33,33,2970,0,0,0,6.55,2015-16,GER Bundesliga
0,Martin Hinteregger,Borussia M.Gladbach,24,D(C),10,6,658,0,0,0,6.55,2015-16,GER Bundesliga
1,Florian Klein,Stuttgart,30,"D(LR),M(R)",22,17,1574,0,2,0,6.55,2015-16,GER Bundesliga
2,Jan Rosenthal,Darmstadt,30,"M(C),FW",23,17,1422,0,1,0,6.55,2015-16,GER Bundesliga
3,Julian Korb,Borussia M.Gladbach,24,"D(R),M(R)",17,14,1267,1,1,0,6.55,2015-16,GER Bundesliga
4,Markus Feulner,Augsburg,34,"D(LR),M(CR)",20,11,1082,1,0,0,6.55,2015-16,GER Bundesliga
5,Gideon Jung,Hamburg,22,"D(C),DMC",19,13,1177,0,0,0,6.54,2015-16,GER Bundesliga
6,Sebastian Jung,Wolfsburg,26,D(R),11,5,520,0,1,0,6.54,2015-16,GER Bundesliga
7,Pierre Bengtsson,Mainz,28,"D(L),M(L)",16,14,1274,0,0,0,6.54,2015-16,GER Bundesliga
8,Edgar Prib,Hannover,27,"D(L),M(CL)",20,16,1331,0,2,0,6.54,2015-16,GER Bundesliga
9,Adnan Januzaj,Borussia Dortmund,21,AM(CLR),6,0,160,0,1,0,6.53,2015-16,GER Bundesliga
0,Ramazan Özcan,Ingolstadt,32,GK,28,28,2520,0,0,0,6.53,2015-16,GER Bundesliga
1,Tin Jedvaj,Leverkusen,21,D(CLR),15,11,956,0,0,0,6.53,2015-16,GER Bundesliga
2,Federico Barba,Stuttgart,23,D(CL),2,2,141,1,0,0,6.53,2015-16,GER Bundesliga
3,Max Christiansen,Ingolstadt,20,DMC,19,12,1031,0,1,0,6.52,2015-16,GER Bundesliga
4,Uffe Bech,Hannover,23,AM(R),11,8,685,1,1,0,6.52,2015-16,GER Bundesliga
5,Romain Brégerie,Ingolstadt,30,"D(C),DMC",22,12,1056,0,0,0,6.51,2015-16,GER Bundesliga
6,Sascha Riether,Schalke,33,D(R),17,14,1330,0,0,0,6.50,2015-16,GER Bundesliga
7,Tobias Werner,Augsburg,31,AM(L),13,7,700,0,1,0,6.50,2015-16,GER Bundesliga
8,Milos Jojic,FC Koln,24,M(CLR),15,2,479,2,0,0,6.50,2015-16,GER Bundesliga
9,Moritz Leitner,Borussia Dortmund,24,M(CR),9,2,320,0,1,0,6.50,2015-16,GER Bundesliga
0,Mario Vrancic,Darmstadt,27,M(CL),22,12,1030,2,1,0,6.49,2015-16,GER Bundesliga
1,Alejandro Gálvez,Werder Bremen,27,"D(C),M(C)",21,15,1275,1,0,0,6.49,2015-16,GER Bundesliga
2,Yanni Regäsel,Hertha Berlin,20,D(R),6,5,462,0,0,0,6.49,2015-16,GER Bundesliga
3,Halil Altintop,Augsburg,34,"AM(C),FW",19,15,1206,1,2,0,6.48,2015-16,GER Bundesliga
4,Ulisses Garcia,Werder Bremen,21,"D(L),DMC",11,7,592,0,1,0,6.48,2015-16,GER Bundesliga
5,Simon Zoller,FC Koln,25,"AM(LR),FW",24,14,1223,6,1,0,6.48,2015-16,GER Bundesliga
6,André Hoffmann,Hannover,23,"D(C),DMC",8,7,517,0,0,0,6.47,2015-16,GER Bundesliga
7,Przemyslaw Tyton,Stuttgart,30,GK,30,30,2677,0,0,1,6.47,2015-16,GER Bundesliga
8,Tobias Kempe,Darmstadt,27,M(CLR),31,9,1276,0,3,0,6.47,2015-16,GER Bundesliga
9,Constant Djakpa,Eintracht Frankfurt,30,D(L),12,8,752,0,0,1,6.46,2015-16,GER Bundesliga
0,Nabil Bahoui,Hamburg,25,AM(L),6,2,210,0,0,0,6.46,2015-16,GER Bundesliga
1,Franco Di Santo,Schalke,27,"AM(CLR),FW",25,13,1297,2,1,0,6.46,2015-16,GER Bundesliga
2,Milos Veljkovic,Werder Bremen,21,"D(C),DMC",3,1,93,0,0,0,6.46,2015-16,GER Bundesliga
3,Hugo Almeida,Hannover,32,FW,7,5,529,1,0,0,6.46,2015-16,GER Bundesliga
4,Steven Zuber,Hoffenheim,25,"D(L),M(CLR)",12,6,575,2,0,0,6.45,2015-16,GER Bundesliga
5,Almog Cohen,Ingolstadt,28,M(C),20,8,826,0,2,0,6.45,2015-16,GER Bundesliga
6,Felix Wiedwald,Werder Bremen,26,GK,34,34,3060,0,0,0,6.45,2015-16,GER Bundesliga
7,Marvin Schulz,Borussia M.Gladbach,21,"D(C),DMC",8,4,394,0,1,0,6.44,2015-16,GER Bundesliga
8,Timo Werner,Stuttgart,20,"AM(CLR),FW",33,26,2200,6,3,1,6.44,2015-16,GER Bundesliga
9,Artem Kravets,Stuttgart,27,FW,15,5,589,1,2,0,6.44,2015-16,GER Bundesliga
0,Artjoms Rudnevs,Hamburg,28,FW,11,6,600,2,1,0,6.44,2015-16,GER Bundesliga
1,Sven Schipplock,Hamburg,28,FW,20,9,921,0,4,0,6.44,2015-16,GER Bundesliga
2,Felix Klaus,Hannover,24,AM(CLR),18,9,798,1,0,0,6.44,2015-16,GER Bundesliga
3,Bruno Henrique,Wolfsburg,26,"AM(CLR),FW",7,2,250,0,1,0,6.43,2015-16,GER Bundesliga
4,Pawel Olkowski,FC Koln,26,"D(CR),M(R)",19,13,1059,0,0,0,6.42,2015-16,GER Bundesliga
5,Maximilian Mittelstädt,Hertha Berlin,19,"D(L),M(CL)",3,2,181,0,1,0,6.42,2015-16,GER Bundesliga
6,Oliver Sorg,Hannover,26,"D(CLR),DMC,M(R)",20,19,1594,0,0,0,6.42,2015-16,GER Bundesliga
7,Diego Benaglio,Wolfsburg,33,GK,21,21,1890,0,0,0,6.41,2015-16,GER Bundesliga
8,Ádám Szalai,Hannover,29,FW,12,6,687,0,2,0,6.41,2015-16,GER Bundesliga
9,Jens Hegeler,Hertha Berlin,28,"D(C),M(CR)",16,3,480,0,0,0,6.41,2015-16,GER Bundesliga
0,Janek Sternberg,Werder Bremen,24,D(L),9,4,444,0,0,0,6.40,2015-16,GER Bundesliga
1,Thomas Kraft,Hertha Berlin,28,GK,6,6,496,0,0,0,6.39,2015-16,GER Bundesliga
2,Marco Höger,Schalke,27,"D(CR),M(C)",5,3,189,0,0,0,6.39,2015-16,GER Bundesliga
3,Timo Baumgartl,Stuttgart,20,D(C),19,17,1547,0,0,0,6.37,2015-16,GER Bundesliga
4,Marcelo Díaz,Hamburg,30,DMC,11,4,460,0,0,0,6.36,2015-16,GER Bundesliga
5,Christoph Moritz,Mainz,26,M(CR),8,3,246,0,0,0,6.36,2015-16,GER Bundesliga
6,Paul Seguin,Wolfsburg,21,"D(R),DMC",4,2,177,0,0,0,6.36,2015-16,GER Bundesliga
7,David Yelldell,Leverkusen,35,GK,1,0,43,0,0,0,6.36,2015-16,GER Bundesliga
8,David Kinsombi,Eintracht Frankfurt,21,"D(C),M(CR)",2,1,91,0,0,0,6.36,2015-16,GER Bundesliga
9,Yanni Regäsel,Eintracht Frankfurt,20,D(R),10,9,812,0,0,0,6.35,2015-16,GER Bundesliga
0,Mijat Gacinovic,Eintracht Frankfurt,21,M(CLR),7,4,330,0,0,0,6.35,2015-16,GER Bundesliga
1,Stefan Lex,Ingolstadt,27,AM(R),21,9,875,2,0,0,6.34,2015-16,GER Bundesliga
2,Marlon Frey,Leverkusen,20,DMC,9,2,243,0,0,0,6.34,2015-16,GER Bundesliga
3,Timothy Chandler,Eintracht Frankfurt,26,"D(R),M(LR)",12,5,665,0,0,0,6.34,2015-16,GER Bundesliga
4,Sebastian Rode,Bayern,26,"D(R),M(C)",15,3,399,1,1,1,6.34,2015-16,GER Bundesliga
5,Albian Ajeti,Augsburg,19,FW,1,0,36,0,0,0,6.33,2015-16,GER Bundesliga
6,Dominik Stroh-Engel,Darmstadt,31,FW,15,6,511,0,1,0,6.33,2015-16,GER Bundesliga
7,Gonzalo Jara,Mainz,31,"D(CR),DMC",6,5,445,0,0,0,6.33,2015-16,GER Bundesliga
8,Tim Matavz,Augsburg,27,FW,11,3,369,0,0,0,6.32,2015-16,GER Bundesliga
9,Philip Heise,Stuttgart,25,"D(L),M(L)",5,1,148,0,1,0,6.32,2015-16,GER Bundesliga
0,Philipp Ochs,Hoffenheim,19,"D(L),M(CL)",13,6,559,0,1,0,6.32,2015-16,GER Bundesliga
1,Kevin Kurányi,Hoffenheim,34,FW,14,5,524,0,0,0,6.32,2015-16,GER Bundesliga
2,Alexander Baumjohann,Hertha Berlin,29,M(C),24,1,437,1,2,0,6.31,2015-16,GER Bundesliga
3,Ismail Azzaoui,Wolfsburg,19,AM(CLR),2,0,20,0,0,0,6.31,2015-16,GER Bundesliga
4,Valentin Stocker,Hertha Berlin,27,AM(CLR),22,10,835,1,0,0,6.29,2015-16,GER Bundesliga
5,Sandro Sirigu,Darmstadt,28,"D(R),M(R)",6,1,121,0,2,0,6.29,2015-16,GER Bundesliga
6,Jan Morávek,Augsburg,27,M(C),11,3,393,1,0,0,6.28,2015-16,GER Bundesliga
7,Matthias Zimmermann,Stuttgart,24,"D(R),DMC,M(R)",2,2,166,0,0,0,6.28,2015-16,GER Bundesliga
8,Russell Canouse,Hoffenheim,21,"D(CR),DMC",1,0,23,0,0,0,6.28,2015-16,GER Bundesliga
9,Dusan Svento,FC Koln,31,"D(L),M(L)",7,2,223,1,0,0,6.28,2015-16,GER Bundesliga
0,Felix Kroos,Werder Bremen,25,M(C),8,2,254,0,0,0,6.27,2015-16,GER Bundesliga
1,Roel Brouwers,Borussia M.Gladbach,35,D(C),8,3,289,0,0,0,6.27,2015-16,GER Bundesliga
2,Francisco Rodríguez,Wolfsburg,21,AM(C),1,0,8,0,0,0,6.27,2015-16,GER Bundesliga
3,László Kleinheisler,Werder Bremen,22,M(C),6,1,191,0,0,0,6.27,2015-16,GER Bundesliga
4,Mevlüt Erdinç,Hannover,29,FW,11,3,374,0,1,0,6.27,2015-16,GER Bundesliga
5,Batuhan Altintas,Hamburg,20,FW,1,0,26,0,0,0,6.26,2015-16,GER Bundesliga
6,Allan Saint-Maximin,Hannover,19,"AM(CLR),FW",16,1,434,1,0,0,6.26,2015-16,GER Bundesliga
7,Kazuki Nagasawa,FC Koln,25,M(L),1,1,46,0,0,0,6.25,2015-16,GER Bundesliga
8,Martin Stranzl,Borussia M.Gladbach,36,D(C),4,2,164,0,0,0,6.25,2015-16,GER Bundesliga
9,Ørjan Nyland,Ingolstadt,26,GK,6,6,540,0,0,0,6.25,2015-16,GER Bundesliga
0,Ji Dong-Won,Augsburg,25,"AM(CLR),FW",21,7,786,0,0,0,6.25,2015-16,GER Bundesliga
1,Robbie Kruse,Stuttgart,28,"AM(CLR),FW",3,0,100,0,0,0,6.25,2015-16,GER Bundesliga
2,Philipp Hosiner,FC Koln,27,FW,15,4,562,1,0,0,6.25,2015-16,GER Bundesliga
3,Jiloan Hamad,Hoffenheim,26,AM(CLR),7,4,316,1,0,0,6.24,2015-16,GER Bundesliga
4,Matija Nastasic,Schalke,23,D(C),1,1,17,0,0,0,6.24,2015-16,GER Bundesliga
5,Robbie Kruse,Leverkusen,28,"AM(CLR),FW",9,2,344,0,0,0,6.24,2015-16,GER Bundesliga
6,Johannes Flum,Eintracht Frankfurt,29,"D(C),M(C)",5,1,137,0,1,0,6.24,2015-16,GER Bundesliga
7,Jonas Hofmann,Borussia M.Gladbach,24,"D(R),M(CLR)",8,2,215,0,0,0,6.24,2015-16,GER Bundesliga
8,Slobodan Medojevic,Eintracht Frankfurt,26,DMC,14,6,556,1,0,0,6.23,2015-16,GER Bundesliga
9,Ádám Szalai,Hoffenheim,29,FW,4,1,107,0,0,0,6.23,2015-16,GER Bundesliga
0,Joel Gerezgiher,Eintracht Frankfurt,21,M(CLR),3,1,85,0,0,0,6.23,2015-16,GER Bundesliga
1,Takashi Inui,Eintracht Frankfurt,28,AM(CLR),1,1,46,0,0,0,6.22,2015-16,GER Bundesliga
2,Jan Kliment,Stuttgart,23,FW,8,0,150,1,0,0,6.22,2015-16,GER Bundesliga
3,Suat Serdar,Mainz,19,M(CLR),12,2,200,0,0,0,6.20,2015-16,GER Bundesliga
4,Marcel Hartel,FC Koln,20,M(CL),6,0,74,0,0,0,6.20,2015-16,GER Bundesliga
5,Maximilian Eggestein,Werder Bremen,20,M(CR),7,2,173,0,0,0,6.20,2015-16,GER Bundesliga
6,Ronny,Hertha Berlin,30,AM(C),1,0,28,0,0,0,6.20,2015-16,GER Bundesliga
7,Christoph Janker,Augsburg,31,D(C),12,3,367,0,0,0,6.20,2015-16,GER Bundesliga
8,Charlison Benschop,Hannover,27,FW,9,2,340,1,0,0,6.20,2015-16,GER Bundesliga
9,Son Heung-Min,Leverkusen,24,"M(CLR),FW",1,1,64,0,0,0,6.19,2015-16,GER Bundesliga
0,Özkan Yildirim,Werder Bremen,23,AM(C),1,0,13,0,0,0,6.19,2015-16,GER Bundesliga
1,Elias Kachunga,Ingolstadt,24,"AM(CLR),FW",10,3,269,0,0,0,6.19,2015-16,GER Bundesliga
2,Lukasz Zaluska,Darmstadt,34,GK,1,1,90,0,0,0,6.18,2015-16,GER Bundesliga
3,Nico Schulz,Hertha Berlin,23,"D(L),M(L)",1,0,33,0,0,0,6.18,2015-16,GER Bundesliga
4,Nicklas Bendtner,Wolfsburg,28,FW,13,4,414,2,0,0,6.18,2015-16,GER Bundesliga
5,Sven Ulreich,Bayern,28,GK,1,0,39,0,0,0,6.17,2015-16,GER Bundesliga
6,Luca Waldschmidt,Eintracht Frankfurt,20,"AM(CLR),FW",12,0,229,0,1,0,6.16,2015-16,GER Bundesliga
7,Josip Drmic,Borussia M.Gladbach,24,"AM(LR),FW",13,4,441,1,0,0,6.16,2015-16,GER Bundesliga
8,Adam Hlousek,Stuttgart,28,"D(L),M(L)",7,4,417,0,0,0,6.16,2015-16,GER Bundesliga
9,Marco Sailer,Darmstadt,31,FW,14,3,431,1,1,0,6.15,2015-16,GER Bundesliga
0,Carlos Ascues,Wolfsburg,24,"D(C),DMC",1,0,8,0,0,0,6.15,2015-16,GER Bundesliga
1,Florian Kohls,Hertha Berlin,21,M(CLR),1,0,7,0,0,0,6.15,2015-16,GER Bundesliga
2,Aaron Hunt,Wolfsburg,30,"M(CLR),FW",2,1,82,0,0,0,6.14,2015-16,GER Bundesliga
3,Nico Schulz,Borussia M.Gladbach,23,"D(L),M(L)",1,0,19,0,0,0,6.13,2015-16,GER Bundesliga
4,Johannes van den Bergh,Hertha Berlin,30,"D(L),M(L)",13,1,228,0,1,0,6.12,2015-16,GER Bundesliga
5,Dario Kresic,Leverkusen,33,GK,1,1,47,0,0,0,6.12,2015-16,GER Bundesliga
6,Lukas Fröde,Werder Bremen,21,"D(C),DMC",8,1,115,0,0,0,6.12,2015-16,GER Bundesliga
7,Kaan Ayhan,Eintracht Frankfurt,22,"D(CR),DMC",2,1,79,0,0,0,6.11,2015-16,GER Bundesliga
