,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
9,Frank Boya,Royal Antwerp,26,"D(C),DMC",1,0,8,0,0,0,6.29,2021-22,BEL Pro League
0,Senne Lammens,Club Bruges,20,GK,1,1,90,0,0,0,6.29,2021-22,BEL Pro League
1,Kerim Mrabti,KV Mechelen,28,"AM(CLR),FW",6,5,441,0,0,0,6.29,2021-22,BEL Pro League
2,Marius Mouandilmadji,RFC Seraing,24,FW,31,11,1374,2,2,0,6.29,2021-22,BEL Pro League
3,Youssouph Badji,Sporting Charleroi,21,FW,2,1,59,0,0,0,6.28,2021-22,BEL Pro League
4,Ignace Van der Brempt,Club Bruges,20,M(R),12,4,351,0,1,0,6.28,2021-22,BEL Pro League
5,Alessandro Russo,St.Truiden,21,GK,2,2,180,0,0,0,6.27,2021-22,BEL Pro League
6,Manuel Osifo,Oostende,19,D(CLR),7,2,160,0,0,0,6.27,2021-22,BEL Pro League
7,Álex Millán,Union St.Gilloise,23,FW,7,1,150,1,0,0,6.26,2021-22,BEL Pro League
8,Dario Van den Buijs,Beerschot,27,D(C),5,3,320,0,0,0,6.26,2021-22,BEL Pro League
9,Arthur Allemeersch,OH Leuven,21,FW,4,2,129,0,0,0,6.26,2021-22,BEL Pro League
0,Louis Verstraete,Royal Antwerp,23,M(C),4,2,156,0,0,0,6.26,2021-22,BEL Pro League
1,Leon Krekovic,Beerschot,22,FW,7,2,251,0,0,0,6.25,2021-22,BEL Pro League
2,Martin Wasinski,Sporting Charleroi,18,D(C),4,1,117,0,0,0,6.25,2021-22,BEL Pro League
3,Stan Van Dessel,St.Truiden,21,M(C),5,3,251,0,0,0,6.24,2021-22,BEL Pro League
4,Silas Gnaka,Eupen,24,D(C),18,11,1051,0,0,0,6.24,2021-22,BEL Pro League
5,Anass Zaroury,Sporting Charleroi,22,"AM(L),FW",5,2,173,0,0,0,6.23,2021-22,BEL Pro League
6,Apostolos Konstantopoulos,Beerschot,20,D(CLR),10,4,391,1,0,0,6.23,2021-22,BEL Pro League
7,Thibault De Smet,Beerschot,24,"D(L),M(L)",24,19,1579,0,1,0,6.23,2021-22,BEL Pro League
8,Dylan Ouédraogo,OH Leuven,24,D(C),7,3,214,0,0,0,6.23,2021-22,BEL Pro League
9,Mathias Fixelles,Kortrijk,26,M(C),20,7,745,0,1,0,6.23,2021-22,BEL Pro League
0,Abderahmane Soussi,Royal Antwerp,19,M(CLR),2,1,70,0,0,0,6.23,2021-22,BEL Pro League
1,Carlos Embaló,Eupen,28,AM(R),7,1,128,1,0,0,6.22,2021-22,BEL Pro League
2,Sibiry Keita,Eupen,21,M(CLR),10,3,288,1,0,0,6.22,2021-22,BEL Pro League
3,Maxime Lestienne,Standard Liege,30,M(CLR),8,1,257,0,0,0,6.22,2021-22,BEL Pro League
4,Nill De Pauw,Royal Antwerp,33,"M(R),FW",1,0,9,0,0,0,6.22,2021-22,BEL Pro League
5,David Henen,Kortrijk,26,FW,7,0,108,0,1,0,6.22,2021-22,BEL Pro League
6,Isaac Mbenza,Sporting Charleroi,26,"M(CLR),FW",6,2,266,0,0,0,6.22,2021-22,BEL Pro League
7,Teddy Alloh,Eupen,20,M(L),12,8,686,0,0,0,6.22,2021-22,BEL Pro League
8,Hamza Rafia,Standard Liege,23,M(CLR),9,3,307,0,0,0,6.22,2021-22,BEL Pro League
9,Omar Govea,Zulte Waregem,26,AM(C),6,5,356,0,1,0,6.21,2021-22,BEL Pro League
0,Théo Ndicka,Oostende,22,"D(L),M(L)",30,26,2251,0,2,0,6.21,2021-22,BEL Pro League
1,Thibault Vlietinck,OH Leuven,25,"D(R),M(R)",14,3,297,0,1,0,6.21,2021-22,BEL Pro League
2,Matteo Renzulli,RFC Seraing,19,M(CLR),1,0,19,0,0,0,6.21,2021-22,BEL Pro League
3,Wout De Buyser,Zulte Waregem,21,D(CLR),1,1,64,0,0,0,6.21,2021-22,BEL Pro League
4,Alexander Corryn,Cercle Bruges,29,D(L),10,6,529,0,0,0,6.21,2021-22,BEL Pro League
5,Emanuel Emegha,Royal Antwerp,19,FW,1,0,21,0,0,0,6.20,2021-22,BEL Pro League
6,Tyreek Magee,Eupen,23,M(CLR),2,0,13,0,0,0,6.20,2021-22,BEL Pro League
7,Abraham Okyere,Beerschot,20,M(CLR),2,1,59,0,0,0,6.20,2021-22,BEL Pro League
8,Roman Bezus,Gent,32,"AM(C),FW",5,1,137,0,0,0,6.20,2021-22,BEL Pro League
9,Arthur Theate,Oostende,22,D(C),3,3,270,0,0,0,6.20,2021-22,BEL Pro League
0,David Atanga,Oostende,26,"M(LR),FW",18,4,637,0,0,0,6.20,2021-22,BEL Pro League
1,Musashi Suzuki,Beerschot,28,FW,25,13,1151,1,1,0,6.19,2021-22,BEL Pro League
2,Marco Kana,Anderlecht,20,M(C),4,1,66,0,0,0,6.19,2021-22,BEL Pro League
3,Anas Nanah,Eupen,19,D(CLR),1,1,69,0,0,0,6.19,2021-22,BEL Pro League
4,Serge-Philippe Raux-Yao,Cercle Bruges,23,D(CLR),1,0,10,0,0,0,6.19,2021-22,BEL Pro League
5,Faris Haroun,Royal Antwerp,37,M(C),12,2,320,0,0,0,6.19,2021-22,BEL Pro League
6,Killian Sardella,Anderlecht,20,D(R),5,3,255,0,0,0,6.18,2021-22,BEL Pro League
7,Collins Fai,Standard Liege,30,"D(R),M(R)",11,4,437,1,1,0,6.18,2021-22,BEL Pro League
8,Mathieu Cachbach,RFC Seraing,21,M(C),15,9,716,0,1,0,6.18,2021-22,BEL Pro League
9,Jackson Tchatchoua,Sporting Charleroi,21,M(LR),2,0,29,0,0,0,6.18,2021-22,BEL Pro League
0,Siebe Wylin,Oostende,19,D(CLR),8,4,352,0,0,0,6.17,2021-22,BEL Pro League
1,Joachim Van Damme,Standard Liege,31,DMC,4,1,114,0,0,0,6.17,2021-22,BEL Pro League
2,Nauris Petkevicius,Sporting Charleroi,22,FW,3,1,74,0,0,0,6.16,2021-22,BEL Pro League
3,Yonas Malede,Gent,23,FW,5,1,92,0,0,0,6.16,2021-22,BEL Pro League
4,Robbie D'Haese,Oostende,23,"D(L),M(LR)",22,13,1055,0,1,0,6.16,2021-22,BEL Pro League
5,Johannes Eggestein,Royal Antwerp,24,"AM(CR),FW",16,0,250,0,2,0,6.16,2021-22,BEL Pro League
6,Yassine Hamed,Royal Antwerp,19,D(CLR),1,0,17,0,0,0,6.16,2021-22,BEL Pro League
7,Alexis De Sart,Royal Antwerp,26,M(C),2,0,34,0,0,0,6.15,2021-22,BEL Pro League
8,Torben Müsel,Eupen,23,M(CLR),9,3,277,0,0,0,6.15,2021-22,BEL Pro League
9,Nelson Balongo,St.Truiden,23,FW,10,1,235,1,0,0,6.15,2021-22,BEL Pro League
0,Wouter Biebauw,Beerschot,38,GK,8,8,720,0,0,0,6.15,2021-22,BEL Pro League
1,Matthew Sorinola,Union St.Gilloise,21,M(LR),14,0,149,1,0,0,6.15,2021-22,BEL Pro League
2,Eden Shamir,Standard Liege,27,M(C),1,0,16,0,0,0,6.15,2021-22,BEL Pro League
3,Jérôme Déom,Eupen,23,AM(C),30,9,1096,0,0,0,6.15,2021-22,BEL Pro League
4,Silvère Ganvoula,Cercle Bruges,26,FW,5,0,79,0,0,0,6.15,2021-22,BEL Pro League
5,Rayan Djedje,RFC Seraing,21,D(CLR),7,0,193,0,0,0,6.14,2021-22,BEL Pro League
6,Cihan Çanak,Standard Liege,17,M(CLR),3,0,61,0,0,0,6.14,2021-22,BEL Pro League
7,Samuel Oum Gouet,KV Mechelen,25,DMC,4,1,146,0,0,0,6.14,2021-22,BEL Pro League
8,Alessio Sternon,Eupen,21,M(CLR),1,0,5,0,0,0,6.13,2021-22,BEL Pro League
9,Saido Berahino,Zulte Waregem,29,"AM(CLR),FW",4,0,58,0,0,0,6.13,2021-22,BEL Pro League
0,Leonardo Rocha,Eupen,25,FW,13,0,157,0,0,0,6.13,2021-22,BEL Pro League
1,Rick van Drongelen,KV Mechelen,24,D(CL),2,0,11,0,0,0,6.13,2021-22,BEL Pro League
2,David Okereke,Club Bruges,25,"AM(CLR),FW",1,1,71,0,0,0,6.12,2021-22,BEL Pro League
3,Evangelos Patoulidis,Oostende,21,M(CLR),10,1,121,0,0,0,6.11,2021-22,BEL Pro League
4,Mamadou Koné,Eupen,31,AM(R),6,0,59,0,1,0,6.11,2021-22,BEL Pro League
5,David Mukuna-Trouet,Beerschot,21,FW,2,0,31,0,0,0,6.11,2021-22,BEL Pro League
6,Michiel Jonckheere,Kortrijk,33,AM(C),14,1,258,0,0,0,6.11,2021-22,BEL Pro League
7,Mykola Kukharevych,OH Leuven,21,FW,6,3,235,0,0,0,6.10,2021-22,BEL Pro League
8,Olivier Dumont,Standard Liege,20,M(CLR),2,0,17,0,0,0,6.09,2021-22,BEL Pro League
9,Aske Sampers,Cercle Bruges,21,FW,6,1,75,0,0,0,6.09,2021-22,BEL Pro League
0,Blessing Eleke,Beerschot,26,FW,2,1,81,0,0,0,6.08,2021-22,BEL Pro League
1,Cameron Puertas,Union St.Gilloise,24,M(CLR),7,1,105,0,0,0,6.07,2021-22,BEL Pro League
2,Kaveh Rezaei,OH Leuven,30,FW,12,4,411,0,1,0,6.07,2021-22,BEL Pro League
3,Áli Sanogo,RFC Seraing,24,FW,3,0,29,0,0,0,6.06,2021-22,BEL Pro League
4,Theo Pierrot,RFC Seraing,29,M(CLR),16,2,221,0,0,0,6.06,2021-22,BEL Pro League
5,Wesley,Club Bruges,26,FW,3,1,69,0,0,0,6.06,2021-22,BEL Pro League
6,Emmanuel Sowah,Eupen,24,D(CLR),4,0,29,0,0,0,6.06,2021-22,BEL Pro League
7,Patryk Walicki,Beerschot,19,M(CLR),1,0,6,0,0,0,6.05,2021-22,BEL Pro League
8,Felipe Avenatti,Union St.Gilloise,29,FW,14,0,70,0,0,0,6.05,2021-22,BEL Pro League
9,Vincent Koziello,Oostende,27,M(C),17,3,424,0,0,0,6.04,2021-22,BEL Pro League
0,Daan Vekemans,OH Leuven,22,FW,5,0,62,0,0,0,6.04,2021-22,BEL Pro League
1,Mohammed Amine Essahel,Eupen,19,M(CLR),1,0,21,0,0,0,6.04,2021-22,BEL Pro League
2,Noah Mawete Kinsiona,Standard Liege,17,FW,1,0,3,0,0,0,6.04,2021-22,BEL Pro League
3,Maïdine Douane,RFC Seraing,20,M(CLR),6,0,63,0,0,0,6.04,2021-22,BEL Pro League
4,José Izquierdo,Club Bruges,30,AM(L),2,0,29,0,0,0,6.04,2021-22,BEL Pro League
5,Tatsuya Ito,St.Truiden,25,AM(L),4,0,47,0,0,0,6.04,2021-22,BEL Pro League
6,Ioannis Konstantelias,Eupen,19,M(CLR),7,0,106,0,0,0,6.03,2021-22,BEL Pro League
7,Benoît Poulain,Eupen,35,D(C),4,2,107,0,0,0,6.03,2021-22,BEL Pro League
8,Anthony Descotte,Sporting Charleroi,19,FW,1,0,21,0,0,0,6.03,2021-22,BEL Pro League
9,Jo Gilis,OH Leuven,22,M(CLR),1,0,8,0,0,0,6.03,2021-22,BEL Pro League
0,Ilyas Lefrancq,OH Leuven,19,M(CLR),1,0,10,0,0,0,6.02,2021-22,BEL Pro League
1,Mathias Delorge-Knieper,St.Truiden,18,M(CLR),1,0,4,0,0,0,6.02,2021-22,BEL Pro League
2,Ilyes Ziani,Union St.Gilloise,19,M(CLR),4,0,14,0,0,0,6.02,2021-22,BEL Pro League
3,Charles-Jesaja Herrmann,Kortrijk,22,FW,13,1,253,0,0,0,6.01,2021-22,BEL Pro League
4,Femi Seriki,Beerschot,20,"D(R),M(R)",1,0,7,0,0,0,6.01,2021-22,BEL Pro League
5,Sulayman Marreh,Gent,26,DMC,2,0,7,0,0,0,6.01,2021-22,BEL Pro League
6,Antonio Nusa,Club Bruges,17,FW,1,0,1,0,0,0,6.00,2021-22,BEL Pro League
7,Camil Mmaee,Standard Liege,18,FW,1,0,1,0,0,0,6.00,2021-22,BEL Pro League
8,Fabio Ferraro,Sporting Charleroi,20,FW,1,0,1,0,0,0,6.00,2021-22,BEL Pro League
9,Ibrahima Cissé,Gent,21,D(CLR),1,0,1,0,0,0,6.00,2021-22,BEL Pro League
0,Lorenzo Paolucci,Union St.Gilloise,26,M(CLR),1,0,1,0,0,0,6.00,2021-22,BEL Pro League
1,Rousseau De Poorter,Zulte Waregem,21,D(CLR),1,0,1,0,0,0,6.00,2021-22,BEL Pro League
2,Rune Paeshuyse,KV Mechelen,20,D(C),1,0,1,0,0,0,6.00,2021-22,BEL Pro League
3,Tsotne Bendianishvili,Kortrijk,20,M(CLR),1,0,1,0,0,0,6.00,2021-22,BEL Pro League
4,Mario Stroeykens,Anderlecht,18,M(CLR),7,0,71,0,0,0,6.00,2021-22,BEL Pro League
5,Francesco D'Onofrio,RFC Seraing,32,D(CLR),5,0,41,0,0,0,5.97,2021-22,BEL Pro League
6,Brahim Ghalidi,Standard Liege,17,FW,1,0,26,0,0,0,5.96,2021-22,BEL Pro League
7,Onur Kaya,KV Mechelen,36,AM(C),2,1,70,0,0,0,5.96,2021-22,BEL Pro League
8,Mustapha Bundu,Anderlecht,25,AM(R),1,0,16,0,0,0,5.95,2021-22,BEL Pro League
9,Dario Oger,Eupen,20,M(CLR),1,0,5,0,0,0,5.92,2021-22,BEL Pro League
0,Gianni Bruno,Gent,31,"AM(LR),FW",1,0,6,0,0,0,5.92,2021-22,BEL Pro League
1,Daniel Pérez,Club Bruges,20,FW,4,0,35,0,0,0,5.91,2021-22,BEL Pro League
2,Zakaria Silini,RFC Seraing,19,FW,2,0,21,0,0,0,5.90,2021-22,BEL Pro League
3,Frederic Frans,Beerschot,34,D(C),9,9,607,0,0,0,5.88,2021-22,BEL Pro League
4,Louis Fortin,Gent,21,GK,1,1,46,0,0,0,5.84,2021-22,BEL Pro League
5,Amadou Keita,Eupen,21,M(CLR),1,1,90,0,0,0,5.81,2021-22,BEL Pro League
6,Joris Delle,Kortrijk,32,GK,1,1,90,0,0,0,5.79,2021-22,BEL Pro League
7,Lorenzo Offermann,Eupen,21,FW,1,0,18,0,0,0,5.69,2021-22,BEL Pro League
8,Joost van Aken,Zulte Waregem,28,D(CL),1,1,62,0,0,0,4.97,2021-22,BEL Pro League
9,Timothy Galjé,RFC Seraing,21,GK,1,1,90,0,0,0,4.74,2021-22,BEL Pro League
