,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
9,Albert Gudmundsson,Iceland,21,"AM(CLR),FW",1,0,5,0,0,0,5.88,2017-18,FIFA World Cup
0,Florian Thauvin,France,25,"M(CLR),FW",1,0,1,0,0,0,5.88,2017-18,FIFA World Cup
1,Fahad Al Muwallad,Saudi Arabia,24,FW,3,2,183,0,0,0,5.88,2017-18,FIFA World Cup
2,Michael Lang,Switzerland,27,"D(R),M(R)",3,1,102,0,0,0,5.87,2017-18,FIFA World Cup
3,Yahya Al-Shehri,Saudi Arabia,28,M(CLR),2,1,85,0,0,0,5.86,2017-18,FIFA World Cup
4,Aníbal Godoy,Panama,28,DMC,3,3,243,0,0,0,5.84,2017-18,FIFA World Cup
5,Mohammed Al Owais,Saudi Arabia,27,GK,1,1,90,0,0,0,5.83,2017-18,FIFA World Cup
6,Saber Khalifa,Tunisia,32,"AM(LR),FW",1,0,5,0,0,0,5.82,2017-18,FIFA World Cup
7,Arkadiusz Milik,Poland,24,"AM(C),FW",1,1,73,0,0,0,5.81,2017-18,FIFA World Cup
8,Paulo Dybala,Argentina,25,"AM(CR),FW",1,0,22,0,0,0,5.80,2017-18,FIFA World Cup
9,Ismael Díaz,Panama,21,FW,1,0,27,0,0,0,5.77,2017-18,FIFA World Cup
0,Luis Tejada,Panama,36,FW,2,0,51,0,0,0,5.77,2017-18,FIFA World Cup
1,Carlos Sánchez,Colombia,32,"D(C),M(C)",3,3,172,0,0,0,5.76,2017-18,FIFA World Cup
2,Aziz Bouhaddouz,Morocco,31,FW,2,0,18,0,0,0,5.76,2017-18,FIFA World Cup
3,Éric Davis,Panama,27,D(CLR),2,2,180,0,0,0,5.75,2017-18,FIFA World Cup
4,Taiseer Al Jassam,Saudi Arabia,34,M(CLR),2,2,134,0,0,0,5.74,2017-18,FIFA World Cup
5,Michael Murillo,Panama,22,"D(CR),M(R)",2,2,180,0,0,0,5.69,2017-18,FIFA World Cup
6,Yeltsin Tejeda,Costa Rica,26,M(C),1,0,7,0,0,0,5.68,2017-18,FIFA World Cup
7,Willy Caballero,Argentina,37,GK,2,2,180,0,0,0,5.59,2017-18,FIFA World Cup
8,Ali Maâloul,Tunisia,29,D(L),2,2,180,0,0,0,5.49,2017-18,FIFA World Cup
9,David de Gea,Spain,28,GK,4,4,391,0,0,0,5.46,2017-18,FIFA World Cup
0,Wojciech Szczesny,Poland,28,GK,2,2,180,0,0,0,5.28,2017-18,FIFA World Cup
1,Franco Armani,Argentina,32,GK,2,2,180,0,0,0,5.28,2017-18,FIFA World Cup
2,Abdullah Al Muaiouf,Saudi Arabia,31,keeper,1,1,90,0,0,0,5.15,2017-18,FIFA World Cup
3,Igor Smolnikov,Russia,30,"D(LR),M(R)",1,1,36,0,0,0,4.34,2017-18,FIFA World Cup
0,Lionel Messi,Argentina,35,"AM(CR),FW",7,7,692,7,3,2,8.25,2022-23,FIFA World Cup
1,Bruno Fernandes,Portugal,28,M(CLR),4,4,357,2,3,2,8.15,2022-23,FIFA World Cup
2,Kylian Mbappé,France,24,"AM(LR),FW",7,6,598,8,2,3,8.00,2022-23,FIFA World Cup
3,Wojciech Szczesny,Poland,32,GK,4,4,360,0,0,1,7.88,2022-23,FIFA World Cup
4,Juan Pablo Vargas,Costa Rica,27,D(CLR),1,1,90,1,0,0,7.72,2022-23,FIFA World Cup
5,Jean-Charles Castelletto,Cameroon,27,D(C),2,2,180,1,1,0,7.71,2022-23,FIFA World Cup
6,Bukayo Saka,England,21,"D(L),M(CLR)",4,4,293,3,0,1,7.68,2022-23,FIFA World Cup
7,Jamal Musiala,Germany,19,M(CL),3,3,259,0,1,1,7.64,2022-23,FIFA World Cup
8,Jude Bellingham,England,19,M(CLR),5,5,415,1,1,1,7.58,2022-23,FIFA World Cup
9,Cody Gakpo,Netherlands,23,"AM(CL),FW",5,5,456,3,0,1,7.53,2022-23,FIFA World Cup
0,Casemiro,Brazil,30,DMC,4,4,391,1,0,0,7.53,2022-23,FIFA World Cup
1,Mohammed Kudus,Ghana,22,"M(C),FW",3,3,250,2,0,0,7.53,2022-23,FIFA World Cup
2,Antoine Griezmann,France,31,"AM(CLR),FW",7,6,538,0,3,2,7.52,2022-23,FIFA World Cup
3,Paik Seung-Ho,South Korea,25,M(CL),1,0,25,1,0,0,7.50,2022-23,FIFA World Cup
4,Eduardo Camavinga,France,20,DMC,2,1,140,0,0,1,7.49,2022-23,FIFA World Cup
5,Neymar,Brazil,30,"AM(CLR),FW",3,3,282,2,1,1,7.45,2022-23,FIFA World Cup
6,Richarlison,Brazil,25,"AM(CLR),FW",4,4,326,3,0,2,7.41,2022-23,FIFA World Cup
7,Nader Ghandri,Tunisia,27,M(CLR),1,1,90,0,0,0,7.40,2022-23,FIFA World Cup
8,Devis Epassy,Cameroon,29,GK,2,2,180,0,0,1,7.39,2022-23,FIFA World Cup
9,Rodri,Spain,26,"D(C),DMC",4,4,391,0,0,1,7.37,2022-23,FIFA World Cup
0,Giorgian de Arrascaeta,Uruguay,28,"AM(CLR),FW",2,1,108,2,0,1,7.37,2022-23,FIFA World Cup
1,Harry Maguire,England,29,D(C),5,5,430,0,1,1,7.35,2022-23,FIFA World Cup
2,Harry Kane,England,29,"AM(C),FW",5,5,404,2,3,0,7.34,2022-23,FIFA World Cup
3,César Azpilicueta,Spain,33,"D(CLR),M(R)",2,2,136,0,1,0,7.32,2022-23,FIFA World Cup
4,Mehdi Taremi,Iran,30,"AM(L),FW",3,3,270,2,1,1,7.31,2022-23,FIFA World Cup
5,Edson Álvarez,Mexico,25,"D(C),DMC",2,2,176,0,0,0,7.31,2022-23,FIFA World Cup
6,Serge Gnabry,Germany,27,"AM(CLR),FW",3,3,265,1,1,0,7.31,2022-23,FIFA World Cup
7,Enner Valencia,Ecuador,33,"AM(LR),FW",3,3,257,3,0,1,7.30,2022-23,FIFA World Cup
8,Mohammed Al Owais,Saudi Arabia,31,GK,3,3,270,0,0,1,7.27,2022-23,FIFA World Cup
9,Frenkie de Jong,Netherlands,25,"D(C),DMC",5,5,477,1,1,2,7.27,2022-23,FIFA World Cup
0,Diogo Dalot,Portugal,23,"D(LR),M(R)",3,3,259,0,1,0,7.27,2022-23,FIFA World Cup
1,Enzo Ebosse,Cameroon,23,D(C),1,1,90,0,0,0,7.26,2022-23,FIFA World Cup
2,Jordi Alba,Spain,33,"D(L),M(L)",4,3,266,0,2,1,7.26,2022-23,FIFA World Cup
3,Munir Mohamedi,Morocco,33,GK,1,1,90,0,0,0,7.26,2022-23,FIFA World Cup
4,Rodrigo Bentancur,Uruguay,25,M(C),3,3,214,0,0,0,7.24,2022-23,FIFA World Cup
5,Ramin Rezaeian,Iran,32,D(R),2,2,180,1,0,0,7.23,2022-23,FIFA World Cup
6,Theo Hernández,France,25,"D(L),M(L)",6,5,508,1,2,1,7.22,2022-23,FIFA World Cup
7,Simon Kjaer,Denmark,33,D(C),1,1,65,0,0,0,7.22,2022-23,FIFA World Cup
8,Olivier Giroud,France,36,FW,6,6,424,4,0,0,7.21,2022-23,FIFA World Cup
9,Vinícius Júnior,Brazil,22,"AM(L),FW",4,4,302,1,2,0,7.20,2022-23,FIFA World Cup
0,Daley Blind,Netherlands,32,"D(CL),DMC,M(L)",5,5,424,1,1,1,7.19,2022-23,FIFA World Cup
1,David Raum,Germany,24,"D(L),M(LR)",3,3,244,0,1,0,7.19,2022-23,FIFA World Cup
2,Adrien Rabiot,France,27,"DMC,M(L)",6,5,483,1,1,0,7.18,2022-23,FIFA World Cup
3,Kai Havertz,Germany,23,"M(CR),FW",2,1,103,2,0,0,7.18,2022-23,FIFA World Cup
4,Randal Kolo Muani,France,24,"AM(R),FW",3,1,181,1,0,0,7.17,2022-23,FIFA World Cup
5,Ritsu Doan,Japan,24,"AM(CLR),FW",4,2,218,2,0,1,7.17,2022-23,FIFA World Cup
6,Robert Lewandowski,Poland,34,FW,4,4,360,2,1,1,7.16,2022-23,FIFA World Cup
7,Joshua Kimmich,Germany,27,"D(CR),DMC,M(R)",3,3,270,0,0,0,7.15,2022-23,FIFA World Cup
8,Phil Foden,England,22,"AM(CLR),FW",4,3,259,1,2,0,7.15,2022-23,FIFA World Cup
9,Alex Sandro,Brazil,31,"D(CL),M(L)",3,2,192,0,0,1,7.14,2022-23,FIFA World Cup
0,Dani Olmo,Spain,24,"AM(CLR),FW",4,4,368,1,1,1,7.14,2022-23,FIFA World Cup
1,Yasir Al Shahrani,Saudi Arabia,30,D(CLR),1,1,90,0,0,0,7.13,2022-23,FIFA World Cup
2,Lucas Paquetá,Brazil,25,"M(CLR),FW",4,4,317,1,1,0,7.13,2022-23,FIFA World Cup
3,Andreas Christensen,Denmark,26,"D(C),DMC",3,3,270,1,0,0,7.12,2022-23,FIFA World Cup
4,Ángel Di María,Argentina,34,"M(CLR),FW",5,4,291,1,1,0,7.12,2022-23,FIFA World Cup
5,Thibaut Courtois,Belgium,30,GK,3,3,270,0,0,2,7.11,2022-23,FIFA World Cup
6,Alexis Mac Allister,Argentina,24,"M(CL),FW",6,6,556,1,1,0,7.11,2022-23,FIFA World Cup
7,Luis Chávez,Mexico,26,M(CLR),3,3,270,1,0,1,7.10,2022-23,FIFA World Cup
8,João Félix,Portugal,23,"AM(CL),FW",4,4,333,1,2,0,7.10,2022-23,FIFA World Cup
9,Leroy Sané,Germany,27,"M(CLR),FW",2,1,110,0,1,0,7.10,2022-23,FIFA World Cup
0,Cheikhou Kouyaté,Senegal,33,"D(CR),DMC",1,1,73,0,0,0,7.09,2022-23,FIFA World Cup
1,Ivan Perisic,Croatia,33,"M(CLR),FW",7,7,673,1,3,1,7.08,2022-23,FIFA World Cup
2,Henry Martín,Mexico,30,FW,2,2,148,1,0,0,7.08,2022-23,FIFA World Cup
3,Christian Pulisic,USA,24,"M(CLR),FW",4,4,316,1,2,1,7.07,2022-23,FIFA World Cup
4,Thiago Silva,Brazil,38,D(C),4,4,391,0,1,0,7.07,2022-23,FIFA World Cup
5,Eric Choupo-Moting,Cameroon,33,"M(CLR),FW",3,3,254,1,0,0,7.07,2022-23,FIFA World Cup
6,Enzo Fernández,Argentina,21,DMC,7,5,565,1,1,0,7.06,2022-23,FIFA World Cup
7,Silvan Widmer,Switzerland,29,"D(CR),M(R)",3,3,266,0,1,0,7.04,2022-23,FIFA World Cup
8,Achraf Hakimi,Morocco,24,"D(LR),M(R)",7,7,634,0,1,0,7.04,2022-23,FIFA World Cup
9,Mathías Olivera,Uruguay,25,"D(L),M(L)",3,3,255,0,0,0,7.03,2022-23,FIFA World Cup
0,Álvaro Morata,Spain,30,"AM(L),FW",4,1,184,3,1,0,7.03,2022-23,FIFA World Cup
1,Ismaïla Sarr,Senegal,24,"AM(CLR),FW",4,4,344,1,0,0,7.02,2022-23,FIFA World Cup
2,Pedri,Spain,20,AM(CL),4,4,358,0,0,0,7.01,2022-23,FIFA World Cup
3,Mateo Kovacic,Croatia,28,M(CL),7,7,640,0,0,0,7.00,2022-23,FIFA World Cup
4,Leander Dendoncker,Belgium,27,"D(C),M(C)",2,2,162,0,0,0,7.00,2022-23,FIFA World Cup
5,Andrija Zivkovic,Serbia,26,M(CLR),3,3,213,0,2,0,6.99,2022-23,FIFA World Cup
6,Aymeric Laporte,Spain,28,D(CL),3,3,301,0,0,0,6.99,2022-23,FIFA World Cup
7,Cho Gue-Sung,South Korea,24,FW,4,3,276,2,0,1,6.99,2022-23,FIFA World Cup
8,Jurriën Timber,Netherlands,21,D(CR),4,4,391,0,0,0,6.99,2022-23,FIFA World Cup
9,Hirving Lozano,Mexico,27,"AM(LR),FW",3,3,253,0,0,0,6.99,2022-23,FIFA World Cup
0,Dominik Livakovic,Croatia,28,GK,7,7,692,0,0,1,6.99,2022-23,FIFA World Cup
1,Gonçalo Ramos,Portugal,21,"AM(C),FW",4,2,153,3,1,1,6.98,2022-23,FIFA World Cup
2,Gavi,Spain,18,AM(CL),4,4,287,1,0,0,6.98,2022-23,FIFA World Cup
3,Federico Valverde,Uruguay,24,M(CLR),3,3,270,0,0,0,6.98,2022-23,FIFA World Cup
4,Ibrahima Konaté,France,23,D(C),5,3,294,0,0,0,6.98,2022-23,FIFA World Cup
5,Luka Modric,Croatia,37,M(C),7,7,657,0,0,0,6.97,2022-23,FIFA World Cup
6,Julián Álvarez,Argentina,22,"AM(R),FW",7,5,467,4,0,1,6.97,2022-23,FIFA World Cup
7,Ilkay Gündogan,Germany,32,M(C),3,3,192,1,0,1,6.96,2022-23,FIFA World Cup
8,Raphaël Guerreiro,Portugal,29,"D(L),M(CL)",4,3,279,1,2,0,6.96,2022-23,FIFA World Cup
9,Jan Vertonghen,Belgium,35,D(CL),3,3,270,0,0,0,6.96,2022-23,FIFA World Cup
0,Pepe,Portugal,39,D(C),4,4,360,1,0,0,6.96,2022-23,FIFA World Cup
1,Dejan Lovren,Croatia,33,D(C),6,6,602,0,1,1,6.95,2022-23,FIFA World Cup
2,Borna Barisic,Croatia,30,D(L),1,1,121,0,0,0,6.95,2022-23,FIFA World Cup
3,Aleksandar Mitrovic,Serbia,28,FW,3,3,263,2,0,0,6.95,2022-23,FIFA World Cup
4,Harry Souttar,Australia,24,D(C),4,4,360,0,0,1,6.94,2022-23,FIFA World Cup
5,Marcus Rashford,England,25,"AM(CLR),FW",5,1,137,3,0,1,6.94,2022-23,FIFA World Cup
6,Josko Gvardiol,Croatia,20,D(CL),7,7,692,1,0,0,6.94,2022-23,FIFA World Cup
7,Otávio,Portugal,27,"AM(CLR),FW",3,3,199,0,0,0,6.93,2022-23,FIFA World Cup
8,Kalidou Koulibaly,Senegal,31,D(C),4,4,360,1,0,1,6.93,2022-23,FIFA World Cup
9,Cameron Carter-Vickers,USA,25,D(C),1,1,90,0,0,0,6.93,2022-23,FIFA World Cup
0,Luke Shaw,England,27,"D(CL),M(L)",5,5,425,0,1,0,6.93,2022-23,FIFA World Cup
1,Aurélien Tchouaméni,France,22,DMC,7,7,624,1,0,0,6.93,2022-23,FIFA World Cup
2,Ellyes Skhiri,Tunisia,27,DMC,3,3,270,0,0,0,6.92,2022-23,FIFA World Cup
3,Nuno Mendes,Portugal,20,"D(L),M(L)",1,1,42,0,0,0,6.92,2022-23,FIFA World Cup
4,João Cancelo,Portugal,28,"D(LR),M(R)",4,3,309,0,0,0,6.92,2022-23,FIFA World Cup
5,Dusan Tadic,Serbia,34,"AM(CLR),FW",3,3,258,0,2,0,6.92,2022-23,FIFA World Cup
6,Kieran Trippier,England,32,"D(LR),M(R)",3,2,205,0,0,0,6.92,2022-23,FIFA World Cup
7,Diego Godín,Uruguay,36,D(C),2,2,152,0,0,1,6.91,2022-23,FIFA World Cup
8,Pervis Estupiñán,Ecuador,24,D(L),3,3,270,0,0,0,6.91,2022-23,FIFA World Cup
9,Declan Rice,England,24,"D(C),DMC",5,5,418,0,0,0,6.90,2022-23,FIFA World Cup
0,Montassar Talbi,Tunisia,24,D(C),3,3,270,0,0,0,6.90,2022-23,FIFA World Cup
1,Mohamed Ali Ben Romdhane,Tunisia,23,Substitute,1,1,74,0,0,0,6.90,2022-23,FIFA World Cup
2,Famara Diédhiou,Senegal,30,FW,2,1,92,1,0,1,6.90,2022-23,FIFA World Cup
3,Toby Alderweireld,Belgium,33,D(CR),3,3,270,0,1,0,6.89,2022-23,FIFA World Cup
4,Andries Noppert,Netherlands,28,GK,5,5,481,0,0,0,6.89,2022-23,FIFA World Cup
5,Angelo Preciado,Ecuador,24,"D(R),M(R)",3,3,265,0,1,0,6.89,2022-23,FIFA World Cup
6,Gideon Mensah,Ghana,24,"D(L),M(L)",1,1,88,0,0,0,6.89,2022-23,FIFA World Cup
7,Jerome Ngom Mbekeli,Cameroon,24,M(CLR),1,0,4,0,1,0,6.89,2022-23,FIFA World Cup
8,Luuk de Jong,Netherlands,32,"AM(C),FW",1,0,57,0,0,0,6.89,2022-23,FIFA World Cup
9,Kevin De Bruyne,Belgium,31,"M(CLR),FW",3,3,270,0,0,0,6.88,2022-23,FIFA World Cup
0,Vincent Aboubakar,Cameroon,30,"AM(R),FW",3,1,141,2,1,1,6.88,2022-23,FIFA World Cup
1,Hakim Ziyech,Morocco,29,M(CLR),7,7,639,1,1,0,6.88,2022-23,FIFA World Cup
2,César Montes,Mexico,25,D(CLR),3,3,270,0,1,0,6.87,2022-23,FIFA World Cup
3,Orbelín Pineda,Mexico,26,M(CLR),1,1,77,0,0,0,6.87,2022-23,FIFA World Cup
4,Youssouf Sabaly,Senegal,29,"D(LR),M(R)",4,4,360,0,0,0,6.87,2022-23,FIFA World Cup
5,Yassine Meriah,Tunisia,29,D(C),3,3,270,0,0,0,6.87,2022-23,FIFA World Cup
6,Raphinha,Brazil,26,"AM(LR),FW",5,4,317,0,0,0,6.87,2022-23,FIFA World Cup
7,Marcelo Brozovic,Croatia,30,M(CR),6,6,555,0,0,0,6.86,2022-23,FIFA World Cup
8,Mohammed Salisu,Ghana,23,D(CL),3,3,270,1,0,0,6.86,2022-23,FIFA World Cup
9,Niclas Füllkrug,Germany,29,FW,3,0,66,2,1,0,6.86,2022-23,FIFA World Cup
0,Ko Itakura,Japan,25,"D(C),DMC",3,3,270,0,1,0,6.86,2022-23,FIFA World Cup
1,Ousmane Dembélé,France,25,"AM(CLR),FW",7,6,438,0,2,0,6.86,2022-23,FIFA World Cup
2,Nouhou Tolo,Cameroon,25,D(CL),3,3,270,0,0,0,6.86,2022-23,FIFA World Cup
3,Piotr Zielinski,Poland,28,M(CLR),4,4,330,1,0,0,6.86,2022-23,FIFA World Cup
4,Jules Koundé,France,24,D(CR),6,5,482,0,0,0,6.85,2022-23,FIFA World Cup
5,Youssef En-Nesyri,Morocco,25,FW,7,7,547,2,0,1,6.85,2022-23,FIFA World Cup
6,Mohammed Kanno,Saudi Arabia,28,Substitute,3,3,270,0,0,0,6.85,2022-23,FIFA World Cup
7,Youssef Msakni,Tunisia,32,AM(L),2,2,170,0,0,0,6.85,2022-23,FIFA World Cup
8,José Giménez,Uruguay,27,D(CR),3,3,270,0,0,0,6.84,2022-23,FIFA World Cup
9,Nathan Aké,Netherlands,27,"D(CL),DMC",5,5,481,0,0,0,6.84,2022-23,FIFA World Cup
0,Tyler Adams,USA,23,"D(R),M(CR)",4,4,360,0,0,0,6.84,2022-23,FIFA World Cup
1,Leandro Paredes,Argentina,28,DMC,5,2,226,0,0,0,6.81,2022-23,FIFA World Cup
2,Matt Turner,USA,28,GK,4,4,360,0,0,0,6.81,2022-23,FIFA World Cup
3,Félix Torres,Ecuador,26,Substitute,3,3,270,0,1,0,6.81,2022-23,FIFA World Cup
4,Virgil van Dijk,Netherlands,31,D(C),5,5,481,0,0,0,6.80,2022-23,FIFA World Cup
5,Nicolás Otamendi,Argentina,34,D(C),7,7,692,0,1,0,6.80,2022-23,FIFA World Cup
6,Olivier Ntcham,Cameroon,26,M(CLR),1,0,22,0,0,0,6.80,2022-23,FIFA World Cup
7,Salem Al Dawsari,Saudi Arabia,31,M(L),3,3,270,2,0,0,6.80,2022-23,FIFA World Cup
8,Aziz Behich,Australia,32,"D(LR),M(L)",4,4,360,0,0,0,6.80,2022-23,FIFA World Cup
9,Marcos Acuña,Argentina,31,"D(CL),M(CL)",6,4,375,0,0,0,6.79,2022-23,FIFA World Cup
0,Aïssa Laïdouni,Tunisia,26,DMC,3,3,245,0,1,0,6.79,2022-23,FIFA World Cup
1,Aymen Dahmen,Tunisia,25,keeper,3,3,270,0,0,0,6.79,2022-23,FIFA World Cup
2,Christopher Wooh,Cameroon,21,D(C),1,1,90,0,0,0,6.79,2022-23,FIFA World Cup
3,Jordan Henderson,England,32,"D(C),M(CLR)",4,3,272,1,0,0,6.79,2022-23,FIFA World Cup
4,Hwang Hee-Chan,South Korea,26,"AM(CLR),FW",2,1,114,1,0,0,6.78,2022-23,FIFA World Cup
5,Éder Militão,Brazil,24,D(CR),4,4,349,0,0,0,6.78,2022-23,FIFA World Cup
6,Kim Moon-Hwan,South Korea,27,"D(R),M(R)",4,4,360,0,0,0,6.78,2022-23,FIFA World Cup
7,Alphonso Davies,Canada,22,"D(L),M(LR)",3,3,270,1,0,0,6.77,2022-23,FIFA World Cup
8,Romain Saïss,Morocco,32,"D(C),DMC",6,6,469,1,0,1,6.77,2022-23,FIFA World Cup
9,Thilo Kehrer,Germany,26,"D(CLR),M(R)",1,1,70,0,0,0,6.77,2022-23,FIFA World Cup
0,Noussair Mazraoui,Morocco,25,D(LR),5,5,368,0,0,0,6.77,2022-23,FIFA World Cup
1,Nico Elvedi,Switzerland,26,D(CLR),2,2,180,0,0,0,6.77,2022-23,FIFA World Cup
2,Pierre-Emile Højbjerg,Denmark,27,M(C),3,3,270,0,0,0,6.76,2022-23,FIFA World Cup
3,Wataru Endo,Japan,29,DMC,4,3,304,0,0,0,6.76,2022-23,FIFA World Cup
4,Axel Witsel,Belgium,34,"D(C),M(C)",3,3,270,0,0,0,6.76,2022-23,FIFA World Cup
5,Wahbi Khazri,Tunisia,31,"M(CLR),FW",2,1,83,1,0,0,6.76,2022-23,FIFA World Cup
6,Vanja Milinkovic-Savic,Serbia,25,GK,3,3,270,0,0,0,6.76,2022-23,FIFA World Cup
7,Danilo,Brazil,31,"D(CLR),DMC",3,3,283,0,0,0,6.75,2022-23,FIFA World Cup
8,Yassine Bounou,Morocco,31,GK,6,6,571,0,0,1,6.75,2022-23,FIFA World Cup
9,Kyle Walker,England,32,"D(CR),M(R)",3,3,237,0,0,0,6.75,2022-23,FIFA World Cup
0,Carlos Soler,Spain,26,M(CLR),2,0,91,1,0,0,6.74,2022-23,FIFA World Cup
1,Jorge Sánchez,Mexico,25,D(R),2,2,176,0,0,0,6.74,2022-23,FIFA World Cup
2,Sergej Milinkovic-Savic,Serbia,27,AM(C),3,3,236,1,0,0,6.74,2022-23,FIFA World Cup
3,Kim Jin-Su,South Korea,30,D(L),4,4,316,0,1,0,6.74,2022-23,FIFA World Cup
4,Davy Klaassen,Netherlands,29,M(CL),4,3,192,1,2,0,6.73,2022-23,FIFA World Cup
5,André-Frank Zambo Anguissa,Cameroon,27,M(C),3,3,261,0,0,0,6.73,2022-23,FIFA World Cup
6,Borna Sosa,Croatia,24,"D(L),M(L)",5,5,426,0,0,0,6.73,2022-23,FIFA World Cup
7,Maya Yoshida,Japan,34,D(CR),4,4,391,0,1,0,6.73,2022-23,FIFA World Cup
8,Pierre Kunde,Cameroon,27,DMC,2,2,135,0,0,0,6.73,2022-23,FIFA World Cup
9,Azzedine Ounahi,Morocco,22,AM(CR),7,6,571,0,0,0,6.72,2022-23,FIFA World Cup
0,John Stones,England,28,D(CR),5,5,437,0,0,0,6.72,2022-23,FIFA World Cup
1,Thomas Partey,Ghana,29,"D(R),M(CR)",3,3,270,0,0,0,6.72,2022-23,FIFA World Cup
2,Josip Juranovic,Croatia,27,D(LR),6,6,602,0,1,0,6.72,2022-23,FIFA World Cup
3,Hossein Hosseini,Iran,30,GK,2,1,160,0,0,0,6.72,2022-23,FIFA World Cup
4,Saleh Al Shehri,Saudi Arabia,29,FW,3,3,226,1,0,0,6.71,2022-23,FIFA World Cup
5,Rodrigo De Paul,Argentina,28,"AM(CLR),FW",7,7,602,0,0,0,6.71,2022-23,FIFA World Cup
6,Kye Rowles,Australia,24,D(C),4,4,360,0,0,0,6.71,2022-23,FIFA World Cup
7,Joachim Andersen,Denmark,26,D(C),3,3,270,0,1,0,6.71,2022-23,FIFA World Cup
8,Xherdan Shaqiri,Switzerland,31,M(CLR),3,3,231,1,1,0,6.71,2022-23,FIFA World Cup
9,Gonzalo Plata,Ecuador,22,AM(R),3,3,270,0,0,0,6.71,2022-23,FIFA World Cup
0,Dusan Vlahovic,Serbia,22,FW,2,1,79,1,0,1,6.71,2022-23,FIFA World Cup
1,Fran Karacic,Australia,26,D(CLR),2,1,93,0,0,0,6.70,2022-23,FIFA World Cup
2,Josip Stanisic,Croatia,22,D(R),1,1,90,0,0,0,6.70,2022-23,FIFA World Cup
3,Junya Ito,Japan,29,"AM(LR),FW",4,3,324,0,1,0,6.70,2022-23,FIFA World Cup
4,Antonee Robinson,USA,25,"D(L),M(L)",4,4,360,0,0,0,6.70,2022-23,FIFA World Cup
5,Nayef Aguerd,Morocco,26,D(C),4,4,354,0,0,0,6.70,2022-23,FIFA World Cup
6,Kasper Schmeichel,Denmark,36,GK,3,3,270,0,0,0,6.69,2022-23,FIFA World Cup
7,Ethan Ampadu,Wales,22,"D(C),DMC",3,3,257,0,0,0,6.68,2022-23,FIFA World Cup
8,Raheem Sterling,England,28,"M(CLR),FW",3,2,150,1,1,0,6.68,2022-23,FIFA World Cup
9,Wout Weghorst,Netherlands,30,FW,4,0,62,2,0,1,6.68,2022-23,FIFA World Cup
0,Miki Yamane,Japan,29,D(CLR),1,1,62,0,0,0,6.68,2022-23,FIFA World Cup
1,Yunus Musah,USA,20,AM(CR),4,4,345,0,0,0,6.68,2022-23,FIFA World Cup
2,Thomas Meunier,Belgium,31,"D(R),M(R)",3,2,213,0,0,0,6.67,2022-23,FIFA World Cup
3,Yann Sommer,Switzerland,34,GK,3,3,270,0,0,1,6.67,2022-23,FIFA World Cup
4,Sofiane Boufal,Morocco,29,"AM(CLR),FW",7,7,482,0,0,0,6.67,2022-23,FIFA World Cup
5,Dayot Upamecano,France,24,D(C),5,5,481,0,0,0,6.67,2022-23,FIFA World Cup
6,Tim Ream,USA,35,"D(CL),DMC",4,4,360,0,0,0,6.66,2022-23,FIFA World Cup
7,Yeltsin Tejeda,Costa Rica,30,M(C),3,3,270,1,1,0,6.66,2022-23,FIFA World Cup
8,Teun Koopmeiners,Netherlands,24,"D(C),M(C)",5,1,218,0,1,0,6.66,2022-23,FIFA World Cup
9,Ali Abdi,Tunisia,29,D(CLR),3,2,187,0,0,1,6.66,2022-23,FIFA World Cup
0,Jesús Gallardo,Mexico,28,D(L),3,3,270,0,0,0,6.65,2022-23,FIFA World Cup
1,Strahinja Pavlovic,Serbia,21,D(C),3,3,236,1,0,0,6.65,2022-23,FIFA World Cup
2,Abdullah Madu,Saudi Arabia,29,D(CLR),1,0,45,0,0,0,6.65,2022-23,FIFA World Cup
3,Christian Eriksen,Denmark,30,"M(CLR),FW",3,3,270,0,0,0,6.65,2022-23,FIFA World Cup
4,Mathew Leckie,Australia,31,M(CLR),4,4,336,1,1,0,6.65,2022-23,FIFA World Cup
5,Son Heung-Min,South Korea,30,"M(CLR),FW",4,4,360,0,1,1,6.65,2022-23,FIFA World Cup
6,Sergiño Dest,USA,22,"D(LR),M(R)",4,4,309,0,1,0,6.65,2022-23,FIFA World Cup
7,Daniel Amartey,Ghana,28,"D(CR),DMC",3,3,270,0,0,0,6.64,2022-23,FIFA World Cup
8,Hugo Lloris,France,36,GK,6,6,571,0,0,0,6.64,2022-23,FIFA World Cup
9,Ismail Jakobs,Senegal,23,"D(L),M(L)",4,3,279,0,1,0,6.64,2022-23,FIFA World Cup
0,Achraf Dari,Morocco,23,D(C),3,2,187,1,0,0,6.63,2022-23,FIFA World Cup
1,Rafael Leão,Portugal,23,"AM(L),FW",5,0,83,2,0,0,6.63,2022-23,FIFA World Cup
2,Mitchell Duke,Australia,31,FW,4,4,274,1,0,1,6.63,2022-23,FIFA World Cup
3,Denzel Dumfries,Netherlands,26,"D(R),M(R)",5,5,481,1,2,0,6.63,2022-23,FIFA World Cup
4,Sergio Busquets,Spain,34,DMC,4,4,365,0,0,0,6.62,2022-23,FIFA World Cup
5,Ao Tanaka,Japan,24,DMC,3,2,174,1,0,0,6.62,2022-23,FIFA World Cup
6,Cristian Romero,Argentina,24,D(C),7,6,549,0,0,0,6.62,2022-23,FIFA World Cup
