,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
5,Nehuén Pérez,2019-20,20,D(C),Famalicao,23,23,2017,1,0,1,6.66,POR Primeira Liga
6,David Carmo,2019-20,21,D(C),Braga,18,16,1473,0,0,0,6.66,POR Primeira Liga
7,Marko Petkovic,2019-20,28,D(R),Tondela,7,6,461,0,0,0,6.66,POR Primeira Liga
8,Zaidu Sanusi,2019-20,23,"D(L),M(L)",Santa Clara,24,21,1849,1,2,1,6.65,POR Primeira Liga
9,Anthony D'Alberto,2019-20,26,"D(LR),M(R)",Moreirense,13,10,989,0,2,0,6.65,POR Primeira Liga
0,Jackson Martínez,2019-20,34,FW,Portimonense,24,18,1628,1,0,1,6.64,POR Primeira Liga
1,Stefan Ristovski,2019-20,28,"D(CR),M(R)",Sporting,21,19,1552,0,2,0,6.64,POR Primeira Liga
2,Matheus,2019-20,28,GK,Braga,29,29,2610,0,0,3,6.64,POR Primeira Liga
3,Lucas,2019-20,30,D(C),Boavista,12,8,779,2,0,2,6.64,POR Primeira Liga
4,Júnior Tavares,2019-20,24,"D(L),DMC,M(L)",Portimonense,15,13,1156,1,0,0,6.64,POR Primeira Liga
5,Gustavo Assunção,2019-20,20,DMC,Famalicao,30,27,2430,0,0,0,6.64,POR Primeira Liga
6,William Soares,2019-20,32,DMC,Gil Vicente,33,32,2812,0,1,0,6.64,POR Primeira Liga
7,Chima Akas,2019-20,26,"D(CL),M(L)",B-SAD,15,14,1294,0,1,0,6.64,POR Primeira Liga
8,Bozhidar Kraev,2019-20,23,"AM(C),FW",Gil Vicente,32,28,2267,8,1,0,6.64,POR Primeira Liga
9,Bracali,2019-20,39,GK,Boavista,13,13,1170,0,0,0,6.64,POR Primeira Liga
0,Nuno Coelho,2019-20,33,"D(C),DMC",B-SAD,32,32,2761,0,0,0,6.63,POR Primeira Liga
1,Gabrielzinho,2019-20,24,AM(LR),Moreirense,15,13,966,2,2,0,6.63,POR Primeira Liga
2,Lucas Fernandes,2019-20,23,"M(CL),FW",Portimonense,27,23,2018,2,1,1,6.63,POR Primeira Liga
3,Filipe Soares,2019-20,21,"AM(C),FW",Moreirense,33,31,2614,4,4,0,6.63,POR Primeira Liga
4,Diogo Figueiras,2019-20,30,"D(LR),M(R)",Rio Ave,18,18,1386,0,2,0,6.62,POR Primeira Liga
5,Djavan,2019-20,33,D(L),Moreirense,10,8,642,0,0,0,6.62,POR Primeira Liga
6,Rafa Soares,2019-20,25,D(L),Vitoria de Guimaraes,10,8,724,0,1,0,6.62,POR Primeira Liga
7,Paulinho,2019-20,24,M(CLR),Boavista,24,20,1839,0,2,1,6.62,POR Primeira Liga
8,Fabiano,2019-20,20,"D(R),M(R)",Braga,2,0,90,0,0,0,6.62,POR Primeira Liga
9,André Horta,2019-20,24,M(C),Braga,25,21,1603,0,2,0,6.62,POR Primeira Liga
0,Marlon Xavier,2019-20,23,"D(L),M(L)",Boavista,27,23,1965,2,2,1,6.62,POR Primeira Liga
1,Shuichi Gonda,2019-20,31,GK,Portimonense,14,14,1260,0,0,0,6.62,POR Primeira Liga
2,Lucas Possignolo,2019-20,26,D(C),Portimonense,26,26,2337,2,0,1,6.61,POR Primeira Liga
3,Lourency,2019-20,25,AM(LR),Gil Vicente,31,21,1964,4,2,1,6.61,POR Primeira Liga
4,Jubal,2019-20,27,D(C),Vitoria de Setubal,24,20,1876,2,0,0,6.61,POR Primeira Liga
5,Bueno,2019-20,32,"AM(CL),FW",Boavista,19,14,1207,3,3,1,6.61,POR Primeira Liga
6,Edwin Banguera,2019-20,24,D(L),Gil Vicente,9,7,637,0,1,0,6.61,POR Primeira Liga
7,Claudio Falcão,2019-20,26,"D(C),DMC",Aves,26,26,2227,0,1,0,6.61,POR Primeira Liga
8,Fábio,2019-20,30,GK,Aves,6,6,540,0,0,1,6.61,POR Primeira Liga
9,Tiago Ilori,2019-20,27,D(C),Sporting,8,6,558,0,0,0,6.61,POR Primeira Liga
0,Eduardo Kau,2019-20,21,D(CLR),B-SAD,3,2,202,0,0,0,6.60,POR Primeira Liga
1,Arthur Henrique,2019-20,26,"D(L),M(L)",Gil Vicente,18,14,1024,0,0,1,6.60,POR Primeira Liga
2,Marcelo,2019-20,31,D(C),Pacos de Ferreira,15,14,1242,0,1,0,6.60,POR Primeira Liga
3,Cláudio Ramos,2019-20,29,GK,Tondela,29,29,2610,0,0,1,6.60,POR Primeira Liga
4,Racine Coly,2019-20,25,"D(L),M(L)",Famalicao,14,10,839,0,2,0,6.60,POR Primeira Liga
5,Kevin Yamga,2019-20,24,"D(R),M(R)",Aves,21,17,1548,1,0,0,6.59,POR Primeira Liga
6,Thierry Correia,2019-20,21,"D(R),M(R)",Sporting,4,4,360,0,0,0,6.59,POR Primeira Liga
7,Tomás Ribeiro,2019-20,21,D(C),B-SAD,13,13,1170,0,0,1,6.59,POR Primeira Liga
8,Milson,2019-20,21,AM(C),Maritimo,6,3,305,0,1,1,6.59,POR Primeira Liga
9,Marco Baixinho,2019-20,31,"D(C),DMC",Pacos de Ferreira,25,20,1950,3,0,1,6.59,POR Primeira Liga
0,Fernando Fonseca,2019-20,23,D(R),Gil Vicente,20,19,1675,0,2,0,6.59,POR Primeira Liga
1,Patrick William,2019-20,23,D(CR),Famalicao,21,16,1468,1,0,1,6.58,POR Primeira Liga
2,Nélson Monte,2019-20,25,D(CR),Rio Ave,20,19,1563,0,0,0,6.58,POR Primeira Liga
3,Ivo Pinto,2019-20,31,"D(CLR),M(R)",Famalicao,15,14,993,0,1,0,6.58,POR Primeira Liga
4,Fábio Vieira,2019-20,20,"AM(CR),FW",Porto,8,2,226,2,1,0,6.58,POR Primeira Liga
5,Anderson Carvalho,2019-20,30,M(C),Santa Clara,16,14,1175,1,0,0,6.57,POR Primeira Liga
6,Diogo Costa,2019-20,21,GK,Porto,3,3,256,0,0,0,6.57,POR Primeira Liga
7,Caio,2019-20,26,FW,Benfica,4,0,56,1,0,0,6.57,POR Primeira Liga
8,Samuel Lino,2019-20,21,"AM(LR),FW",Gil Vicente,20,5,677,2,0,0,6.57,POR Primeira Liga
9,Hélder Ferreira,2019-20,23,AM(LR),Pacos de Ferreira,32,27,2143,3,4,0,6.57,POR Primeira Liga
0,Pedro Nuno,2019-20,26,"AM(CLR),FW",Moreirense,28,15,1289,2,5,1,6.57,POR Primeira Liga
1,Valentin Rosier,2019-20,24,"D(LR),M(LR)",Sporting,9,8,714,0,0,0,6.57,POR Primeira Liga
2,Mamadu Cande,2019-20,30,D(L),Santa Clara,18,16,1347,0,0,0,6.57,POR Primeira Liga
3,Bilel Aouacheria,2019-20,26,"AM(LR),FW",Moreirense,29,21,1875,1,3,0,6.56,POR Primeira Liga
4,Lucas Piazón,2019-20,26,"AM(CLR),FW",Rio Ave,19,15,1270,2,1,0,6.56,POR Primeira Liga
5,João Amaral,2019-20,29,"AM(CLR),FW",Pacos de Ferreira,19,13,1106,1,4,0,6.56,POR Primeira Liga
6,André Sousa,2019-20,22,D(L),Vitoria de Setubal,18,16,1464,0,0,0,6.56,POR Primeira Liga
7,Ljubomir Fejsa,2019-20,32,DMC,Benfica,3,3,202,0,0,0,6.56,POR Primeira Liga
8,Ricardo Costa,2019-20,39,D(C),Boavista,31,30,2630,1,0,0,6.56,POR Primeira Liga
9,Ruben Lameiras,2019-20,26,M(LR),Famalicao,23,19,1375,2,5,1,6.56,POR Primeira Liga
0,Sori Mané,2019-20,24,DMC,Moreirense,14,10,873,0,1,0,6.56,POR Primeira Liga
1,Roderick Miranda,2019-20,29,D(C),Famalicao,24,22,1940,2,1,0,6.56,POR Primeira Liga
2,Fali Candé,2019-20,22,"D(L),M(L)",Portimonense,9,8,626,0,0,0,6.56,POR Primeira Liga
3,Aylton Boa Morte,2019-20,27,AM(LR),Portimonense,33,29,2506,4,4,0,6.56,POR Primeira Liga
4,Fahd Moufi,2019-20,24,"D(R),M(R)",Tondela,26,26,2222,0,1,0,6.55,POR Primeira Liga
5,Al Musrati,2019-20,24,DMC,Rio Ave,12,11,862,0,1,1,6.55,POR Primeira Liga
6,Cryzan,2019-20,24,"AM(R),FW",Santa Clara,13,2,298,3,1,1,6.55,POR Primeira Liga
7,Abdu Conté,2019-20,22,"D(L),M(L)",Moreirense,23,22,1975,0,3,0,6.55,POR Primeira Liga
8,Mano,2019-20,33,D(LR),Vitoria de Setubal,7,6,541,0,0,0,6.55,POR Primeira Liga
9,Agustín Marchesín,2019-20,32,GK,Porto,31,31,2820,0,0,0,6.55,POR Primeira Liga
0,Miguel Luís,2019-20,21,M(C),Sporting,2,2,180,0,0,0,6.55,POR Primeira Liga
1,Denilson,2019-20,25,"AM(L),FW",Tondela,12,10,893,3,1,1,6.54,POR Primeira Liga
2,Al Musrati,2019-20,24,DMC,Vitoria de Guimaraes,5,4,303,0,0,0,6.54,POR Primeira Liga
3,Zé Gomes,2019-20,21,FW,Portimonense,1,0,38,0,0,0,6.54,POR Primeira Liga
4,Jorge Correa,2019-20,27,AM(CLR),Maritimo,26,20,1615,3,1,1,6.54,POR Primeira Liga
5,Pedro Sá,2019-20,27,DMC,Portimonense,25,24,1988,0,0,0,6.54,POR Primeira Liga
6,Pierre Sagna,2019-20,30,"D(R),M(R)",Santa Clara,7,6,572,0,0,0,6.54,POR Primeira Liga
7,Bruno Viana,2019-20,25,D(C),Braga,29,29,2544,0,1,0,6.54,POR Primeira Liga
8,Claude Gonçalves,2019-20,26,M(C),Gil Vicente,24,22,1948,1,0,0,6.54,POR Primeira Liga
9,Jonatan Lucca,2019-20,26,M(C),B-SAD,4,4,360,0,0,0,6.53,POR Primeira Liga
0,André Santos,2019-20,31,M(C),B-SAD,27,25,2075,2,2,0,6.53,POR Primeira Liga
1,Ricardo Vaz Tê,2019-20,34,"AM(LR),FW",Portimonense,12,7,623,2,1,0,6.53,POR Primeira Liga
2,Shoya Nakajima,2019-20,26,AM(CLR),Porto,16,5,597,0,1,0,6.53,POR Primeira Liga
3,Thiago Santana,2019-20,27,FW,Santa Clara,33,27,2349,6,0,0,6.53,POR Primeira Liga
4,Andreas Samaris,2019-20,31,"D(C),DMC",Benfica,16,8,665,0,0,0,6.53,POR Primeira Liga
5,Cristián Borja,2019-20,27,"D(CL),M(L)",Sporting,23,15,1333,1,0,1,6.53,POR Primeira Liga
6,Marco Pereira,2019-20,34,GK,Santa Clara,31,31,2790,0,0,1,6.53,POR Primeira Liga
7,Tiago Almeida,2019-20,19,"D(R),M(R)",Tondela,3,2,207,0,0,0,6.53,POR Primeira Liga
8,Luís Maximiano,2019-20,22,GK,Sporting,23,23,2070,0,0,0,6.53,POR Primeira Liga
9,Rúben Lima,2019-20,31,"D(CL),M(L)",B-SAD,11,8,782,0,0,0,6.53,POR Primeira Liga
0,Diego Moreno,2019-20,24,M(C),Maritimo,9,8,643,0,0,0,6.52,POR Primeira Liga
1,Josip Vukovic,2019-20,28,DMC,Maritimo,21,17,1497,0,2,0,6.52,POR Primeira Liga
2,Denis,2019-20,33,GK,Gil Vicente,34,34,3060,0,0,0,6.52,POR Primeira Liga
3,Mateo Cassierra,2019-20,23,FW,B-SAD,29,20,1794,4,0,1,6.52,POR Primeira Liga
4,Adriano Castanheira,2019-20,27,AM(LR),Pacos de Ferreira,16,11,1025,1,2,0,6.51,POR Primeira Liga
5,Rochinha,2019-20,25,"AM(CLR),FW",Vitoria de Guimaraes,21,9,924,1,0,0,6.51,POR Primeira Liga
6,Denis Poha,2019-20,23,DMC,Vitoria de Guimaraes,20,14,1196,0,2,0,6.51,POR Primeira Liga
7,Zidane Banjaqui,2019-20,22,AM(C),Aves,23,14,1383,1,1,0,6.51,POR Primeira Liga
8,Oleg Reabciuk,2019-20,22,"D(L),M(L)",Pacos de Ferreira,26,20,1902,0,0,0,6.51,POR Primeira Liga
9,Vaná,2019-20,29,GK,Famalicao,17,16,1523,0,0,0,6.51,POR Primeira Liga
0,Bertrand Yves Baraye,2019-20,28,AM(LR),Gil Vicente,26,20,1479,3,0,1,6.51,POR Primeira Liga
1,Ricardo Mangas,2019-20,22,"D(CL),M(L)",Aves,20,19,1679,1,0,1,6.51,POR Primeira Liga
2,Douglas Grolli,2019-20,31,D(C),Maritimo,6,5,497,0,0,0,6.51,POR Primeira Liga
3,Romário Baró,2019-20,20,M(C),Porto,9,4,375,0,1,0,6.50,POR Primeira Liga
4,Welthon,2019-20,28,FW,Pacos de Ferreira,7,6,488,0,1,0,6.50,POR Primeira Liga
5,Leandro Sanca,2019-20,21,FW,Braga,2,0,12,0,1,0,6.50,POR Primeira Liga
6,Léo Bonatini,2019-20,26,FW,Vitoria de Guimaraes,19,10,976,3,1,0,6.50,POR Primeira Liga
7,Rafael Defendi,2019-20,37,GK,Famalicao,18,18,1531,0,0,2,6.50,POR Primeira Liga
8,Diogo Leite,2019-20,21,D(C),Porto,9,4,375,0,0,0,6.50,POR Primeira Liga
9,António Xavier,2019-20,28,AM(LR),Tondela,24,16,1424,1,2,0,6.50,POR Primeira Liga
0,Adam Dzwigala,2019-20,25,D(CR),Aves,16,15,1312,0,1,0,6.50,POR Primeira Liga
1,Ricardo Ferreira,2019-20,28,D(C),B-SAD,5,4,352,0,0,0,6.50,POR Primeira Liga
2,Denilson,2019-20,25,"AM(L),FW",Pacos de Ferreira,13,5,667,3,1,1,6.49,POR Primeira Liga
3,Filipe Ferreira,2019-20,30,"D(CL),M(L)",Tondela,29,28,2312,0,0,0,6.49,POR Primeira Liga
4,Rodrigo Battaglia,2019-20,29,M(C),Sporting,15,9,845,0,0,0,6.49,POR Primeira Liga
5,Franck-Yves Bambock,2019-20,25,DMC,Maritimo,27,22,1827,2,2,0,6.49,POR Primeira Liga
6,Chico Ramos,2019-20,25,M(C),Santa Clara,29,26,2235,0,0,0,6.49,POR Primeira Liga
7,Idrissa Doumbia,2019-20,22,DMC,Sporting,22,17,1547,0,0,0,6.49,POR Primeira Liga
8,Matchoi Djaló,2019-20,17,AM(C),Pacos de Ferreira,3,1,92,1,0,0,6.49,POR Primeira Liga
9,Rubén Oliveira,2019-20,26,M(C),Aves,24,23,2005,0,1,0,6.49,POR Primeira Liga
0,Wilson Eduardo,2019-20,30,"AM(LR),FW",Braga,18,6,698,3,0,0,6.49,POR Primeira Liga
1,Alex Freitas,2019-20,29,AM(L),Vitoria de Setubal,4,1,159,0,0,0,6.48,POR Primeira Liga
2,Easah Suliman,2019-20,22,D(C),Vitoria de Guimaraes,6,5,418,0,0,0,6.48,POR Primeira Liga
3,Hildeberto,2019-20,24,"D(R),M(CLR),FW",Vitoria de Setubal,25,17,1532,3,2,0,6.48,POR Primeira Liga
4,Hélder Guedes,2019-20,33,FW,Vitoria de Setubal,19,13,1036,4,2,1,6.48,POR Primeira Liga
5,Nabil Ghilas,2019-20,30,"AM(L),FW",Vitoria de Setubal,15,10,899,2,0,0,6.48,POR Primeira Liga
6,Bruno Lamas,2019-20,26,AM(CL),Santa Clara,11,6,511,0,0,0,6.48,POR Primeira Liga
7,Osama Rashid,2019-20,29,DMC,Santa Clara,27,23,2014,2,1,1,6.48,POR Primeira Liga
8,Murilo Souza,2019-20,26,M(LR),Braga,7,4,383,0,0,0,6.47,POR Primeira Liga
9,Maracás,2019-20,26,D(C),Pacos de Ferreira,26,25,2125,2,0,0,6.47,POR Primeira Liga
0,Nikola Stojiljkovic,2019-20,28,FW,Boavista,24,17,1544,2,1,2,6.47,POR Primeira Liga
1,Haris Seferovic,2019-20,28,"AM(LR),FW",Benfica,30,14,1429,5,2,0,6.47,POR Primeira Liga
2,Álex Centelles,2019-20,21,D(L),Famalicao,27,19,1740,0,2,1,6.47,POR Primeira Liga
3,João Pedro,2019-20,27,M(C),Tondela,32,25,2152,4,1,0,6.46,POR Primeira Liga
4,Benny,2019-20,24,AM(CR),B-SAD,4,3,268,0,0,0,6.46,POR Primeira Liga
5,Erick,2019-20,23,AM(LR),Gil Vicente,8,3,333,0,0,0,6.45,POR Primeira Liga
6,Licá,2019-20,32,"AM(CLR),FW",B-SAD,33,32,2693,7,3,2,6.45,POR Primeira Liga
7,Pedro Pelágio,2019-20,20,DMC,Maritimo,16,13,1147,0,0,0,6.45,POR Primeira Liga
8,Reko,2019-20,21,M(C),Aves,12,11,959,1,0,0,6.45,POR Primeira Liga
9,Daizen Maeda,2019-20,23,"AM(LR),FW",Maritimo,23,18,1630,3,0,0,6.45,POR Primeira Liga
0,Jhon Murillo,2019-20,25,"M(LR),FW",Tondela,30,26,2299,2,0,0,6.44,POR Primeira Liga
1,Yaw Ackah,2019-20,21,DMC,Boavista,24,21,1907,0,0,0,6.44,POR Primeira Liga
2,Oumar Diakhite,2019-20,27,D(C),Aves,16,16,1400,0,0,0,6.44,POR Primeira Liga
3,Henrique,2019-20,26,"D(L),M(L)",Portimonense,23,19,1569,0,3,0,6.44,POR Primeira Liga
4,Cassiano,2019-20,31,"AM(R),FW",Boavista,27,13,1294,2,0,0,6.44,POR Primeira Liga
5,Lucas Paes,2019-20,23,GK,Vitoria de Setubal,2,1,136,0,0,0,6.44,POR Primeira Liga
6,Rúben Fernandes,2019-20,34,D(CL),Gil Vicente,31,31,2748,1,1,0,6.44,POR Primeira Liga
7,Douglas,2019-20,37,GK,Vitoria de Guimaraes,29,29,2610,0,0,1,6.44,POR Primeira Liga
8,Richard Rodrigues,2019-20,21,"AM(L),FW",Tondela,28,17,1657,2,1,0,6.44,POR Primeira Liga
9,Bruno Costa,2019-20,23,"D(R),M(C)",Portimonense,17,8,810,0,0,0,6.44,POR Primeira Liga
0,Ricardo Valente,2019-20,29,AM(CLR),Tondela,11,3,443,0,2,0,6.44,POR Primeira Liga
1,Jesé,2019-20,27,"AM(LR),FW",Sporting,12,6,523,1,0,0,6.44,POR Primeira Liga
2,Murilo,2019-20,24,AM(CLR),Pacos de Ferreira,18,12,937,0,1,0,6.43,POR Primeira Liga
3,Jorge Silva,2019-20,24,D(R),Pacos de Ferreira,16,15,1160,0,0,0,6.43,POR Primeira Liga
4,Joel Tagueu,2019-20,27,"AM(L),FW",Maritimo,16,9,841,2,0,0,6.43,POR Primeira Liga
5,André Sousa,2019-20,30,M(CL),B-SAD,13,11,944,1,0,1,6.43,POR Primeira Liga
6,João Jaquité,2019-20,24,DMC,Tondela,21,16,1493,0,0,0,6.43,POR Primeira Liga
7,Mouhamed Mbaye,2019-20,23,GK,Porto,1,0,14,0,0,0,6.43,POR Primeira Liga
8,João Novais,2019-20,27,M(CLR),Braga,23,11,1105,0,3,0,6.43,POR Primeira Liga
9,Pité,2019-20,26,"D(L),M(CL)",Tondela,19,11,1011,1,0,0,6.43,POR Primeira Liga
0,Nuno Pinto,2019-20,34,D(L),Vitoria de Setubal,10,8,742,0,0,0,6.43,POR Primeira Liga
1,Koki Anzai,2019-20,25,"D(LR),M(R)",Portimonense,23,20,1837,1,1,0,6.42,POR Primeira Liga
2,Zequinha,2019-20,34,AM(LR),Vitoria de Setubal,30,21,1782,2,2,0,6.42,POR Primeira Liga
3,Guilherme Schettine,2019-20,25,FW,Santa Clara,15,6,665,3,0,1,6.42,POR Primeira Liga
4,Dyego Sousa,2019-20,31,FW,Benfica,11,1,202,0,1,0,6.42,POR Primeira Liga
5,João Reis,2019-20,28,D(CLR),Tondela,8,4,393,0,0,0,6.42,POR Primeira Liga
6,Andrej Simunec,2019-20,25,D(CLR),Aves,2,2,136,0,0,0,6.42,POR Primeira Liga
7,Ricardo Ferreira,2019-20,31,GK,Portimonense,20,20,1800,0,1,0,6.41,POR Primeira Liga
8,Lionn,2019-20,31,D(R),Famalicao,11,11,928,0,0,0,6.41,POR Primeira Liga
9,Afonso Figueiredo,2019-20,28,D(L),Aves,21,19,1605,0,1,0,6.41,POR Primeira Liga
0,Babacar Niasse,2019-20,24,GK,Tondela,5,5,450,0,0,0,6.41,POR Primeira Liga
1,Heriberto Tavares,2019-20,23,"M(CLR),FW",Boavista,28,17,1459,4,0,0,6.41,POR Primeira Liga
2,João Pedro,2019-20,24,FW,Vitoria de Guimaraes,10,1,262,2,0,0,6.41,POR Primeira Liga
3,Patricio Rodríguez,2019-20,30,FW,Moreirense,1,0,27,0,0,0,6.41,POR Primeira Liga
4,Rui Fonte,2019-20,30,"M(R),FW",Braga,25,6,783,4,2,0,6.41,POR Primeira Liga
5,Bruno Moreira,2019-20,33,FW,Rio Ave,27,13,1212,3,1,0,6.41,POR Primeira Liga
6,Jhon Cley,2019-20,26,AM(R),Maritimo,10,4,412,1,1,0,6.40,POR Primeira Liga
7,Luíz Carlos,2019-20,35,"D(R),DMC",Pacos de Ferreira,28,25,2092,0,1,0,6.40,POR Primeira Liga
8,Simón Ramírez,2019-20,22,D(CLR),B-SAD,1,0,16,0,0,0,6.40,POR Primeira Liga
9,Miguel Silva,2019-20,25,GK,Vitoria de Guimaraes,6,6,451,0,0,0,6.40,POR Primeira Liga
0,Nuno Valente,2019-20,29,M(CR),Vitoria de Setubal,18,13,1189,0,2,0,6.40,POR Primeira Liga
1,Fran Varela,2019-20,26,D(L),B-SAD,9,8,690,0,0,0,6.40,POR Primeira Liga
2,Eduardo Henrique,2019-20,25,M(C),Sporting,15,8,707,0,0,0,6.40,POR Primeira Liga
3,Alex Soares,2019-20,29,AM(C),Moreirense,32,23,2053,0,0,0,6.40,POR Primeira Liga
4,Stephen Eustáquio,2019-20,24,DMC,Pacos de Ferreira,16,14,1243,0,0,0,6.39,POR Primeira Liga
5,Gustavo Dulanto,2019-20,25,D(C),Boavista,10,9,751,2,0,0,6.39,POR Primeira Liga
6,Pedro Amaral,2019-20,23,"D(L),M(L)",Rio Ave,13,8,679,0,0,0,6.39,POR Primeira Liga
7,Rafael Camacho,2019-20,20,M(LR),Sporting,19,9,860,0,1,0,6.39,POR Primeira Liga
8,Messias,2019-20,26,D(C),Rio Ave,5,2,210,0,0,0,6.39,POR Primeira Liga
9,Jefferson Encada,2019-20,22,FW,Vitoria de Guimaraes,1,0,23,0,0,0,6.39,POR Primeira Liga
0,Tomás Castro,2019-20,21,M(CLR),B-SAD,1,1,60,0,0,0,6.39,POR Primeira Liga
1,Romário Baldé,2019-20,24,FW,Gil Vicente,7,0,225,0,0,0,6.39,POR Primeira Liga
2,Nenê,2019-20,37,FW,Moreirense,26,7,714,4,0,1,6.39,POR Primeira Liga
3,Tomás Esteves,2019-20,18,D(R),Porto,2,2,105,0,0,0,6.39,POR Primeira Liga
4,Gedson Fernandes,2019-20,22,M(CR),Benfica,7,2,216,0,0,0,6.38,POR Primeira Liga
5,Samuel Pedro,2019-20,19,FW,Boavista,1,0,21,0,0,0,6.38,POR Primeira Liga
6,Jonathan Toro,2019-20,24,AM(L),Tondela,32,18,1746,1,2,0,6.38,POR Primeira Liga
7,Ricardo Alves,2019-20,29,D(C),Tondela,17,12,1125,1,0,0,6.38,POR Primeira Liga
8,Mateus,2019-20,36,AM(LR),Boavista,27,11,1104,1,1,0,6.38,POR Primeira Liga
9,Miguel Tavares,2019-20,22,M(CLR),Aves,12,4,453,0,0,0,6.38,POR Primeira Liga
0,Pedro Trigueira,2019-20,33,GK,Moreirense,1,1,90,0,0,0,6.37,POR Primeira Liga
1,Nwankwo Obiora,2019-20,29,DMC,Boavista,23,18,1491,0,0,0,6.37,POR Primeira Liga
2,Estrela,2019-20,25,DMC,Aves,21,18,1561,0,0,0,6.37,POR Primeira Liga
3,Fernando Medeiros,2019-20,24,D(C),Portimonense,13,7,662,0,0,0,6.37,POR Primeira Liga
4,Jaílson,2019-20,29,D(R),Aves,17,14,1122,0,0,0,6.37,POR Primeira Liga
5,André Moreira,2019-20,25,GK,B-SAD,15,14,1321,0,0,0,6.36,POR Primeira Liga
6,Mato Milos,2019-20,27,D(R),Aves,15,15,1303,0,0,0,6.36,POR Primeira Liga
7,Show,2019-20,21,DMC,B-SAD,24,22,1865,0,1,0,6.36,POR Primeira Liga
8,Koka,2019-20,27,FW,Braga,6,4,359,1,0,0,6.36,POR Primeira Liga
9,Zé Manuel,2019-20,30,"AM(LR),FW",Santa Clara,26,10,977,4,0,0,6.36,POR Primeira Liga
0,Uilton,2019-20,28,"D(L),M(LR)",Pacos de Ferreira,26,5,876,2,0,1,6.36,POR Primeira Liga
1,Ahmed Isaiah,2019-20,25,M(CLR),Gil Vicente,5,0,67,0,0,0,6.35,POR Primeira Liga
2,Raúl Silva,2019-20,31,D(C),Braga,11,8,649,1,0,0,6.35,POR Primeira Liga
3,Rômulo,2019-20,25,M(C),Portimonense,16,6,656,1,1,0,6.35,POR Primeira Liga
4,Abou Ouattara,2019-20,21,M(CLR),Vitoria de Guimaraes,10,2,273,1,0,0,6.35,POR Primeira Liga
5,Ukra,2019-20,32,AM(LR),Santa Clara,15,7,697,1,0,0,6.35,POR Primeira Liga
6,Luciano Nequecaur,2019-20,28,FW,Maritimo,7,3,282,0,0,0,6.35,POR Primeira Liga
7,João Afonso,2019-20,25,DMC,Gil Vicente,27,16,1349,0,2,0,6.35,POR Primeira Liga
8,Ricardo Ribeiro,2019-20,30,GK,Pacos de Ferreira,31,31,2790,0,0,1,6.34,POR Primeira Liga
9,Anderson Silva,2019-20,23,FW,Famalicao,31,6,792,7,1,1,6.34,POR Primeira Liga
0,Josh Tymon,2019-20,21,"D(L),M(CL)",Famalicao,5,4,373,0,0,0,6.34,POR Primeira Liga
1,Quentin Beunardeau,2019-20,26,GK,Aves,21,21,1890,0,0,0,6.33,POR Primeira Liga
2,Guga,2019-20,23,AM(C),Famalicao,26,10,999,2,1,0,6.33,POR Primeira Liga
3,Nuno Pina,2019-20,21,M(C),B-SAD,11,5,547,0,0,0,6.33,POR Primeira Liga
4,Vitinha,2019-20,20,M(C),Porto,8,0,110,0,0,0,6.33,POR Primeira Liga
5,Hugo Vieira,2019-20,32,FW,Gil Vicente,11,3,396,1,0,0,6.33,POR Primeira Liga
6,Marco Matias,2019-20,31,AM(CLR),B-SAD,27,11,1193,1,0,0,6.32,POR Primeira Liga
7,Gabrielzinho,2019-20,24,AM(LR),Rio Ave,8,2,210,0,0,0,6.32,POR Primeira Liga
8,Vitor Carvalho,2019-20,23,DMC,Gil Vicente,10,0,223,2,0,0,6.32,POR Primeira Liga
9,Elias Abouchabaka,2019-20,20,M(CLR),Vitoria de Guimaraes,1,0,9,0,0,0,6.32,POR Primeira Liga
0,Edgar Costa,2019-20,33,"AM(CLR),FW",Maritimo,27,17,1628,0,1,0,6.32,POR Primeira Liga
1,Valerii Bondarenko,2019-20,26,D(C),Vitoria de Guimaraes,8,8,697,0,0,0,6.32,POR Primeira Liga
2,Vasco Rocha,2019-20,31,M(CR),Pacos de Ferreira,10,5,397,0,0,0,6.31,POR Primeira Liga
3,Getterson,2019-20,29,"AM(R),FW",Maritimo,27,10,1120,3,1,0,6.31,POR Primeira Liga
4,Nikola Jambor,2019-20,25,DMC,Rio Ave,7,1,251,0,0,0,6.31,POR Primeira Liga
5,Zakaria Naidji,2019-20,25,FW,Gil Vicente,20,5,663,1,2,0,6.30,POR Primeira Liga
6,Walterson,2019-20,26,"AM(LR),FW",Famalicao,17,4,556,0,1,0,6.30,POR Primeira Liga
7,Marcelinho,2019-20,24,M(L),Maritimo,14,7,707,1,0,0,6.30,POR Primeira Liga
8,Leandro Vilela,2019-20,25,DMC,Vitoria de Setubal,11,5,442,0,2,0,6.30,POR Primeira Liga
9,Yusupha Njie,2019-20,26,"AM(CL),FW",Boavista,25,12,1101,1,1,1,6.29,POR Primeira Liga
0,Aflalo,2019-20,24,GK,Aves,5,5,450,0,0,1,6.28,POR Primeira Liga
1,Lucas Marques,2019-20,25,DMC,Santa Clara,3,3,238,0,0,0,6.28,POR Primeira Liga
2,Rubilio Castillo,2019-20,29,FW,Tondela,1,0,10,0,0,0,6.28,POR Primeira Liga
