,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
8,MaKenzie Kirk,Hearts,18,FW,1,0,1,0,0,0,6.00,2021-22,SCO Premiership
9,Rory Macleod,Dundee United,16,FW,2,0,2,0,0,0,6.00,2021-22,SCO Premiership
0,Sylvester Jasper,Hibernian,21,AM(LR),4,0,90,0,0,0,5.99,2021-22,SCO Premiership
1,Victor Nirennold,Motherwell,31,D(CLR),1,0,9,0,0,0,5.93,2021-22,SCO Premiership
2,Chris Mueller,Hibernian,26,"AM(CLR),FW",1,0,21,0,0,0,5.92,2021-22,SCO Premiership
3,Connor McLennan,Aberdeen,23,M(LR),1,0,24,0,0,0,5.91,2021-22,SCO Premiership
4,Ross Stewart,Hearts,27,GK,1,1,90,0,0,0,5.91,2021-22,SCO Premiership
5,Karamoko Dembélé,Celtic,19,FW,1,0,6,0,0,0,5.84,2021-22,SCO Premiership
6,Michael O'Halloran,St. Johnstone,32,"M(CR),FW",1,0,33,0,0,0,5.84,2021-22,SCO Premiership
7,Charlie Gilmour,St. Johnstone,23,M(CLR),1,1,90,0,0,0,5.81,2021-22,SCO Premiership
8,Mark Reynolds,Dundee United,35,D(C),1,1,58,0,0,0,5.81,2021-22,SCO Premiership
9,Michael Ruth,Aberdeen,21,FW,1,1,66,0,0,0,5.74,2021-22,SCO Premiership
0,Lawrence Shankland,Dundee United,27,FW,1,1,80,0,0,0,5.57,2021-22,SCO Premiership
1,Elliot Parish,St. Johnstone,32,GK,1,1,90,0,0,0,5.39,2021-22,SCO Premiership
