,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
4,Martin Angha,Fortuna Sittard,27,D(CR),32,31,2764,0,0,0,6.54,2020-21,NED Eredivisie
5,Mustafa Saymak,PEC Zwolle,28,M(CLR),24,18,1552,3,0,0,6.54,2020-21,NED Eredivisie
6,Ché Nunnely,Willem II,22,AM(R),32,28,2187,7,4,0,6.54,2020-21,NED Eredivisie
7,Thomas Buitink,PEC Zwolle,21,FW,9,9,593,2,1,0,6.54,2020-21,NED Eredivisie
8,Deroy Duarte,Sparta Rotterdam,22,M(CLR),30,19,1679,4,4,1,6.53,2020-21,NED Eredivisie
9,Dominik Oroz,Vitesse,21,D(C),7,3,266,0,0,0,6.53,2020-21,NED Eredivisie
0,Thorsten Kirschbaum,VVV-Venlo,34,GK,29,29,2566,0,0,0,6.53,2020-21,NED Eredivisie
1,Slobodan Tedic,PEC Zwolle,21,FW,15,10,920,2,1,0,6.53,2020-21,NED Eredivisie
2,Boy Kemper,ADO Den Haag,22,D(CL),26,24,2027,1,0,1,6.53,2020-21,NED Eredivisie
3,Yukinari Sugawara,AZ Alkmaar,21,"D(R),M(R)",25,17,1645,2,1,1,6.53,2020-21,NED Eredivisie
4,Luuk Wouters,RKC Waalwijk,22,D(L),11,9,809,0,0,0,6.52,2020-21,NED Eredivisie
5,Armando Obispo,PSV Eindhoven,22,D(C),5,1,158,0,0,0,6.52,2020-21,NED Eredivisie
6,Brian Brobbey,Ajax,19,FW,12,1,195,3,1,0,6.52,2020-21,NED Eredivisie
7,Lennerd Daneels,RKC Waalwijk,23,"AM(LR),FW",33,20,1968,2,2,2,6.52,2020-21,NED Eredivisie
8,Delano Burgzorg,Heracles,23,AM(L),32,24,2055,5,0,1,6.52,2020-21,NED Eredivisie
9,Othmane Boussaid,FC Utrecht,21,AM(CLR),28,18,1437,2,2,0,6.52,2020-21,NED Eredivisie
0,Daniel Arzani,FC Utrecht,23,M(CLR),4,0,59,0,1,0,6.52,2020-21,NED Eredivisie
1,Josua John,VVV-Venlo,33,AM(LR),25,15,1348,2,1,0,6.52,2020-21,NED Eredivisie
2,Robbin Ruiter,Willem II,34,GK,10,10,875,0,0,0,6.52,2020-21,NED Eredivisie
3,Driess Saddiki,Willem II,25,DMC,14,12,949,0,0,0,6.52,2020-21,NED Eredivisie
4,Jan-Arie van der Heijden,Willem II,33,D(C),14,11,1036,2,0,0,6.52,2020-21,NED Eredivisie
5,Richard van der Venne,RKC Waalwijk,29,AM(C),29,25,2060,4,3,0,6.51,2020-21,NED Eredivisie
6,Michaël Heylen,Sparta Rotterdam,28,D(C),28,26,2217,0,0,0,6.51,2020-21,NED Eredivisie
7,Rico Strieder,PEC Zwolle,29,DMC,24,17,1260,0,0,0,6.51,2020-21,NED Eredivisie
8,Paul Gladon,FC Emmen,29,FW,13,3,461,2,0,1,6.51,2020-21,NED Eredivisie
9,Oussama Idrissi,Ajax,25,AM(LR),7,1,207,0,0,0,6.51,2020-21,NED Eredivisie
0,Derrick Köhn,Willem II,22,"D(CL),M(L)",31,30,2565,0,1,0,6.51,2020-21,NED Eredivisie
1,Eric Oelschlägel,FC Utrecht,26,GK,25,25,2250,0,0,0,6.50,2020-21,NED Eredivisie
2,Immanuel Pherai,PEC Zwolle,20,AM(CL),27,15,1585,2,3,0,6.50,2020-21,NED Eredivisie
3,João Teixeira,Feyenoord,28,AM(CLR),18,8,887,0,4,0,6.49,2020-21,NED Eredivisie
4,Vurnon Anita,RKC Waalwijk,32,"D(LR),DMC,M(R)",29,29,2560,0,2,0,6.49,2020-21,NED Eredivisie
5,Jaroslaw Jach,Fortuna Sittard,27,D(C),3,2,195,0,0,0,6.49,2020-21,NED Eredivisie
6,Yorbe Vertessen,PSV Eindhoven,21,FW,15,6,510,2,3,0,6.49,2020-21,NED Eredivisie
7,John Yeboah,Willem II,21,AM(R),9,1,308,1,0,0,6.49,2020-21,NED Eredivisie
8,Miquel Nelom,Willem II,31,D(L),7,5,437,0,0,0,6.48,2020-21,NED Eredivisie
9,Dennis Telgenkamp,FC Emmen,34,GK,14,14,1260,0,0,0,6.48,2020-21,NED Eredivisie
0,Peet Bijen,ADO Den Haag,26,D(C),6,6,540,0,0,0,6.48,2020-21,NED Eredivisie
1,Mats Knoester,Heracles,23,D(C),27,22,1990,2,0,0,6.48,2020-21,NED Eredivisie
2,Christos Donis,VVV-Venlo,27,M(C),9,8,546,1,0,0,6.48,2020-21,NED Eredivisie
3,Silvinho Esajas,ADO Den Haag,19,D(CLR),2,0,42,0,0,0,6.48,2020-21,NED Eredivisie
4,Damil Dankerlui,FC Groningen,25,"D(R),M(CR)",29,22,2080,0,0,0,6.48,2020-21,NED Eredivisie
5,Eliano Reijnders,PEC Zwolle,21,M(CR),29,17,1644,3,3,0,6.47,2020-21,NED Eredivisie
6,Marco van Ginkel,PSV Eindhoven,29,M(C),11,3,354,1,1,1,6.47,2020-21,NED Eredivisie
7,Mike van Duinen,PEC Zwolle,30,"AM(LR),FW",23,12,1195,3,0,3,6.47,2020-21,NED Eredivisie
8,Wesley Spieringhs,Willem II,19,DMC,21,13,1165,0,0,0,6.47,2020-21,NED Eredivisie
9,Dean Huiberts,PEC Zwolle,21,AM(C),29,25,2014,0,0,0,6.47,2020-21,NED Eredivisie
0,Arjen van der Heide,SC Heerenveen,20,AM(L),14,6,637,0,2,0,6.47,2020-21,NED Eredivisie
1,Arijanet Muric,Willem II,23,GK,14,14,1260,0,0,0,6.47,2020-21,NED Eredivisie
2,Samy Bourard,ADO Den Haag,25,AM(C),17,10,928,3,1,0,6.47,2020-21,NED Eredivisie
3,Pelle Clement,PEC Zwolle,25,"M(CL),FW",23,13,1292,2,2,1,6.46,2020-21,NED Eredivisie
4,Tomás Hájek,Vitesse,30,D(C),14,8,762,0,0,0,6.46,2020-21,NED Eredivisie
5,Jesper Drost,PEC Zwolle,29,AM(CLR),24,13,1230,2,2,0,6.46,2020-21,NED Eredivisie
6,Orestis Kiomourtzoglou,Heracles,23,DMC,27,17,1515,0,0,0,6.46,2020-21,NED Eredivisie
7,Steffen Schäfer,VVV-Venlo,27,D(CL),13,11,979,0,1,0,6.46,2020-21,NED Eredivisie
8,Justin Hoogma,FC Utrecht,23,D(C),19,14,1343,1,1,1,6.46,2020-21,NED Eredivisie
9,Clint Leemans,PEC Zwolle,26,M(CR),16,7,587,3,1,0,6.46,2020-21,NED Eredivisie
0,Arjen Robben,FC Groningen,37,"M(CLR),FW",7,3,264,0,2,0,6.46,2020-21,NED Eredivisie
1,Lucas Bernadou,FC Emmen,21,DMC,19,14,1150,1,0,0,6.45,2020-21,NED Eredivisie
2,Hilal Ben Moussa,FC Emmen,29,DMC,23,14,1261,0,0,0,6.45,2020-21,NED Eredivisie
3,Marc-Olivier Doué,PEC Zwolle,21,D(CLR),6,1,199,0,0,0,6.45,2020-21,NED Eredivisie
4,Thomas Lam,PEC Zwolle,28,"D(C),DMC",26,23,2073,3,1,1,6.45,2020-21,NED Eredivisie
5,Nick Bakker,FC Emmen,29,D(C),28,24,2189,1,0,0,6.44,2020-21,NED Eredivisie
6,Tijjani Reijnders,AZ Alkmaar,23,DMC,22,6,724,0,0,0,6.44,2020-21,NED Eredivisie
7,Luka Ilic,Twente,22,AM(C),24,14,1312,2,2,0,6.44,2020-21,NED Eredivisie
8,Nikolai Laursen,FC Emmen,23,AM(R),29,14,1438,3,1,0,6.44,2020-21,NED Eredivisie
9,Mateo Les,Heracles,21,D(CLR),3,1,155,0,0,0,6.44,2020-21,NED Eredivisie
0,Patrick Joosten,FC Groningen,25,"AM(CLR),FW",26,14,1118,3,2,0,6.44,2020-21,NED Eredivisie
1,George Johnston,Feyenoord,23,D(C),4,1,117,0,0,0,6.44,2020-21,NED Eredivisie
2,Jorrit Hendrix,PSV Eindhoven,26,"D(C),DMC",9,3,406,0,0,0,6.43,2020-21,NED Eredivisie
3,Dario Dumic,Twente,29,D(C),24,17,1589,2,0,0,6.43,2020-21,NED Eredivisie
4,Kees de Boer,ADO Den Haag,21,M(C),20,16,1291,0,2,0,6.43,2020-21,NED Eredivisie
5,Jorn Brondeel,Willem II,28,GK,11,10,925,0,0,0,6.43,2020-21,NED Eredivisie
6,Leeroy Owusu,Willem II,25,D(LR),29,29,2524,0,1,0,6.42,2020-21,NED Eredivisie
7,Eljero Elia,FC Utrecht,34,"AM(LR),FW",21,10,782,2,0,1,6.42,2020-21,NED Eredivisie
8,Aliou Baldé,Feyenoord,19,FW,3,0,40,0,1,0,6.42,2020-21,NED Eredivisie
9,Michael Zetterer,PEC Zwolle,26,GK,19,19,1710,0,0,0,6.42,2020-21,NED Eredivisie
0,Jesse Bosch,Twente,21,M(C),32,26,2247,2,0,0,6.41,2020-21,NED Eredivisie
1,Achraf El Bouchataoui,Feyenoord,22,M(CLR),5,1,139,0,0,0,6.41,2020-21,NED Eredivisie
2,Zakaria Aboukhlal,AZ Alkmaar,21,AM(LR),24,6,732,4,0,1,6.41,2020-21,NED Eredivisie
3,Lars Unnerstall,PSV Eindhoven,31,GK,1,1,90,0,0,0,6.41,2020-21,NED Eredivisie
4,Dario Del Fabro,ADO Den Haag,26,D(C),19,15,1417,0,0,0,6.41,2020-21,NED Eredivisie
5,Adrian Fein,PSV Eindhoven,22,DMC,13,4,405,1,1,0,6.41,2020-21,NED Eredivisie
6,Freek Heerkens,Willem II,32,"D(CLR),DMC",14,11,914,0,1,0,6.41,2020-21,NED Eredivisie
7,Ricardo Kishna,ADO Den Haag,27,AM(LR),16,13,899,0,0,0,6.40,2020-21,NED Eredivisie
8,Miguel Angel Leal,FC Groningen,24,D(CLR),10,3,336,0,0,0,6.39,2020-21,NED Eredivisie
9,Tim Breukers,Heracles,34,D(LR),26,21,1878,0,0,0,6.39,2020-21,NED Eredivisie
0,Janis Blaswich,Heracles,30,GK,26,26,2326,0,0,1,6.39,2020-21,NED Eredivisie
1,Richard Ledezma,PSV Eindhoven,21,M(CLR),3,1,92,0,1,0,6.39,2020-21,NED Eredivisie
2,Vicente Besuijen,ADO Den Haag,20,AM(CLR),30,23,2040,1,3,1,6.39,2020-21,NED Eredivisie
3,Reza Ghoochannejhad,PEC Zwolle,34,"AM(CR),FW",21,7,686,6,0,1,6.39,2020-21,NED Eredivisie
4,Michael Verrips,FC Emmen,25,GK,14,14,1260,0,0,0,6.38,2020-21,NED Eredivisie
5,Benaissa Benamar,FC Utrecht,24,"D(C),DMC",3,2,179,0,1,0,6.38,2020-21,NED Eredivisie
6,Finn Stokkers,RKC Waalwijk,25,FW,30,16,1519,5,0,0,6.38,2020-21,NED Eredivisie
7,Patrick Vroegh,Vitesse,22,M(C),16,3,517,2,0,0,6.38,2020-21,NED Eredivisie
8,Mario Engels,Sparta Rotterdam,28,"AM(CLR),FW",28,17,1497,3,4,0,6.38,2020-21,NED Eredivisie
9,Noah Fadiga,Heracles,22,D(R),15,12,1088,0,2,0,6.37,2020-21,NED Eredivisie
0,Dante Rigo,ADO Den Haag,23,DMC,11,9,824,0,0,0,6.37,2020-21,NED Eredivisie
1,Jorrit Smeets,Fortuna Sittard,26,DMC,15,10,867,0,0,0,6.36,2020-21,NED Eredivisie
2,Christian Kum,VVV-Venlo,36,D(CLR),24,15,1374,0,1,1,6.36,2020-21,NED Eredivisie
3,Sam Lammers,PSV Eindhoven,24,FW,1,1,51,0,0,0,6.36,2020-21,NED Eredivisie
4,Daryl Janmaat,ADO Den Haag,32,"D(CR),M(R)",4,3,263,0,0,0,6.36,2020-21,NED Eredivisie
5,Abdenasser El Khayati,ADO Den Haag,32,AM(C),11,11,871,2,1,1,6.35,2020-21,NED Eredivisie
6,Jonas Arweiler,ADO Den Haag,24,FW,25,11,1126,3,2,0,6.35,2020-21,NED Eredivisie
7,Teun Bijleveld,Heracles,23,M(C),20,11,1062,0,1,0,6.35,2020-21,NED Eredivisie
8,Görkem Saglam,Willem II,23,M(C),21,14,1266,2,2,1,6.34,2020-21,NED Eredivisie
9,Michael Brouwer,Heracles,28,GK,7,6,554,0,0,0,6.34,2020-21,NED Eredivisie
0,Emil Bergström,FC Utrecht,28,D(CL),9,4,416,0,0,0,6.34,2020-21,NED Eredivisie
1,Rami Al Hajj,SC Heerenveen,20,AM(C),23,2,571,0,1,0,6.34,2020-21,NED Eredivisie
2,Jafar Arias,VVV-Venlo,26,FW,29,11,1274,4,0,0,6.33,2020-21,NED Eredivisie
3,Nicolas Olsak,RKC Waalwijk,30,M(C),8,6,510,0,1,0,6.33,2020-21,NED Eredivisie
4,Ilay Elmkies,ADO Den Haag,21,M(CLR),9,4,371,0,0,0,6.33,2020-21,NED Eredivisie
5,Mohamed Rayhi,Sparta Rotterdam,27,"AM(CL),FW",3,3,270,0,0,0,6.33,2020-21,NED Eredivisie
6,David Min,RKC Waalwijk,22,FW,5,0,88,1,0,0,6.32,2020-21,NED Eredivisie
7,Kasper Lunding,Heracles,22,AM(R),19,6,573,0,3,0,6.32,2020-21,NED Eredivisie
8,Jeremy van Mullem,Sparta Rotterdam,22,M(C),1,0,16,0,0,0,6.32,2020-21,NED Eredivisie
9,Sergiño Dest,Ajax,21,"D(LR),M(R)",3,0,74,0,0,0,6.32,2020-21,NED Eredivisie
0,Kristopher Da Graca,VVV-Venlo,23,D(C),20,19,1687,0,0,0,6.32,2020-21,NED Eredivisie
1,Youness Mokhtar,ADO Den Haag,30,AM(LR),10,5,509,0,0,0,6.32,2020-21,NED Eredivisie
2,Oliver Batista Meier,SC Heerenveen,20,AM(CL),15,10,694,1,1,0,6.32,2020-21,NED Eredivisie
3,Danzell Gravenberch,Sparta Rotterdam,27,FW,20,3,523,4,0,0,6.31,2020-21,NED Eredivisie
4,Jordens Peters,Willem II,34,D(C),18,13,1152,0,0,0,6.31,2020-21,NED Eredivisie
5,Ole Romeny,Willem II,21,AM(L),11,2,354,0,0,0,6.31,2020-21,NED Eredivisie
6,Giovanni Troupée,FC Utrecht,23,D(R),6,1,253,0,0,0,6.31,2020-21,NED Eredivisie
7,Felix Wiedwald,FC Emmen,31,GK,6,6,540,0,0,0,6.31,2020-21,NED Eredivisie
8,Halil Dervisoglu,Twente,22,"AM(C),FW",9,2,227,0,0,0,6.31,2020-21,NED Eredivisie
9,Tobias Pachonik,VVV-Venlo,27,D(R),29,28,2449,0,2,0,6.30,2020-21,NED Eredivisie
0,Torino Hunte,VVV-Venlo,31,AM(L),21,12,1057,2,1,0,6.30,2020-21,NED Eredivisie
1,Håkon Evjen,AZ Alkmaar,21,AM(R),9,2,241,1,0,0,6.30,2020-21,NED Eredivisie
2,Ahmed Kutucu,Heracles,21,FW,15,3,393,0,1,0,6.30,2020-21,NED Eredivisie
3,David Philipp,ADO Den Haag,21,FW,15,4,541,2,0,0,6.30,2020-21,NED Eredivisie
4,Jop van der Avert,Willem II,21,D(CLR),3,1,127,0,0,0,6.30,2020-21,NED Eredivisie
5,Sylla Sow,RKC Waalwijk,25,"AM(LR),FW",28,11,1129,3,2,0,6.30,2020-21,NED Eredivisie
6,Robbert de Vos,FC Emmen,25,AM(L),13,3,356,1,0,0,6.30,2020-21,NED Eredivisie
7,Arjan Swinkels,VVV-Venlo,37,D(C),20,12,1089,0,0,0,6.29,2020-21,NED Eredivisie
8,Lucas Pratto,Feyenoord,33,FW,7,2,215,0,0,0,6.29,2020-21,NED Eredivisie
9,Casper Staring,Twente,20,M(CLR),6,1,150,0,0,0,6.29,2020-21,NED Eredivisie
0,Tristan Dekker,VVV-Venlo,23,D(R),15,13,1108,0,0,0,6.29,2020-21,NED Eredivisie
1,Victor van den Bogert,Willem II,22,D(CLR),5,1,178,0,0,0,6.29,2020-21,NED Eredivisie
2,Róbert Bozeník,Feyenoord,22,FW,16,4,468,1,0,0,6.28,2020-21,NED Eredivisie
3,Moussa Sylla,FC Utrecht,22,"AM(R),FW",21,4,644,0,1,0,6.28,2020-21,NED Eredivisie
4,Idrissa Touré,Vitesse,23,M(CLR),20,4,536,1,0,0,6.28,2020-21,NED Eredivisie
5,Morad El Haddouti,RKC Waalwijk,23,FW,6,0,154,0,0,0,6.28,2020-21,NED Eredivisie
6,Mats Köhlert,Willem II,23,"D(L),M(LR)",32,15,1445,0,2,0,6.28,2020-21,NED Eredivisie
7,Sylian Mokono,FC Utrecht,22,D(CLR),2,0,44,0,0,0,6.28,2020-21,NED Eredivisie
8,James Efmorfidis,RKC Waalwijk,25,AM(R),7,5,369,0,0,0,6.27,2020-21,NED Eredivisie
9,Roy Gelmi,VVV-Venlo,26,D(C),24,21,1843,1,0,0,6.27,2020-21,NED Eredivisie
0,Guus Hupperts,VVV-Venlo,29,AM(LR),11,5,455,1,1,0,6.27,2020-21,NED Eredivisie
1,Jordy Wehrmann,Feyenoord,22,M(CLR),7,1,128,0,0,0,6.27,2020-21,NED Eredivisie
2,Ravel Morrison,ADO Den Haag,28,"M(C),FW",4,1,132,0,0,0,6.27,2020-21,NED Eredivisie
3,Maarten Paes,FC Utrecht,23,GK,8,8,720,0,0,0,6.27,2020-21,NED Eredivisie
4,Marko Kolar,FC Emmen,26,"AM(LR),FW",14,9,663,1,1,0,6.27,2020-21,NED Eredivisie
5,Juan Familia-Castillo,ADO Den Haag,22,D(L),16,9,820,0,0,0,6.26,2020-21,NED Eredivisie
6,Lindon Selahi,Willem II,22,M(C),16,3,456,0,0,0,6.26,2020-21,NED Eredivisie
7,Dylan Vente,Feyenoord,22,FW,1,0,12,0,0,0,6.26,2020-21,NED Eredivisie
8,Marouan Azarkan,Feyenoord,20,AM(R),1,0,9,0,0,0,6.26,2020-21,NED Eredivisie
9,Urby Emanuelson,FC Utrecht,35,"D(L),M(CLR)",13,1,240,0,0,0,6.26,2020-21,NED Eredivisie
0,Sebbe Augustijns,RKC Waalwijk,22,M(CLR),8,0,147,0,0,0,6.25,2020-21,NED Eredivisie
1,Rick Zuijderwijk,Willem II,20,M(CLR),2,0,28,0,0,0,6.24,2020-21,NED Eredivisie
2,Jamal Amofa,ADO Den Haag,23,D(C),6,5,458,0,0,0,6.24,2020-21,NED Eredivisie
3,Paul Gladon,Willem II,29,FW,4,1,134,0,0,0,6.24,2020-21,NED Eredivisie
4,Lindon Selahi,Twente,22,M(C),5,0,59,0,0,0,6.24,2020-21,NED Eredivisie
5,Nathangelo Markelo,Twente,23,D(CLR),13,3,384,0,0,0,6.24,2020-21,NED Eredivisie
6,Rav van den Berg,PEC Zwolle,17,D(CLR),1,1,90,0,0,0,6.24,2020-21,NED Eredivisie
7,Alexei Koselev,Fortuna Sittard,28,GK,8,6,614,0,0,0,6.24,2020-21,NED Eredivisie
8,Bobby Adekanye,ADO Den Haag,22,"AM(R),FW",14,11,747,2,0,0,6.24,2020-21,NED Eredivisie
9,Adrián Dalmau,FC Utrecht,27,FW,20,5,691,4,0,0,6.24,2020-21,NED Eredivisie
0,Desevio Payne,FC Emmen,26,D(LR),2,0,30,0,0,0,6.24,2020-21,NED Eredivisie
1,Joël van Kaam,FC Groningen,19,D(CLR),6,3,233,0,0,0,6.24,2020-21,NED Eredivisie
2,Samir Lagsir,PEC Zwolle,18,FW,4,0,32,1,0,0,6.24,2020-21,NED Eredivisie
3,Thomas Buitink,Vitesse,21,FW,14,1,295,1,1,0,6.23,2020-21,NED Eredivisie
4,Paulos Abraham,FC Groningen,19,AM(CL),14,2,357,2,0,0,6.23,2020-21,NED Eredivisie
5,Thijs van Leeuwen,Twente,20,FW,21,5,482,3,0,0,6.23,2020-21,NED Eredivisie
6,Juriën Gaari,RKC Waalwijk,28,"D(CR),M(R)",9,5,457,0,0,0,6.23,2020-21,NED Eredivisie
7,Daan Huisman,Vitesse,19,AM(C),20,4,564,0,1,0,6.23,2020-21,NED Eredivisie
8,Érick Gutiérrez,PSV Eindhoven,26,DMC,8,1,151,0,0,0,6.23,2020-21,NED Eredivisie
9,Stan van Dijck,VVV-Venlo,21,D(CLR),7,0,145,0,0,0,6.22,2020-21,NED Eredivisie
0,Vitalie Damascan,RKC Waalwijk,22,FW,19,5,547,2,1,0,6.22,2020-21,NED Eredivisie
1,Daan Rots,Twente,20,AM(R),11,1,224,1,0,1,6.22,2020-21,NED Eredivisie
2,Lukas Schmitz,VVV-Venlo,33,"D(L),M(CL)",12,9,843,0,1,0,6.22,2020-21,NED Eredivisie
3,Bassala Sambou,Fortuna Sittard,24,"AM(L),FW",3,0,35,0,1,0,6.22,2020-21,NED Eredivisie
4,Yahcuroo Roemer,VVV-Venlo,20,AM(R),15,6,675,0,1,0,6.22,2020-21,NED Eredivisie
5,Pascu,ADO Den Haag,21,M(C),13,6,608,0,1,0,6.22,2020-21,NED Eredivisie
6,Remco Balk,FC Groningen,20,AM(L),11,3,289,1,0,0,6.22,2020-21,NED Eredivisie
7,Michael Chacón,FC Emmen,27,"DMC,M(L)",11,8,752,0,0,0,6.21,2020-21,NED Eredivisie
8,Elias Sierra-Cappelleti,Heracles,20,M(CLR),5,1,136,0,0,0,6.21,2020-21,NED Eredivisie
9,Lassana Faye,ADO Den Haag,23,D(L),12,12,1025,0,1,0,6.21,2020-21,NED Eredivisie
0,Reda Kharchouch,Sparta Rotterdam,26,FW,19,0,386,2,0,0,6.21,2020-21,NED Eredivisie
1,Destan Bajselmani,PEC Zwolle,22,D(CLR),6,4,350,0,0,0,6.20,2020-21,NED Eredivisie
2,Dimitrios Emmanouilidis,Fortuna Sittard,21,FW,6,0,80,1,0,0,6.20,2020-21,NED Eredivisie
3,Branislav Ninaj,Fortuna Sittard,27,D(C),8,4,384,0,0,0,6.20,2020-21,NED Eredivisie
4,Ayman Azhil,RKC Waalwijk,20,DMC,22,8,1050,0,1,0,6.20,2020-21,NED Eredivisie
5,Keziah Veendorp,FC Emmen,24,"D(CR),DMC",25,14,1370,0,0,0,6.20,2020-21,NED Eredivisie
6,Thierry Lutonda,RKC Waalwijk,21,D(L),21,5,728,0,1,0,6.20,2020-21,NED Eredivisie
7,Naoufal Bannis,Feyenoord,19,FW,6,0,74,1,0,0,6.20,2020-21,NED Eredivisie
8,Clint Essers,Fortuna Sittard,24,D(R),4,1,98,0,0,0,6.19,2020-21,NED Eredivisie
9,Million Manhoef,Vitesse,20,"D(L),M(LR)",11,3,320,0,1,0,6.19,2020-21,NED Eredivisie
0,Victor Jensen,Ajax,21,M(CLR),1,0,16,0,0,0,6.19,2020-21,NED Eredivisie
1,Syb van Ottele,SC Heerenveen,19,D(C),3,2,201,0,0,0,6.19,2020-21,NED Eredivisie
2,Ismael Saibari,PSV Eindhoven,20,AM(R),1,0,2,0,0,0,6.18,2020-21,NED Eredivisie
3,Sam Schreck,FC Groningen,22,M(C),13,2,320,0,0,0,6.18,2020-21,NED Eredivisie
4,Emanuel Emegha,Sparta Rotterdam,18,FW,17,1,401,1,0,0,6.18,2020-21,NED Eredivisie
5,Enrico Dueñas,Vitesse,20,FW,2,1,79,0,0,0,6.17,2020-21,NED Eredivisie
6,Kenzo Goudmijn,AZ Alkmaar,20,AM(C),3,0,15,0,0,0,6.17,2020-21,NED Eredivisie
7,Jean-Pierre Rhyner,FC Emmen,25,D(CLR),2,1,71,0,0,0,6.15,2020-21,NED Eredivisie
8,Couhaib Driouech,SC Heerenveen,19,AM(L),5,1,111,0,0,0,6.15,2020-21,NED Eredivisie
9,Simon Janssen,VVV-Venlo,21,M(C),19,10,977,0,0,0,6.15,2020-21,NED Eredivisie
0,Tomislav Gomelt,ADO Den Haag,27,M(C),10,6,432,1,0,1,6.15,2020-21,NED Eredivisie
1,Aaron Bastiaans,VVV-Venlo,19,FW,1,0,22,0,0,0,6.15,2020-21,NED Eredivisie
2,Jorn Berkhout,AZ Alkmaar,19,D(CLR),1,0,7,0,0,0,6.15,2020-21,NED Eredivisie
3,Noa Lang,Ajax,22,"AM(LR),FW",1,0,7,0,0,0,6.15,2020-21,NED Eredivisie
4,Andrei Ratiu,ADO Den Haag,23,D(R),10,7,521,0,0,0,6.15,2020-21,NED Eredivisie
5,Jeffry Fortes,Sparta Rotterdam,32,"D(R),DMC,M(R)",19,10,1131,0,0,0,6.15,2020-21,NED Eredivisie
6,Thijs Dallinga,FC Groningen,21,FW,6,0,61,0,0,0,6.14,2020-21,NED Eredivisie
7,Bilal Ould-Chikh,ADO Den Haag,24,AM(R),14,3,460,0,0,0,6.14,2020-21,NED Eredivisie
8,Luis Felipe,PSV Eindhoven,20,D(CLR),1,0,4,0,0,0,6.14,2020-21,NED Eredivisie
9,Alexander Jeremejeff,Twente,28,FW,9,0,118,1,0,0,6.14,2020-21,NED Eredivisie
0,Amar Catic,ADO Den Haag,22,FW,14,4,447,0,0,0,6.14,2020-21,NED Eredivisie
1,Leon Guwara,FC Utrecht,25,"D(L),M(L)",1,0,12,0,0,0,6.13,2020-21,NED Eredivisie
2,Ferdy Druijf,AZ Alkmaar,23,FW,9,0,112,1,0,0,6.12,2020-21,NED Eredivisie
3,Anastasios Donis,VVV-Venlo,25,"AM(CR),FW",5,1,184,0,0,0,6.12,2020-21,NED Eredivisie
4,Kian Slor,FC Groningen,19,FW,5,0,73,0,0,0,6.12,2020-21,NED Eredivisie
5,Lazaros Lamprou,Twente,24,AM(L),7,0,161,0,0,0,6.12,2020-21,NED Eredivisie
6,Thibaud Verlinden,Fortuna Sittard,22,M(L),5,1,90,0,0,0,6.12,2020-21,NED Eredivisie
7,Mees Hilgers,Twente,20,D(C),3,0,24,0,0,0,6.12,2020-21,NED Eredivisie
8,Joël Piroe,PSV Eindhoven,22,"AM(C),FW",11,0,128,1,0,0,6.11,2020-21,NED Eredivisie
9,Jeredy Hilterman,FC Utrecht,23,FW,3,0,39,0,0,0,6.11,2020-21,NED Eredivisie
0,Jelle Duin,AZ Alkmaar,22,FW,4,0,17,0,0,0,6.11,2020-21,NED Eredivisie
1,Hans Mulder,RKC Waalwijk,34,"D(C),DMC",12,0,37,0,0,0,6.11,2020-21,NED Eredivisie
2,Samuel Moutoussamy,Fortuna Sittard,25,M(CL),14,1,348,0,0,0,6.11,2020-21,NED Eredivisie
3,Mohamed Amissi,Heracles,21,FW,2,0,57,0,0,0,6.11,2020-21,NED Eredivisie
4,Ricardo van Rhijn,FC Emmen,30,D(CR),15,14,1277,0,0,0,6.11,2020-21,NED Eredivisie
5,Michal Sadílek,PSV Eindhoven,22,"D(L),DMC",2,1,47,0,0,0,6.11,2020-21,NED Eredivisie
6,Filip Møller Delaveris,Vitesse,21,FW,1,0,2,0,0,0,6.10,2020-21,NED Eredivisie
7,Lentini Caciano,FC Emmen,20,M(CLR),4,1,59,0,0,0,6.10,2020-21,NED Eredivisie
8,Ulysses Llanez,SC Heerenveen,20,M(CLR),5,0,90,0,0,0,6.10,2020-21,NED Eredivisie
9,Anco Jansen,FC Emmen,32,"AM(L),FW",17,8,641,1,0,0,6.09,2020-21,NED Eredivisie
0,Jeremy Cijntje,Heracles,24,FW,7,0,149,0,0,0,6.09,2020-21,NED Eredivisie
1,Bjorn Meijer,FC Groningen,18,"D(L),M(L)",1,0,7,0,0,0,6.08,2020-21,NED Eredivisie
2,Sekou Sidibe,FC Emmen,20,FW,3,0,37,0,0,0,6.08,2020-21,NED Eredivisie
3,Arian Kastrati,Fortuna Sittard,20,FW,7,0,30,0,0,0,6.08,2020-21,NED Eredivisie
4,Dario Van den Buijs,Fortuna Sittard,26,D(C),9,1,80,0,0,0,6.07,2020-21,NED Eredivisie
5,Leroy George,Fortuna Sittard,34,FW,3,0,9,0,0,0,6.07,2020-21,NED Eredivisie
6,Mathias Kjølø,PSV Eindhoven,20,M(C),1,0,2,0,0,0,6.07,2020-21,NED Eredivisie
7,Thomas Poll,FC Groningen,20,D(CLR),4,0,21,0,0,0,6.07,2020-21,NED Eredivisie
