,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
8,Artem Dzyuba,Russia,28,FW,3,3,270,0,0,0,6.56,2015-16,UEFA European Championship
9,Hannes Halldórsson,Iceland,32,GK,5,5,450,0,0,1,6.56,2015-16,UEFA European Championship
0,Tomas Necid,Czech Republic,27,FW,3,2,169,1,0,0,6.55,2015-16,UEFA European Championship
1,Stephen Ward,Ireland,31,"D(L),M(L)",3,3,270,0,0,0,6.55,2015-16,UEFA European Championship
2,Mihály Korhut,Hungary,28,D(L),1,1,90,0,0,0,6.55,2015-16,UEFA European Championship
3,Raheem Sterling,England,22,"M(CLR),FW",3,3,193,0,0,0,6.55,2015-16,UEFA European Championship
4,Richárd Guzmics,Hungary,29,D(C),4,4,360,0,0,0,6.55,2015-16,UEFA European Championship
5,Ádám Nagy,Hungary,21,M(C),3,3,270,0,0,0,6.54,2015-16,UEFA European Championship
6,Jeff Hendrick,Ireland,24,M(CR),4,4,360,0,0,0,6.54,2015-16,UEFA European Championship
7,Michy Batshuayi,Belgium,23,FW,2,0,21,1,0,0,6.54,2015-16,UEFA European Championship
8,Steliano Filip,Romania,22,D(CLR),1,0,28,0,0,0,6.54,2015-16,UEFA European Championship
9,Birkir Bjarnason,Iceland,28,M(CLR),5,5,450,2,0,0,6.54,2015-16,UEFA European Championship
0,Juanfran,Spain,32,D(R),4,4,360,0,0,0,6.54,2015-16,UEFA European Championship
1,Krisztián Németh,Hungary,28,"AM(LR),FW",2,1,108,0,0,0,6.54,2015-16,UEFA European Championship
2,Séamus Coleman,Ireland,28,"D(CR),M(R)",4,4,360,0,1,0,6.54,2015-16,UEFA European Championship
3,Alessandro Schöpf,Austria,22,M(CLR),3,0,82,1,0,0,6.53,2015-16,UEFA European Championship
4,Kim Källström,Sweden,34,M(C),3,3,270,0,0,0,6.53,2015-16,UEFA European Championship
5,Ricardo Carvalho,Portugal,38,D(C),3,3,270,0,0,0,6.53,2015-16,UEFA European Championship
6,Sebastian Larsson,Sweden,31,M(CR),3,3,250,0,0,0,6.53,2015-16,UEFA European Championship
7,Ákos Elek,Hungary,28,M(CLR),2,1,135,0,0,0,6.53,2015-16,UEFA European Championship
8,Krzysztof Maczynski,Poland,29,M(CLR),4,4,353,0,0,0,6.53,2015-16,UEFA European Championship
9,Norbert Gyömbér,Slovakia,24,"D(CR),DMC",2,1,107,0,0,0,6.53,2015-16,UEFA European Championship
0,Stuart Dallas,Northern Ireland,25,"D(LR),M(CLR)",4,3,315,0,0,0,6.52,2015-16,UEFA European Championship
1,James McCarthy,Ireland,26,M(C),4,4,295,0,0,0,6.52,2015-16,UEFA European Championship
2,Shane Duffy,Ireland,25,D(C),2,2,156,0,0,0,6.52,2015-16,UEFA European Championship
3,Denis Glushakov,Russia,29,M(C),3,1,145,1,0,0,6.51,2015-16,UEFA European Championship
4,Jack Wilshere,England,25,M(CLR),3,1,113,0,0,0,6.51,2015-16,UEFA European Championship
5,Glenn Whelan,Ireland,33,DMC,2,2,180,0,0,0,6.51,2015-16,UEFA European Championship
6,Jóhann Gudmundsson,Iceland,26,AM(CLR),5,5,446,0,1,0,6.51,2015-16,UEFA European Championship
7,Jamie Ward,Northern Ireland,30,"AM(CLR),FW",4,3,222,0,0,0,6.50,2015-16,UEFA European Championship
8,Jason Denayer,Belgium,21,"D(CR),DMC",1,1,90,0,0,0,6.50,2015-16,UEFA European Championship
9,Serhii Sydorchuk,Ukraine,25,M(C),2,2,166,0,0,0,6.50,2015-16,UEFA European Championship
0,Pavel Kaderábek,Czech Republic,24,"D(R),M(LR)",3,3,270,0,0,0,6.50,2015-16,UEFA European Championship
1,Borek Dockal,Czech Republic,28,"AM(CR),FW",1,1,71,0,0,0,6.49,2015-16,UEFA European Championship
2,Laurent Ciman,Belgium,31,D(C),1,1,75,0,0,0,6.48,2015-16,UEFA European Championship
3,Hakan Balta,Turkiye,33,D(CL),3,3,270,0,0,0,6.47,2015-16,UEFA European Championship
4,Dries Mertens,Belgium,29,"AM(CLR),FW",5,1,159,0,0,0,6.47,2015-16,UEFA European Championship
5,Marcus Rashford,England,19,"AM(CLR),FW",2,0,21,0,0,0,6.47,2015-16,UEFA European Championship
6,Milan Skriniar,Slovakia,21,D(C),2,1,102,0,0,0,6.47,2015-16,UEFA European Championship
7,Mihai Pintilii,Romania,32,DMC,2,2,136,0,0,0,6.47,2015-16,UEFA European Championship
8,Kamil Grosicki,Poland,28,AM(LR),5,3,302,0,2,0,6.46,2015-16,UEFA European Championship
9,Daniele De Rossi,Italy,33,"D(C),M(C)",3,3,206,0,0,0,6.45,2015-16,UEFA European Championship
0,Gabriel Torje,Romania,27,AM(CLR),3,1,131,0,0,0,6.45,2015-16,UEFA European Championship
1,Taras Stepanenko,Ukraine,27,DMC,3,3,270,0,0,0,6.45,2015-16,UEFA European Championship
2,Craig Cathcart,Northern Ireland,27,D(CR),4,4,360,0,0,0,6.45,2015-16,UEFA European Championship
3,Denis Alibec,Romania,26,FW,2,1,86,0,0,0,6.45,2015-16,UEFA European Championship
4,Odise Roshi,Albania,25,M(CR),3,1,106,0,0,0,6.45,2015-16,UEFA European Championship
5,Andriy Yarmolenko,Ukraine,27,"AM(CR),FW",3,3,270,0,0,0,6.45,2015-16,UEFA European Championship
6,Caner Erkin,Turkiye,28,"D(L),M(L)",2,2,180,0,0,0,6.45,2015-16,UEFA European Championship
7,Peter Pekarík,Slovakia,30,"D(LR),M(R)",4,4,360,0,0,0,6.45,2015-16,UEFA European Championship
8,Tomasz Jodlowiec,Poland,31,DMC,5,1,157,0,0,0,6.44,2015-16,UEFA European Championship
9,Elmar Bjarnason,Iceland,29,M(CLR),3,0,33,0,1,0,6.43,2015-16,UEFA European Championship
0,Ladislav Krejcí I,Czech Republic,24,"D(L),M(L)",3,3,270,0,0,0,6.43,2015-16,UEFA European Championship
1,Vieirinha,Portugal,30,"D(R),M(LR)",3,3,270,0,0,0,6.43,2015-16,UEFA European Championship
2,Bartosz Kapustka,Poland,20,M(CLR),4,2,207,0,0,0,6.43,2015-16,UEFA European Championship
3,Darren Randolph,Ireland,29,GK,4,4,360,0,0,0,6.43,2015-16,UEFA European Championship
4,Martin Hinteregger,Austria,24,D(C),3,3,270,0,0,0,6.42,2015-16,UEFA European Championship
5,Mario Götze,Germany,24,"M(CLR),FW",4,3,234,0,0,0,6.42,2015-16,UEFA European Championship
6,Niall McGinn,Northern Ireland,29,AM(CLR),3,0,38,1,0,0,6.42,2015-16,UEFA European Championship
7,Marc Janko,Austria,33,FW,2,1,110,0,0,0,6.42,2015-16,UEFA European Championship
8,Joe Ledley,Wales,29,M(CL),6,5,363,0,0,0,6.41,2015-16,UEFA European Championship
9,Armando Sadiku,Albania,25,FW,3,3,231,1,0,0,6.41,2015-16,UEFA European Championship
0,Victor Lindelöf,Sweden,22,D(CR),3,3,270,0,0,0,6.41,2015-16,UEFA European Championship
1,Yannick Carrasco,Belgium,23,"M(CLR),FW",5,3,217,1,0,0,6.41,2015-16,UEFA European Championship
2,Danilo Pereira,Portugal,25,"D(C),DMC",5,2,225,0,0,0,6.41,2015-16,UEFA European Championship
3,Jonathan Walters,Ireland,33,"M(CLR),FW",2,1,89,0,0,0,6.40,2015-16,UEFA European Championship
4,Lorenzo Insigne,Italy,25,"AM(CL),FW",3,0,36,0,0,0,6.40,2015-16,UEFA European Championship
5,Ovidiu Hoban,Romania,34,DMC,3,2,225,0,0,0,6.40,2015-16,UEFA European Championship
6,Zoltán Stieber,Hungary,28,AM(CLR),3,1,84,1,0,0,6.40,2015-16,UEFA European Championship
7,Birkir Saevarsson,Iceland,32,D(R),5,5,450,0,0,0,6.39,2015-16,UEFA European Championship
8,Daniel Pudil,Czech Republic,31,"D(CL),M(L)",1,1,90,0,0,0,6.39,2015-16,UEFA European Championship
9,Jakob Jantscher,Austria,28,"AM(CLR),FW",1,0,12,0,0,0,6.39,2015-16,UEFA European Championship
0,Marko Arnautovic,Austria,27,"AM(CLR),FW",3,3,270,0,0,0,6.39,2015-16,UEFA European Championship
1,David de Gea,Spain,26,GK,4,4,360,0,0,0,6.39,2015-16,UEFA European Championship
2,Jordi Alba,Spain,27,"D(L),M(L)",4,4,351,0,1,0,6.39,2015-16,UEFA European Championship
3,André-Pierre Gignac,France,31,FW,6,1,205,0,1,0,6.38,2015-16,UEFA European Championship
4,Albin Ekdal,Sweden,27,M(C),3,2,173,0,0,0,6.38,2015-16,UEFA European Championship
5,Burim Kukeli,Albania,32,M(C),2,2,164,0,0,0,6.38,2015-16,UEFA European Championship
6,Lucas Vázquez,Spain,25,"D(R),M(R)",1,0,20,0,0,0,6.38,2015-16,UEFA European Championship
7,Olexandr Kucher,Ukraine,34,D(CL),1,1,90,0,0,0,6.38,2015-16,UEFA European Championship
8,Alexandru Chipciu,Romania,27,M(CR),2,1,108,0,0,0,6.38,2015-16,UEFA European Championship
9,James McClean,Ireland,27,"D(L),M(CLR),FW",4,2,212,0,0,0,6.38,2015-16,UEFA European Championship
0,Shane Long,Ireland,29,"AM(R),FW",4,4,349,0,0,0,6.37,2015-16,UEFA European Championship
1,Stefano Sturaro,Italy,23,M(CL),3,2,215,0,0,0,6.36,2015-16,UEFA European Championship
2,Sergei Ignashevich,Russia,37,D(C),3,3,270,0,0,0,6.36,2015-16,UEFA European Championship
3,Ari Freyr Skúlason,Iceland,29,"D(L),M(L)",5,5,450,0,1,0,6.36,2015-16,UEFA European Championship
4,Kyle Lafferty,Northern Ireland,29,"AM(LR),FW",3,2,211,0,0,0,6.36,2015-16,UEFA European Championship
5,Ádám Lang,Hungary,23,D(CR),4,4,360,0,0,0,6.35,2015-16,UEFA European Championship
6,Martin Harnik,Austria,29,"M(LR),FW",2,2,168,0,0,0,6.35,2015-16,UEFA European Championship
7,John O'Shea,Ireland,35,D(C),3,2,202,0,0,0,6.34,2015-16,UEFA European Championship
8,Zlatan Ibrahimovic,Sweden,35,FW,3,3,270,0,0,0,6.34,2015-16,UEFA European Championship
9,Bastian Schweinsteiger,Germany,32,"D(C),M(C)",5,1,219,1,0,0,6.34,2015-16,UEFA European Championship
0,Fabian Frei,Switzerland,28,M(C),1,0,14,0,0,0,6.34,2015-16,UEFA European Championship
1,David Edwards,Wales,30,M(CL),3,1,108,0,0,0,6.34,2015-16,UEFA European Championship
2,Igor Smolnikov,Russia,28,"D(LR),M(R)",3,3,270,0,0,0,6.34,2015-16,UEFA European Championship
3,Christian Benteke,Belgium,26,FW,2,0,11,0,0,0,6.33,2015-16,UEFA European Championship
4,Danny Ward,Wales,23,GK,1,1,90,0,0,0,6.33,2015-16,UEFA European Championship
5,Razvan Rat,Romania,35,D(L),2,2,152,0,0,0,6.32,2015-16,UEFA European Championship
6,Matteo Darmian,Italy,27,"D(CLR),M(LR)",4,1,129,0,0,0,6.31,2015-16,UEFA European Championship
7,Ádám Pintér,Hungary,28,"D(C),M(C)",3,2,166,0,0,0,6.30,2015-16,UEFA European Championship
8,César Azpilicueta,Spain,27,"D(CLR),M(R)",1,0,9,0,0,0,6.30,2015-16,UEFA European Championship
9,Marcel Sabitzer,Austria,22,"M(CLR),FW",3,2,194,0,0,0,6.30,2015-16,UEFA European Championship
0,Aleksandr Samedov,Russia,32,AM(CR),1,0,20,0,0,0,6.29,2015-16,UEFA European Championship
1,Pavel Mamaev,Russia,28,M(CLR),3,1,140,0,0,0,6.29,2015-16,UEFA European Championship
2,Patrik Hrosovsky,Slovakia,24,DMC,2,2,150,0,0,0,6.29,2015-16,UEFA European Championship
3,Ermir Lenjani,Albania,27,"D(L),M(L)",3,3,257,0,0,0,6.28,2015-16,UEFA European Championship
4,Jaroslav Plasil,Czech Republic,35,M(C),3,3,266,0,0,0,6.28,2015-16,UEFA European Championship
5,Emre Can,Germany,23,"D(CLR),DMC",1,1,67,0,0,0,6.28,2015-16,UEFA European Championship
6,Tamás Priskin,Hungary,30,FW,2,1,87,0,1,0,6.28,2015-16,UEFA European Championship
7,Emil Forsberg,Sweden,25,"AM(CLR),FW",3,3,251,0,0,0,6.27,2015-16,UEFA European Championship
8,Selcuk Inan,Turkiye,31,M(C),3,3,250,0,0,0,6.27,2015-16,UEFA European Championship
9,David Pavelka,Czech Republic,25,M(C),2,1,58,0,0,0,6.27,2015-16,UEFA European Championship
0,Gelson Fernandes,Switzerland,30,DMC,3,0,56,0,0,0,6.27,2015-16,UEFA European Championship
1,Thiago Motta,Italy,34,M(C),4,1,154,0,0,0,6.27,2015-16,UEFA European Championship
2,Fedor Smolov,Russia,26,"AM(CL),FW",3,3,245,0,0,0,6.27,2015-16,UEFA European Championship
3,Andy King,Wales,28,"D(C),M(C)",3,1,116,0,0,0,6.26,2015-16,UEFA European Championship
4,Ciro Immobile,Italy,26,FW,2,1,90,0,0,0,6.26,2015-16,UEFA European Championship
5,Mateo Kovacic,Croatia,22,M(CL),2,0,36,0,0,0,6.26,2015-16,UEFA European Championship
6,André Schürrle,Germany,26,"M(CLR),FW",3,0,71,0,0,0,6.25,2015-16,UEFA European Championship
7,Dániel Böde,Hungary,30,FW,2,0,34,0,0,0,6.25,2015-16,UEFA European Championship
8,Volkan Sen,Turkiye,29,AM(LR),2,1,106,0,0,0,6.25,2015-16,UEFA European Championship
9,Ciprian Tatarusanu,Romania,30,GK,3,3,270,0,0,0,6.24,2015-16,UEFA European Championship
0,Jonny Williams,Wales,23,M(CLR),4,1,140,0,0,0,6.24,2015-16,UEFA European Championship
1,Yunus Malli,Turkiye,24,"M(CLR),FW",1,0,20,0,0,0,6.24,2015-16,UEFA European Championship
2,Oleksandr Zinchenko,Ukraine,20,"D(L),M(CLR)",3,1,96,0,0,0,6.24,2015-16,UEFA European Championship
3,Hakan Çalhanoglu,Turkiye,22,"M(CLR),FW",2,2,136,0,0,0,6.23,2015-16,UEFA European Championship
4,Marko Rog,Croatia,21,M(C),1,1,82,0,0,0,6.23,2015-16,UEFA European Championship
5,Josh Magennis,Northern Ireland,26,FW,3,0,32,0,0,0,6.22,2015-16,UEFA European Championship
6,Viktor Kovalenko,Ukraine,20,M(C),3,2,174,0,0,0,6.21,2015-16,UEFA European Championship
7,John Guidetti,Sweden,24,FW,3,1,143,0,0,0,6.21,2015-16,UEFA European Championship
8,Daryl Murphy,Ireland,33,"AM(LR),FW",2,2,135,0,0,0,6.21,2015-16,UEFA European Championship
9,Shane Ferguson,Northern Ireland,25,"D(L),M(L)",1,1,66,0,0,0,6.20,2015-16,UEFA European Championship
0,Barnabás Bese,Hungary,22,M(R),1,0,45,0,0,0,6.19,2015-16,UEFA European Championship
1,Breel Embolo,Switzerland,19,"AM(CR),FW",4,1,190,0,0,0,6.19,2015-16,UEFA European Championship
2,Roland Juhász,Hungary,33,D(C),3,3,255,0,0,0,6.19,2015-16,UEFA European Championship
3,Viacheslav Shevchuk,Ukraine,37,D(L),2,2,180,0,0,0,6.18,2015-16,UEFA European Championship
4,Aleksandr Golovin,Russia,20,M(CLR),3,2,161,0,0,0,6.18,2015-16,UEFA European Championship
5,Oguzhan Özyakup,Turkiye,24,M(C),3,2,137,0,0,0,6.16,2015-16,UEFA European Championship
6,Aiden McGeady,Ireland,30,M(CLR),3,0,44,0,0,0,6.16,2015-16,UEFA European Championship
7,Piotr Zielinski,Poland,22,M(CLR),1,1,46,0,0,0,6.16,2015-16,UEFA European Championship
8,Roman Neustädter,Russia,28,"D(C),M(C)",2,2,126,0,0,0,6.16,2015-16,UEFA European Championship
9,Lukas Hinterseer,Austria,25,"AM(CR),FW",1,0,5,0,0,0,6.15,2015-16,UEFA European Championship
0,Lukas Podolski,Germany,31,"AM(CLR),FW",1,0,18,0,0,0,6.15,2015-16,UEFA European Championship
1,Marcus Berg,Sweden,30,FW,3,2,127,0,0,0,6.14,2015-16,UEFA European Championship
2,Ján Gregus,Slovakia,25,M(C),1,0,45,0,0,0,6.14,2015-16,UEFA European Championship
3,Ciaran Clark,Ireland,27,D(CL),2,2,180,0,0,0,6.14,2015-16,UEFA European Championship
4,Bekim Balaj,Albania,26,FW,1,0,31,0,0,0,6.13,2015-16,UEFA European Championship
5,James Collins,Wales,33,D(C),2,1,67,0,0,0,6.13,2015-16,UEFA European Championship
6,Nuri Sahin,Turkiye,28,M(C),1,0,45,0,0,0,6.12,2015-16,UEFA European Championship
7,Alfred Finnbogason,Iceland,27,FW,3,0,75,0,0,0,6.12,2015-16,UEFA European Championship
8,Florin Andone,Romania,23,FW,3,1,89,0,0,0,6.12,2015-16,UEFA European Championship
9,Michael Lang,Switzerland,25,"D(R),M(R)",2,0,11,0,0,0,6.12,2015-16,UEFA European Championship
0,Sokol Cikalleshi,Albania,26,"AM(LR),FW",1,0,16,0,0,0,6.11,2015-16,UEFA European Championship
1,Adrian Dumitru Popa,Romania,28,AM(R),2,2,150,0,0,0,6.11,2015-16,UEFA European Championship
2,Bruno Soriano,Spain,32,M(C),2,0,57,0,0,0,6.11,2015-16,UEFA European Championship
3,Roman Shirokov,Russia,35,M(CR),3,1,79,0,0,0,6.10,2015-16,UEFA European Championship
4,Rafa,Portugal,23,"AM(CLR),FW",1,0,1,0,0,0,6.10,2015-16,UEFA European Championship
5,Aritz Aduriz,Spain,35,FW,3,0,87,0,0,0,6.09,2015-16,UEFA European Championship
6,Koke,Spain,25,M(CLR),1,0,19,0,0,0,6.09,2015-16,UEFA European Championship
7,Simone Zaza,Italy,25,FW,3,1,122,0,1,0,6.09,2015-16,UEFA European Championship
8,Dusan Svento,Slovakia,31,"D(L),M(L)",3,1,141,0,0,0,6.09,2015-16,UEFA European Championship
9,Gordon Schildenfeld,Croatia,31,D(C),2,0,2,0,0,0,6.08,2015-16,UEFA European Championship
0,Kornel Salata,Slovakia,31,D(C),1,0,6,0,0,0,6.08,2015-16,UEFA European Championship
1,Robbie Keane,Ireland,36,FW,2,0,23,0,0,0,6.08,2015-16,UEFA European Championship
2,Aleksandr Kokorin,Russia,25,"AM(CLR),FW",3,3,256,0,0,0,6.08,2015-16,UEFA European Championship
3,Jimmy Durmaz,Sweden,27,M(CLR),2,0,31,0,0,0,6.07,2015-16,UEFA European Championship
4,Conor Washington,Northern Ireland,24,"AM(L),FW",4,2,188,0,0,0,6.07,2015-16,UEFA European Championship
5,Thiago,Spain,25,M(C),2,0,26,0,0,0,6.06,2015-16,UEFA European Championship
6,Yevhen Seleznev,Ukraine,31,FW,2,1,96,0,0,0,6.06,2015-16,UEFA European Championship
7,Oscar Lewicki,Sweden,24,"D(C),DMC",2,1,97,0,0,0,6.05,2015-16,UEFA European Championship
8,Anthony Martial,France,21,"AM(LR),FW",3,1,69,0,0,0,6.05,2015-16,UEFA European Championship
9,Slawomir Peszko,Poland,31,M(R),3,0,21,0,0,0,6.03,2015-16,UEFA European Championship
0,Kevin Wimmer,Austria,24,D(CL),1,0,3,0,0,0,6.03,2015-16,UEFA European Championship
1,Miroslav Stoch,Slovakia,27,AM(CLR),1,0,7,0,0,0,6.03,2015-16,UEFA European Championship
2,Adam Nemec,Slovakia,31,FW,2,0,54,0,0,0,6.03,2015-16,UEFA European Championship
3,Pedro,Spain,29,"M(CLR),FW",2,0,17,0,0,0,6.03,2015-16,UEFA European Championship
4,Eidur Gudjohnsen,Iceland,38,"AM(C),FW",2,0,13,0,0,0,6.02,2015-16,UEFA European Championship
5,Stephan El Shaarawy,Italy,24,"M(CLR),FW",1,0,8,0,0,0,6.02,2015-16,UEFA European Championship
6,Josef Sural,Czech Republic,26,AM(LR),3,0,46,0,0,0,6.01,2015-16,UEFA European Championship
7,Anatoliy Tymoshchuk,Ukraine,37,DMC,1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
8,Andrej Kramaric,Croatia,25,"AM(CLR),FW",3,0,5,0,0,0,6.00,2015-16,UEFA European Championship
9,Daniel Kolár,Czech Republic,31,AM(C),1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
0,Duje Cop,Croatia,26,"AM(L),FW",1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
1,Filip Starzynski,Poland,25,FW,1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
2,Shani Tarashaj,Switzerland,21,FW,1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
3,Simon Church,Wales,28,FW,2,0,34,0,0,0,6.00,2015-16,UEFA European Championship
4,Stanislav Sestak,Slovakia,34,"AM(L),FW",1,0,26,0,0,0,6.00,2015-16,UEFA European Championship
5,Stephen Quinn,Ireland,30,M(CL),1,0,1,0,0,0,6.00,2015-16,UEFA European Championship
6,Olcay Sahan,Turkiye,29,M(CLR),2,0,49,0,0,0,6.00,2015-16,UEFA European Championship
7,Eliaquim Mangala,France,25,D(C),1,0,18,0,0,0,5.99,2015-16,UEFA European Championship
8,Roman Zozulya,Ukraine,27,"AM(R),FW",3,2,174,0,0,0,5.97,2015-16,UEFA European Championship
9,Ergys Kaçe,Albania,23,DMC,1,0,28,0,0,0,5.97,2015-16,UEFA European Championship
0,Jazz Richards,Wales,25,"D(LR),M(R)",1,0,2,0,0,0,5.97,2015-16,UEFA European Championship
1,Leroy Sané,Germany,21,"M(CLR),FW",1,0,11,0,0,0,5.95,2015-16,UEFA European Championship
2,Patrick McNair,Northern Ireland,21,"D(CR),M(C)",2,1,47,0,0,0,5.95,2015-16,UEFA European Championship
3,Joe Hart,England,29,GK,4,4,360,0,0,0,5.94,2015-16,UEFA European Championship
4,Michal Duris,Slovakia,28,"AM(L),FW",3,2,134,0,0,0,5.94,2015-16,UEFA European Championship
5,Shkëlzen Gashi,Albania,28,"AM(CLR),FW",1,0,8,0,0,0,5.94,2015-16,UEFA European Championship
6,Erkan Zengin,Sweden,31,AM(LR),1,0,8,0,0,0,5.93,2015-16,UEFA European Championship
7,Jordan Lukaku,Belgium,22,"D(L),M(L)",1,1,75,0,0,0,5.93,2015-16,UEFA European Championship
8,Nemanja Nikolic,Hungary,29,FW,2,0,40,0,0,0,5.92,2015-16,UEFA European Championship
9,James Milner,England,31,"D(LR),M(CLR)",1,0,3,0,0,0,5.91,2015-16,UEFA European Championship
0,Taulant Xhaka,Albania,25,"D(R),DMC",2,1,78,0,0,0,5.91,2015-16,UEFA European Championship
1,Denys Harmash,Ukraine,26,"M(C),FW",1,0,14,0,0,0,5.90,2015-16,UEFA European Championship
2,Emil Hallfredsson,Iceland,32,AM(C),1,0,24,0,0,0,5.90,2015-16,UEFA European Championship
3,Cenk Tosun,Turkiye,25,"AM(R),FW",2,1,70,0,0,0,5.90,2015-16,UEFA European Championship
4,Divock Origi,Belgium,21,"AM(LR),FW",2,0,18,0,0,0,5.87,2015-16,UEFA European Championship
5,Rubin Okotie,Austria,29,FW,1,0,25,0,0,0,5.87,2015-16,UEFA European Championship
6,David Lafata,Czech Republic,35,FW,2,1,83,0,0,0,5.87,2015-16,UEFA European Championship
7,Frédéric Veseli,Albania,24,D(CLR),1,0,5,0,0,0,5.84,2015-16,UEFA European Championship
8,Sime Vrsaljko,Croatia,25,"D(LR),M(R)",2,1,91,0,0,0,5.83,2015-16,UEFA European Championship
9,Jiri Skalak,Czech Republic,24,AM(LR),1,1,67,0,0,0,5.78,2015-16,UEFA European Championship
0,Lorik Cana,Albania,33,D(C),2,1,43,0,0,0,5.66,2015-16,UEFA European Championship
1,Dmitri Kombarov,Russia,29,"D(L),M(L)",1,1,90,0,0,0,5.63,2015-16,UEFA European Championship
2,Aleksandar Dragovic,Austria,25,D(CR),2,2,156,0,0,0,5.61,2015-16,UEFA European Championship
0,Cristiano Ronaldo,Portugal,35,"M(L),FW",4,4,360,5,1,2,7.92,2020-21,UEFA European Championship
1,Mislav Orsic,Croatia,28,"AM(L),FW",1,0,53,1,1,0,7.77,2020-21,UEFA European Championship
2,Emil Forsberg,Sweden,29,"AM(CLR),FW",4,4,371,4,0,0,7.71,2020-21,UEFA European Championship
3,Paul Pogba,France,27,M(CL),4,4,376,1,1,2,7.64,2020-21,UEFA European Championship
4,Harry Maguire,England,27,D(C),5,5,511,1,0,1,7.62,2020-21,UEFA European Championship
5,Kevin De Bruyne,Belgium,29,"M(CLR),FW",4,3,273,1,2,2,7.60,2020-21,UEFA European Championship
6,Marco Verratti,Italy,28,M(C),5,5,401,0,2,1,7.59,2020-21,UEFA European Championship
7,Robert Lewandowski,Poland,32,FW,3,3,270,3,0,2,7.58,2020-21,UEFA European Championship
8,Patrik Schick,Czech Republic,24,"AM(R),FW",5,5,406,5,0,1,7.55,2020-21,UEFA European Championship
9,Lukás Hrádecky,Finland,31,GK,3,3,270,0,0,1,7.53,2020-21,UEFA European Championship
0,Frenkie de Jong,Netherlands,23,"D(C),DMC",4,4,349,0,0,0,7.53,2020-21,UEFA European Championship
1,Alessandro Bastoni,Italy,21,D(C),1,1,90,0,0,0,7.49,2020-21,UEFA European Championship
2,Ivan Perisic,Croatia,31,"M(CLR),FW",3,3,261,2,1,2,7.44,2020-21,UEFA European Championship
3,Karim Benzema,France,33,FW,4,4,349,4,0,1,7.42,2020-21,UEFA European Championship
4,Reece James,England,21,"D(CR),DMC,M(R)",1,1,90,0,0,0,7.41,2020-21,UEFA European Championship
5,Memphis Depay,Netherlands,26,"AM(CL),FW",4,4,328,2,1,1,7.40,2020-21,UEFA European Championship
6,Romelu Lukaku,Belgium,27,"AM(R),FW",5,5,444,4,0,1,7.39,2020-21,UEFA European Championship
7,Thorgan Hazard,Belgium,27,"M(CLR),FW",4,4,360,2,0,1,7.38,2020-21,UEFA European Championship
8,Joakim Maehle,Denmark,23,"D(LR),M(LR)",6,6,570,2,1,0,7.38,2020-21,UEFA European Championship
9,Luke Shaw,England,25,"D(CL),M(L)",6,6,576,1,3,1,7.37,2020-21,UEFA European Championship
0,Leonardo Spinazzola,Italy,27,"D(LR),M(L)",4,4,380,0,1,0,7.37,2020-21,UEFA European Championship
1,Georginio Wijnaldum,Netherlands,30,M(CLR),4,4,360,3,0,0,7.37,2020-21,UEFA European Championship
2,Vladimír Coufal,Czech Republic,28,"D(R),M(R)",5,5,450,0,2,0,7.31,2020-21,UEFA European Championship
3,Jérémy Doku,Belgium,18,AM(LR),2,2,165,0,0,0,7.28,2020-21,UEFA European Championship
4,Mikkel Damsgaard,Denmark,20,AM(CL),5,5,331,2,1,0,7.28,2020-21,UEFA European Championship
5,Jorginho,Italy,29,DMC,7,7,707,0,0,0,7.28,2020-21,UEFA European Championship
6,Raheem Sterling,England,26,"M(CLR),FW",7,7,643,3,1,0,7.28,2020-21,UEFA European Championship
7,Kasper Dolberg,Denmark,23,FW,4,3,226,3,0,1,7.28,2020-21,UEFA European Championship
8,Harry Kane,England,27,"AM(C),FW",7,7,650,4,0,1,7.26,2020-21,UEFA European Championship
9,Dedryck Boyata,Belgium,30,D(C),2,2,180,0,0,0,7.26,2020-21,UEFA European Championship
0,Xherdan Shaqiri,Switzerland,29,M(CLR),5,5,371,3,1,0,7.24,2020-21,UEFA European Championship
1,Dani Olmo,Spain,22,"AM(CLR),FW",5,3,381,0,3,0,7.23,2020-21,UEFA European Championship
2,Pierre-Emile Højbjerg,Denmark,25,M(C),6,6,570,0,3,0,7.20,2020-21,UEFA European Championship
3,Lorenzo Insigne,Italy,29,"AM(CL),FW",6,6,513,2,0,1,7.19,2020-21,UEFA European Championship
4,Mats Hummels,Germany,32,D(C),4,4,333,0,1,1,7.17,2020-21,UEFA European Championship
5,Antoine Griezmann,France,29,"AM(CLR),FW",4,4,355,1,0,1,7.17,2020-21,UEFA European Championship
6,Mason Mount,England,22,M(CLR),5,5,464,0,1,1,7.16,2020-21,UEFA European Championship
7,Thomas Meunier,Belgium,29,"D(R),M(R)",5,3,329,1,2,0,7.16,2020-21,UEFA European Championship
8,Stole Dimitrievski,North Macedonia,27,GK,3,3,270,0,0,1,7.15,2020-21,UEFA European Championship
