,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
0,Edmore Sibanda,2018-19,32,GK,Zimbabwe,1,1,80,0,0,0,8.00,AF Cup of Nations
1,Adam Ounas,2018-19,23,"AM(CLR),FW",Algeria,3,1,121,3,1,1,7.83,AF Cup of Nations
2,Youcef Atal,2018-19,23,"D(R),M(R)",Algeria,4,4,300,0,1,1,7.66,AF Cup of Nations
3,Diadié Samassékou,2018-19,24,DMC,Mali,3,3,270,1,1,1,7.62,AF Cup of Nations
4,Romain Saïss,2018-19,29,"D(C),DMC",Morocco,4,4,390,0,0,1,7.62,AF Cup of Nations
5,Trézéguet,2018-19,25,AM(LR),Egypt,4,4,345,1,1,1,7.56,AF Cup of Nations
6,Chancel Mbemba,2018-19,25,"D(CLR),DMC",DR Congo,3,3,270,1,0,0,7.56,AF Cup of Nations
7,Arthur Masuaku,2018-19,26,"D(L),M(L)",DR Congo,1,1,90,0,0,0,7.55,AF Cup of Nations
8,Jordan Ayew,2018-19,28,"AM(CLR),FW",Ghana,4,4,390,2,0,0,7.49,AF Cup of Nations
9,Chadrac Akolo,2018-19,24,AM(CR),DR Congo,2,2,153,0,0,0,7.42,AF Cup of Nations
0,Mohamed El Shenawy,2018-19,31,GK,Egypt,4,4,360,0,0,1,7.41,AF Cup of Nations
1,Kenneth Omeruo,2018-19,26,D(C),Nigeria,6,6,540,1,1,2,7.40,AF Cup of Nations
2,Pascal Razakanantenaina,2018-19,32,D(C),Madagascar,5,5,439,0,1,0,7.39,AF Cup of Nations
3,Ismaïla Sarr,2018-19,21,"AM(CLR),FW",Senegal,5,4,403,1,0,1,7.38,AF Cup of Nations
4,Saliou Ciss,2018-19,30,D(CL),Senegal,1,1,90,0,0,0,7.38,AF Cup of Nations
5,Youcef Belaïli,2018-19,27,AM(L),Algeria,6,6,531,2,0,1,7.37,AF Cup of Nations
6,Medhi Benatia,2018-19,32,D(C),Morocco,2,2,180,0,0,0,7.37,AF Cup of Nations
7,Moubarak Boussoufa,2018-19,35,M(C),Morocco,4,4,390,1,1,2,7.36,AF Cup of Nations
8,Adama Traoré,2018-19,24,M(CR),Mali,4,2,182,1,1,1,7.35,AF Cup of Nations
9,Aishi Manula,2018-19,24,GK,Tanzania,2,2,180,0,0,0,7.33,AF Cup of Nations
0,Abdul Rahman Baba,2018-19,25,"D(L),M(L)",Ghana,3,3,296,0,2,0,7.32,AF Cup of Nations
1,Sadio Mané,2018-19,27,"AM(CLR),FW",Senegal,6,6,570,3,1,2,7.32,AF Cup of Nations
2,Thomas Partey,2018-19,26,"D(R),M(CR)",Ghana,4,4,383,1,0,1,7.27,AF Cup of Nations
3,Riyad Mahrez,2018-19,28,"AM(CLR),FW",Algeria,7,6,552,3,0,2,7.26,AF Cup of Nations
4,Farouk Miya,2018-19,22,"AM(CL),FW",Uganda,4,4,357,0,2,1,7.25,AF Cup of Nations
5,André Ayew,2018-19,30,"M(CLR),FW",Ghana,4,4,351,1,0,0,7.25,AF Cup of Nations
6,Ayman Ashraf,2018-19,28,D(L),Egypt,4,4,360,0,2,0,7.24,AF Cup of Nations
7,Mubarak Wakaso,2018-19,29,M(CLR),Ghana,4,4,390,0,0,0,7.23,AF Cup of Nations
8,Ahmed El Mohamady,2018-19,32,"D(R),M(R)",Egypt,4,4,360,2,0,1,7.22,AF Cup of Nations
9,Jonathan Bolingi,2018-19,25,FW,DR Congo,3,2,175,1,0,0,7.22,AF Cup of Nations
0,Ismaël Bennacer,2018-19,22,DMC,Algeria,7,7,627,0,3,0,7.21,AF Cup of Nations
1,Michael Olunga,2018-19,25,FW,Kenya,3,3,270,2,0,1,7.20,AF Cup of Nations
2,Sory Kaba,2018-19,24,FW,Guinea,3,3,261,1,0,1,7.20,AF Cup of Nations
3,Moussa Djenepo,2018-19,21,M(LR),Mali,3,3,226,0,0,0,7.20,AF Cup of Nations
4,Nordin Amrabat,2018-19,32,"M(CLR),FW",Morocco,4,4,350,0,1,0,7.20,AF Cup of Nations
5,Achraf Hakimi,2018-19,21,"D(LR),M(R)",Morocco,4,4,390,0,0,0,7.20,AF Cup of Nations
6,Wahbi Khazri,2018-19,28,"M(CLR),FW",Tunisia,7,6,622,1,1,1,7.19,AF Cup of Nations
7,Mohamed Salah,2018-19,27,"AM(CLR),FW",Egypt,4,4,360,2,0,0,7.19,AF Cup of Nations
8,Cédric Bakambu,2018-19,28,"AM(LR),FW",DR Congo,4,4,390,3,0,1,7.19,AF Cup of Nations
9,Ola Aina,2018-19,23,"D(CLR),M(LR)",Nigeria,5,5,450,0,1,1,7.16,AF Cup of Nations
0,Bongani Zungu,2018-19,27,DMC,South Africa,4,4,345,2,0,0,7.15,AF Cup of Nations
1,Alfred Gomis,2018-19,26,GK,Senegal,5,5,480,0,0,1,7.15,AF Cup of Nations
2,Wilfried Zaha,2018-19,27,"AM(LR),FW",Ivory Coast,4,3,295,2,1,0,7.14,AF Cup of Nations
3,Joslin Kamatuka,2018-19,28,Substitute,Namibia,2,1,87,1,0,0,7.14,AF Cup of Nations
4,Kalidou Koulibaly,2018-19,28,D(C),Senegal,6,6,570,0,0,0,7.13,AF Cup of Nations
5,Sofiane Boufal,2018-19,26,"AM(CLR),FW",Morocco,3,0,109,0,0,0,7.13,AF Cup of Nations
6,Rafik Halliche,2018-19,33,D(C),Algeria,1,1,90,0,0,0,7.12,AF Cup of Nations
7,Djamel Benlamri,2018-19,30,D(C),Algeria,6,6,570,0,0,0,7.11,AF Cup of Nations
8,Islam Slimani,2018-19,31,FW,Algeria,3,1,133,1,2,0,7.11,AF Cup of Nations
9,Youssef En-Nesyri,2018-19,22,FW,Morocco,4,4,378,2,0,1,7.10,AF Cup of Nations
0,Sori Mané,2018-19,23,DMC,Guinea-Bissau,3,3,270,0,0,1,7.09,AF Cup of Nations
1,Franck Kessie,2018-19,23,M(C),Ivory Coast,5,5,480,0,3,0,7.09,AF Cup of Nations
2,Kasim Adams,2018-19,24,D(C),Ghana,3,3,300,0,1,0,7.08,AF Cup of Nations
3,Mohamed Fares,2018-19,23,"D(L),M(L)",Algeria,2,1,100,0,0,0,7.07,AF Cup of Nations
4,Michael Ngadeu,2018-19,29,D(C),Cameroon,4,4,360,0,0,0,7.07,AF Cup of Nations
5,Anicet Andrianantenaina,2018-19,29,DMC,Madagascar,5,5,480,1,0,0,7.07,AF Cup of Nations
6,Serey Dié,2018-19,35,DMC,Ivory Coast,5,5,480,1,0,1,7.07,AF Cup of Nations
7,Britt Assombalonga,2018-19,27,"AM(L),FW",DR Congo,3,1,156,1,0,0,7.06,AF Cup of Nations
8,Serge Aurier,2018-19,27,"D(CLR),M(R)",Ivory Coast,2,2,159,0,0,1,7.06,AF Cup of Nations
9,Youssef Msakni,2018-19,29,AM(L),Tunisia,6,5,402,2,1,0,7.05,AF Cup of Nations
0,Emmanuel Okwi,2018-19,27,FW,Uganda,4,4,343,2,0,0,7.05,AF Cup of Nations
1,Adlène Guédioura,2018-19,34,M(C),Algeria,7,6,576,0,0,0,7.05,AF Cup of Nations
2,Coulibaly Wonlo,2018-19,28,D(L),Ivory Coast,5,5,477,0,0,0,7.05,AF Cup of Nations
3,Hussein Shabani,2018-19,29,Substitute,Burundi,1,1,90,0,0,0,7.04,AF Cup of Nations
4,Wilfred Ndidi,2018-19,23,"D(C),DMC",Nigeria,7,6,585,0,0,0,7.04,AF Cup of Nations
5,Falaye Sacko,2018-19,24,"D(CR),M(R)",Mali,1,1,90,0,0,0,7.03,AF Cup of Nations
6,Mohamed Yattara,2018-19,26,FW,Guinea,3,2,162,2,0,1,7.02,AF Cup of Nations
7,Lassana Coulibaly,2018-19,23,M(CL),Mali,4,4,350,0,0,0,7.01,AF Cup of Nations
8,Joyskim Dawa Tchakonte,2018-19,23,D(CLR),Cameroon,1,1,90,0,0,0,7.01,AF Cup of Nations
9,Andria,2018-19,30,AM(L),Madagascar,5,5,410,2,1,0,7.00,AF Cup of Nations
0,Idrissa Gueye,2018-19,30,M(C),Senegal,6,6,559,1,1,0,7.00,AF Cup of Nations
1,Lamine Gassama,2018-19,30,D(R),Senegal,5,5,470,0,2,0,7.00,AF Cup of Nations
2,André-Frank Zambo Anguissa,2018-19,24,M(C),Cameroon,4,3,290,0,0,0,7.00,AF Cup of Nations
3,Bevis Mugabi,2018-19,24,D(CR),Uganda,3,3,270,0,0,0,6.99,AF Cup of Nations
4,Tarek Hamed,2018-19,31,DMC,Egypt,4,3,298,0,0,0,6.98,AF Cup of Nations
5,Ngonda Muzinga,2018-19,25,D(L),DR Congo,3,3,300,0,1,0,6.98,AF Cup of Nations
6,Lalaïna Nomenjanahary,2018-19,33,AM(CR),Madagascar,5,5,409,1,1,1,6.98,AF Cup of Nations
7,Youssouf Sabaly,2018-19,26,"D(LR),M(R)",Senegal,6,6,570,0,0,0,6.98,AF Cup of Nations
8,Peter Etebo,2018-19,24,"M(CL),FW",Nigeria,7,7,630,0,0,0,6.97,AF Cup of Nations
9,Max-Alain Gradel,2018-19,32,"M(CLR),FW",Ivory Coast,4,4,330,1,1,1,6.97,AF Cup of Nations
0,Boubakar Kouyaté,2018-19,22,D(C),Mali,1,1,90,0,0,0,6.97,AF Cup of Nations
1,Sfiso Hlanti,2018-19,30,D(L),South Africa,5,5,450,0,0,0,6.96,AF Cup of Nations
2,Ambroise Oyongo,2018-19,28,"D(LR),M(L)",Cameroon,4,4,360,0,0,1,6.96,AF Cup of Nations
3,Mahmoud Alaa,2018-19,29,D(CLR),Egypt,3,3,270,0,0,0,6.95,AF Cup of Nations
4,Mehdi Bourabia,2018-19,28,M(C),Morocco,1,1,58,0,0,0,6.95,AF Cup of Nations
5,Mickaël Poté,2018-19,35,FW,Benin,5,4,379,2,0,1,6.94,AF Cup of Nations
6,Andy Yiadom,2018-19,28,"D(CLR),M(R)",Ghana,4,4,390,0,0,0,6.94,AF Cup of Nations
7,Darren Keet,2018-19,30,GK,South Africa,1,1,90,0,0,0,6.94,AF Cup of Nations
8,Ibrahima Traoré,2018-19,31,AM(LR),Guinea,4,4,360,0,1,0,6.94,AF Cup of Nations
9,Meschak Elia,2018-19,22,FW,DR Congo,4,1,224,0,1,1,6.94,AF Cup of Nations
0,Steve Mounié,2018-19,25,FW,Benin,4,4,360,0,0,0,6.93,AF Cup of Nations
1,Percy Tau,2018-19,25,"AM(CR),FW",South Africa,5,5,450,0,1,1,6.92,AF Cup of Nations
2,Samuel Chukwueze,2018-19,20,AM(CR),Nigeria,6,4,391,1,0,1,6.91,AF Cup of Nations
3,Henri Saivet,2018-19,29,"M(CLR),FW",Senegal,6,5,448,0,0,0,6.91,AF Cup of Nations
4,Ahmed Hegazy,2018-19,28,D(C),Egypt,4,4,360,0,0,0,6.91,AF Cup of Nations
5,Issama Mpeko,2018-19,30,D(R),DR Congo,4,4,390,0,1,0,6.91,AF Cup of Nations
6,Adama Traoré,2018-19,24,AM(R),Mali,4,1,157,1,0,0,6.90,AF Cup of Nations
7,Salif Sané,2018-19,29,"D(C),DMC",Senegal,4,2,153,0,0,0,6.90,AF Cup of Nations
8,Marcel Tisserand,2018-19,27,"D(CLR),M(R)",DR Congo,4,4,390,0,0,0,6.90,AF Cup of Nations
9,Thembinkosi Lorch,2018-19,26,Substitute,South Africa,2,2,148,1,0,1,6.90,AF Cup of Nations
0,Massadio Haïdara,2018-19,27,"D(CL),M(L)",Mali,1,1,90,0,0,0,6.89,AF Cup of Nations
1,Aly Abeid,2018-19,22,D(CLR),Mauritania,3,3,270,0,0,0,6.89,AF Cup of Nations
2,Ismaël Traoré,2018-19,33,D(CR),Ivory Coast,5,5,480,0,0,1,6.88,AF Cup of Nations
3,Badou Ndiaye,2018-19,29,M(C),Senegal,7,7,590,0,0,0,6.88,AF Cup of Nations
4,Mehdi Zeffane,2018-19,27,"D(LR),M(R)",Algeria,4,3,361,0,0,0,6.87,AF Cup of Nations
5,Moustapha Diaw,2018-19,23,defender,Mauritania,3,2,217,0,0,0,6.87,AF Cup of Nations
6,Baghdad Bounedjah,2018-19,28,FW,Algeria,7,6,522,2,1,1,6.87,AF Cup of Nations
7,Adrien Melvin,2018-19,26,GK,Madagascar,4,4,390,0,0,0,6.87,AF Cup of Nations
8,Karim Nizigiyimana,2018-19,30,Substitute,Burundi,2,2,180,0,0,0,6.87,AF Cup of Nations
9,Mouez Hassen,2018-19,24,GK,Tunisia,5,5,510,0,0,1,6.86,AF Cup of Nations
0,Raïs M'Bolhi,2018-19,33,GK,Algeria,7,7,660,0,0,0,6.86,AF Cup of Nations
1,Ibrahim Amada,2018-19,29,M(C),Madagascar,5,5,420,1,0,0,6.85,AF Cup of Nations
2,Jonathan Mensah,2018-19,29,D(CR),Ghana,2,1,121,0,0,1,6.84,AF Cup of Nations
3,Karim El Ahmadi,2018-19,34,DMC,Morocco,4,3,271,0,0,0,6.84,AF Cup of Nations
4,Marco Ilaimaharitra,2018-19,24,DMC,Madagascar,4,4,347,1,0,1,6.84,AF Cup of Nations
5,Ima Andriatsima,2018-19,35,FW,Madagascar,5,5,444,1,0,0,6.83,AF Cup of Nations
6,Zézinho,2018-19,27,M(CLR),Guinea-Bissau,1,1,90,0,0,0,6.82,AF Cup of Nations
7,Ronald Ketjijere,2018-19,32,M(CLR),Namibia,3,3,270,0,0,0,6.82,AF Cup of Nations
8,Gaël Bigirimana,2018-19,26,DMC,Burundi,3,3,270,0,0,0,6.82,AF Cup of Nations
9,Khassa Camara,2018-19,27,M(CLR),Mauritania,2,2,152,0,0,0,6.81,AF Cup of Nations
0,Bastos,2018-19,28,D(C),Angola,3,3,270,0,0,0,6.81,AF Cup of Nations
1,David Kiki,2018-19,26,D(CLR),Benin,1,1,90,0,0,0,6.81,AF Cup of Nations
2,Taha Yassine Khenissi,2018-19,28,FW,Tunisia,6,5,456,1,0,1,6.81,AF Cup of Nations
3,Cèbio Soukou,2018-19,27,"AM(LR),FW",Benin,5,4,319,0,2,0,6.81,AF Cup of Nations
4,Amadou Haidara,2018-19,21,M(CLR),Mali,4,3,225,1,0,1,6.81,AF Cup of Nations
5,Nanú,2018-19,25,"D(R),M(LR)",Guinea-Bissau,2,2,180,0,0,0,6.81,AF Cup of Nations
6,Youssouf Mulumbu,2018-19,32,M(C),DR Congo,2,2,143,0,0,0,6.80,AF Cup of Nations
7,Ferjani Sassi,2018-19,27,DMC,Tunisia,5,4,420,1,0,0,6.80,AF Cup of Nations
8,Ovidy Karuru,2018-19,30,DMC,Zimbabwe,3,3,270,0,1,1,6.80,AF Cup of Nations
9,Ramy Bensebaïni,2018-19,24,"D(CL),DMC,M(L)",Algeria,6,6,560,0,1,0,6.80,AF Cup of Nations
0,Yaya Banana,2018-19,28,"D(L),M(C)",Cameroon,3,3,270,1,0,1,6.80,AF Cup of Nations
1,Sofiane Feghouli,2018-19,30,M(CR),Algeria,6,6,565,1,1,0,6.80,AF Cup of Nations
2,Younès Belhanda,2018-19,29,"M(CL),FW",Morocco,3,3,239,0,0,0,6.79,AF Cup of Nations
3,Odion Ighalo,2018-19,30,"AM(C),FW",Nigeria,7,6,506,5,1,1,6.79,AF Cup of Nations
4,Jonathan Kodjia,2018-19,30,"AM(LR),FW",Ivory Coast,5,4,366,2,1,0,6.79,AF Cup of Nations
5,Ellyes Skhiri,2018-19,24,DMC,Tunisia,7,7,690,0,0,0,6.79,AF Cup of Nations
6,Marwan Mohsen,2018-19,30,FW,Egypt,4,3,230,0,0,0,6.78,AF Cup of Nations
7,Noussair Mazraoui,2018-19,22,D(LR),Morocco,3,1,129,0,0,0,6.78,AF Cup of Nations
8,Abdoulay Diaby,2018-19,28,"AM(CLR),FW",Mali,3,3,220,1,0,0,6.78,AF Cup of Nations
9,Buhle Mkhwanazi,2018-19,29,D(C),South Africa,5,5,450,0,0,0,6.78,AF Cup of Nations
0,Yassine Meriah,2018-19,26,D(C),Tunisia,7,7,690,0,0,0,6.78,AF Cup of Nations
1,Saturnin Allagbé,2018-19,26,GK,Benin,3,3,300,0,0,0,6.77,AF Cup of Nations
2,Clinton N'Jie,2018-19,26,"AM(LR),FW",Cameroon,4,2,228,1,0,0,6.77,AF Cup of Nations
3,Hakim Ziyech,2018-19,26,M(CLR),Morocco,4,4,374,0,0,0,6.77,AF Cup of Nations
4,Dani Massunguna,2018-19,33,D(CLR),Angola,3,3,270,0,0,1,6.77,AF Cup of Nations
5,Frédéric Nsabiyumva,2018-19,24,D(CLR),Burundi,3,3,270,0,0,0,6.76,AF Cup of Nations
6,Mbwana Samatta,2018-19,27,FW,Tanzania,3,3,270,1,0,0,6.76,AF Cup of Nations
7,Baher El Mohamady,2018-19,23,Substitute,Egypt,1,1,90,0,0,0,6.76,AF Cup of Nations
8,Youssouf Koné,2018-19,24,"D(CL),M(L)",Mali,3,3,270,0,0,0,6.75,AF Cup of Nations
9,Jacques Maghoma,2018-19,32,AM(LR),DR Congo,4,3,331,0,0,0,6.75,AF Cup of Nations
0,Thulani Hlatshwayo,2018-19,30,D(C),South Africa,5,5,450,0,0,0,6.74,AF Cup of Nations
1,Romain Métanire,2018-19,29,D(R),Madagascar,5,5,480,0,1,0,6.74,AF Cup of Nations
2,Wilfried Kanon,2018-19,26,D(CL),Ivory Coast,5,5,413,0,0,0,6.74,AF Cup of Nations
3,Moses Simon,2018-19,24,"M(CLR),FW",Nigeria,5,2,192,0,2,0,6.74,AF Cup of Nations
4,Omar Ngandu,2018-19,23,D(CLR),Burundi,2,2,180,0,0,0,6.74,AF Cup of Nations
5,Hamari Traoré,2018-19,27,"D(R),M(R)",Mali,3,3,270,0,0,0,6.73,AF Cup of Nations
6,Murushid Juuko,2018-19,25,midfielder,Uganda,2,2,180,0,0,0,6.73,AF Cup of Nations
7,Emmanuel Imorou,2018-19,31,D(L),Benin,4,4,390,0,0,0,6.73,AF Cup of Nations
8,Cheikhou Kouyaté,2018-19,30,"D(CR),DMC",Senegal,7,6,637,0,0,0,6.73,AF Cup of Nations
9,Thamsanqa Mkhize,2018-19,31,D(R),South Africa,5,5,427,0,0,0,6.72,AF Cup of Nations
0,Seidou Barazé,2018-19,29,D(CLR),Benin,4,4,360,0,0,0,6.72,AF Cup of Nations
1,Piqueti,2018-19,26,AM(L),Guinea-Bissau,3,3,233,0,0,0,6.71,AF Cup of Nations
2,Abdullahi Shehu,2018-19,26,"D(R),M(C)",Nigeria,1,1,42,0,0,0,6.71,AF Cup of Nations
3,Enock Sabumukama,2018-19,24,Substitute,Burundi,1,0,45,0,0,0,6.71,AF Cup of Nations
4,Mamadou Bagayoko,2018-19,30,D(R),Ivory Coast,4,3,321,0,0,0,6.71,AF Cup of Nations
5,Ibrahima Cissé,2018-19,25,DMC,Guinea,4,4,338,0,0,0,6.70,AF Cup of Nations
6,Manuel da Costa,2018-19,33,D(C),Morocco,3,2,211,0,0,0,6.70,AF Cup of Nations
7,Eric Choupo-Moting,2018-19,30,"M(CLR),FW",Cameroon,4,3,275,0,0,0,6.70,AF Cup of Nations
8,Arnaud Djoum,2018-19,30,DMC,Cameroon,2,2,133,0,0,0,6.70,AF Cup of Nations
9,Djalma,2018-19,32,AM(CLR),Angola,3,3,258,1,0,1,6.69,AF Cup of Nations
0,Jean-Philippe Gbamin,2018-19,24,"D(CR),DMC",Ivory Coast,3,2,212,0,1,0,6.69,AF Cup of Nations
1,Amadou Diawara,2018-19,22,DMC,Guinea,4,4,360,0,1,0,6.69,AF Cup of Nations
2,Mamadou Fofana I,2018-19,21,"D(C),DMC",Mali,3,3,270,0,0,0,6.69,AF Cup of Nations
3,Patrick Matasi,2018-19,32,GK,Kenya,3,3,270,0,0,0,6.69,AF Cup of Nations
4,André Onana,2018-19,23,GK,Cameroon,4,4,360,0,0,0,6.69,AF Cup of Nations
5,Hicham Boudaoui,2018-19,20,M(CR),Algeria,2,1,98,0,0,0,6.69,AF Cup of Nations
6,Show,2018-19,20,DMC,Angola,2,1,128,0,0,0,6.68,AF Cup of Nations
7,Mohamed Elneny,2018-19,27,DMC,Egypt,4,4,325,0,0,0,6.67,AF Cup of Nations
8,Francis Uzoho,2018-19,21,GK,Nigeria,1,1,90,0,0,0,6.67,AF Cup of Nations
9,Issiaga Sylla,2018-19,26,"D(LR),M(L)",Guinea,4,4,360,0,0,0,6.67,AF Cup of Nations
0,Herenilson,2018-19,23,M(CLR),Angola,3,3,270,0,0,0,6.66,AF Cup of Nations
1,Aïssa Mandi,2018-19,28,D(CLR),Algeria,6,6,570,0,0,0,6.66,AF Cup of Nations
2,Kalifa Coulibaly,2018-19,28,FW,Mali,2,1,100,0,0,0,6.66,AF Cup of Nations
3,Paízo,2018-19,27,M(CLR),Angola,3,3,270,0,0,0,6.66,AF Cup of Nations
4,Ghaylen Chaalali,2018-19,25,DMC,Tunisia,6,5,482,0,0,0,6.66,AF Cup of Nations
5,Chidozie Awaziem,2018-19,23,D(CR),Nigeria,6,5,498,0,0,0,6.65,AF Cup of Nations
6,Moez Ben Cherifia,2018-19,28,GK,Tunisia,1,1,90,0,0,0,6.65,AF Cup of Nations
7,Mikael Dyrestam,2018-19,28,D(CR),Guinea,4,4,343,0,0,0,6.64,AF Cup of Nations
8,Abdalla El Said,2018-19,34,AM(C),Egypt,4,4,293,0,0,0,6.64,AF Cup of Nations
9,Joseph Mendes,2018-19,28,FW,Guinea-Bissau,2,1,88,0,0,0,6.64,AF Cup of Nations
0,Moise Adiléhou,2018-19,24,D(CLR),Benin,3,3,272,1,0,0,6.63,AF Cup of Nations
1,Lumala Abdu,2018-19,22,FW,Uganda,4,4,351,0,0,0,6.63,AF Cup of Nations
2,Jerome Mombris,2018-19,32,D(L),Madagascar,5,5,480,0,0,0,6.63,AF Cup of Nations
3,M'Baye Niang,2018-19,25,"AM(LR),FW",Senegal,7,7,546,0,1,0,6.63,AF Cup of Nations
4,Wajdi Kechrida,2018-19,24,"D(R),M(R)",Tunisia,5,5,480,0,1,0,6.63,AF Cup of Nations
5,Themba Zwane,2018-19,30,M(CLR),South Africa,4,3,287,0,0,0,6.62,AF Cup of Nations
6,Moctar Sidi El Hacen,2018-19,22,M(CLR),Mauritania,3,3,270,1,0,0,6.62,AF Cup of Nations
7,Bakary N'Diaye,2018-19,21,D(CLR),Mauritania,3,3,270,0,0,0,6.61,AF Cup of Nations
8,Richard Ofori,2018-19,26,GK,Ghana,4,4,390,0,0,0,6.61,AF Cup of Nations
9,Stéphane Bahoken,2018-19,27,FW,Cameroon,4,2,219,2,1,0,6.60,AF Cup of Nations
0,Ernest Seka,2018-19,32,D(CLR),Guinea,3,3,270,0,0,0,6.59,AF Cup of Nations
1,Simon Falette,2018-19,27,D(C),Guinea,4,4,360,0,0,0,6.59,AF Cup of Nations
2,Kamohelo Mokotjo,2018-19,28,DMC,South Africa,5,4,366,0,0,0,6.59,AF Cup of Nations
3,Stéphane Sessegnon,2018-19,35,M(CLR),Benin,4,4,390,0,0,0,6.59,AF Cup of Nations
4,Samuel Owusu,2018-19,23,FW,Ghana,4,2,293,0,0,0,6.59,AF Cup of Nations
5,Dean Furman,2018-19,31,DMC,South Africa,3,3,270,0,0,0,6.58,AF Cup of Nations
6,Ley Matampi,2018-19,30,GK,DR Congo,4,4,390,0,0,0,6.57,AF Cup of Nations
7,Denis Onyango,2018-19,34,GK,Uganda,4,4,342,0,0,0,6.57,AF Cup of Nations
8,Ahmed Musa,2018-19,27,"M(CLR),FW",Nigeria,7,6,548,0,1,0,6.57,AF Cup of Nations
9,Molla Wagué,2018-19,28,D(C),Mali,4,4,360,0,0,0,6.57,AF Cup of Nations
0,Keita Baldé,2018-19,24,"AM(LR),FW",Senegal,5,3,215,1,0,0,6.57,AF Cup of Nations
1,Burá,2018-19,24,"D(C),DMC",Guinea-Bissau,2,2,154,0,0,0,6.57,AF Cup of Nations
2,Karim Aouadhi,2018-19,33,Substitute,Tunisia,2,1,97,0,0,0,6.57,AF Cup of Nations
3,Mehdi Tahrat,2018-19,29,DMC,Algeria,2,1,95,0,0,0,6.57,AF Cup of Nations
4,Jonas Mendes,2018-19,30,GK,Guinea-Bissau,3,3,270,0,0,0,6.56,AF Cup of Nations
5,Merveille Bokadi,2018-19,23,"D(C),DMC",DR Congo,3,2,207,0,0,0,6.56,AF Cup of Nations
6,Christian Bassogog,2018-19,24,"AM(R),FW",Cameroon,4,3,277,0,1,0,6.56,AF Cup of Nations
7,Shassiri Nahimana,2018-19,26,M(CLR),Burundi,2,2,122,0,0,0,6.56,AF Cup of Nations
8,Pierre Kunde,2018-19,24,DMC,Cameroon,3,2,185,0,0,0,6.56,AF Cup of Nations
9,Jamilu Collins,2018-19,25,D(L),Nigeria,3,3,270,0,0,0,6.56,AF Cup of Nations
0,Divine Lunga,2018-19,24,D(CLR),Zimbabwe,2,2,180,0,0,0,6.55,AF Cup of Nations
1,Édouard Mendy,2018-19,27,GK,Senegal,2,2,180,0,0,0,6.55,AF Cup of Nations
2,Lebo Mothiba,2018-19,23,FW,South Africa,5,5,421,0,1,0,6.55,AF Cup of Nations
3,Gelson Dala,2018-19,23,"AM(CL),FW",Angola,3,2,225,0,0,0,6.55,AF Cup of Nations
4,Khama Billiat,2018-19,29,M(CLR),Zimbabwe,3,3,270,1,0,0,6.55,AF Cup of Nations
5,Mohamed Dellahi,2018-19,22,M(CLR),Mauritania,3,3,270,0,0,0,6.54,AF Cup of Nations
6,Johanna Omolo,2018-19,30,DMC,Kenya,3,2,198,1,0,0,6.54,AF Cup of Nations
7,Joseph Aidoo,2018-19,24,D(C),Ghana,1,1,90,0,0,0,6.54,AF Cup of Nations
8,William Troost-Ekong,2018-19,26,D(C),Nigeria,6,6,540,1,0,0,6.54,AF Cup of Nations
9,Moussa Marega,2018-19,28,"AM(LR),FW",Mali,4,3,279,1,0,0,6.53,AF Cup of Nations
0,Bessam,2018-19,32,FW,Mauritania,3,2,222,0,0,0,6.53,AF Cup of Nations
1,Sylvain Gbohouo,2018-19,31,GK,Ivory Coast,5,5,480,0,0,0,6.53,AF Cup of Nations
2,Thomas Fontaine,2018-19,28,D(C),Madagascar,5,5,480,0,0,0,6.53,AF Cup of Nations
3,Cheick Comara,2018-19,26,D(CLR),Ivory Coast,1,0,67,0,0,0,6.53,AF Cup of Nations
4,Danny Phiri,2018-19,30,M(CLR),Zimbabwe,2,2,180,0,0,0,6.53,AF Cup of Nations
5,David Nshimirimana,2018-19,27,Substitute,Burundi,1,1,90,0,0,0,6.53,AF Cup of Nations
6,Gaël Duhayindavyi,2018-19,29,M(CLR),Burundi,3,2,254,0,0,0,6.53,AF Cup of Nations
7,Gaëtan Bong,2018-19,31,D(L),Cameroon,1,1,74,0,0,0,6.53,AF Cup of Nations
8,Owusu Kwabena,2018-19,22,FW,Ghana,3,1,82,0,0,0,6.53,AF Cup of Nations
9,Maxwel Cornet,2018-19,23,"D(L),M(LR),FW",Ivory Coast,5,0,108,1,0,0,6.53,AF Cup of Nations
0,Nabil Dirar,2018-19,33,"D(LR),M(CR)",Morocco,4,3,270,0,0,0,6.53,AF Cup of Nations
1,Ibrahim Koné,2018-19,30,GK,Guinea,3,3,270,0,0,0,6.53,AF Cup of Nations
2,Moussa Wagué,2018-19,21,D(R),Senegal,3,2,190,0,0,0,6.53,AF Cup of Nations
3,Krépin Diatta,2018-19,20,"M(LR),FW",Senegal,7,3,318,1,0,1,6.53,AF Cup of Nations
4,Moussa Doumbia,2018-19,25,"AM(CL),FW",Mali,3,1,103,0,2,0,6.52,AF Cup of Nations
5,John Ogu,2018-19,31,M(C),Nigeria,1,1,46,0,0,0,6.52,AF Cup of Nations
6,Marvelous Nakamba,2018-19,25,DMC,Zimbabwe,1,1,90,0,0,0,6.52,AF Cup of Nations
7,Collins Fai,2018-19,27,"D(R),M(R)",Cameroon,3,3,226,0,0,0,6.52,AF Cup of Nations
