,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
5,Cédric Mongongu,Monaco,21,D(C),33,33,2966,0,0,0,6.79,2009-10,FRA Ligue 1
6,Mathieu Berson,Toulouse,30,D(C),16,14,1235,0,1,0,6.79,2009-10,FRA Ligue 1
7,Dariusz Dudka,Auxerre,27,"D(CLR),M(CR)",19,17,1528,0,1,0,6.79,2009-10,FRA Ligue 1
8,Péguy Luyindula,PSG,31,"AM(C),FW",28,23,2135,6,2,0,6.79,2009-10,FRA Ligue 1
9,Olubayo Adefemi,Boulogne,25,D(R),13,11,1044,1,1,0,6.79,2009-10,FRA Ligue 1
0,Romain Danzé,Rennes,24,"D(R),M(CR)",32,19,1972,2,0,1,6.79,2009-10,FRA Ligue 1
1,Bakaye Traoré,Nancy,25,M(C),22,13,1287,1,0,0,6.78,2009-10,FRA Ligue 1
2,Augusto Fernández,Saint-Etienne,24,M(CR),12,8,640,1,1,1,6.78,2009-10,FRA Ligue 1
3,Garry Bocaly,Montpellier,22,D(R),12,8,784,0,2,0,6.78,2009-10,FRA Ligue 1
4,Souleymane Camara,Montpellier,28,"M(R),FW",38,30,2738,9,2,0,6.78,2009-10,FRA Ligue 1
5,Gregory Coupet,PSG,38,GK,16,16,1435,0,0,0,6.78,2009-10,FRA Ligue 1
6,Chaouki Ben Saada,Nice,26,M(C),28,18,1661,6,4,3,6.78,2009-10,FRA Ligue 1
7,Matthieu Dossevi,Le Mans,22,"M(CR),FW",30,19,1704,5,3,1,6.78,2009-10,FRA Ligue 1
8,Ricardo Costa,Lille,29,D(C),10,9,703,1,0,0,6.78,2009-10,FRA Ligue 1
9,Andre Luiz,Nancy,30,D(C),32,31,2776,3,1,0,6.78,2009-10,FRA Ligue 1
0,Samba Sow,Lens,21,M(C),31,22,1968,1,0,2,6.77,2009-10,FRA Ligue 1
1,Herold Goulon,Le Mans,22,"D(C),DMC,M(R)",26,22,1760,0,1,1,6.77,2009-10,FRA Ligue 1
2,Yoann Andreu,Saint-Etienne,21,D(LR),12,8,746,0,0,0,6.77,2009-10,FRA Ligue 1
3,Moussa Narry,Le Mans,24,M(CR),12,12,1080,0,0,0,6.76,2009-10,FRA Ligue 1
4,Abdeslam Ouaddou,Nancy,32,D(L),21,20,1728,1,0,0,6.76,2009-10,FRA Ligue 1
5,Mohamed Fofana,Toulouse,25,D(C),17,16,1435,1,0,0,6.76,2009-10,FRA Ligue 1
6,César Delgado,Lyon,29,"M(C),FW",27,13,1248,4,2,1,6.76,2009-10,FRA Ligue 1
7,Cédric Carrasso,Bordeaux,29,GK,29,29,2579,0,0,0,6.76,2009-10,FRA Ligue 1
8,Grégory Pujol,Valenciennes,30,FW,31,21,1961,6,2,0,6.76,2009-10,FRA Ligue 1
9,Emmanuel Rivière,Saint-Etienne,20,FW,30,19,1737,8,4,1,6.76,2009-10,FRA Ligue 1
0,Kévin Théophile-Catherine,Rennes,21,D(CLR),2,1,91,0,0,0,6.76,2009-10,FRA Ligue 1
1,Abdoulrazak Boukari,Lens,23,"M(CL),FW",27,20,1786,4,0,2,6.75,2009-10,FRA Ligue 1
2,Nicolas Dieuze,Grenoble,31,"D(C),M(CR)",32,27,2416,4,0,1,6.75,2009-10,FRA Ligue 1
3,Samuel Bouhours,Le Mans,23,D(L),5,5,349,0,1,0,6.75,2009-10,FRA Ligue 1
4,Éderson,Lyon,25,AM(CLR),24,11,1194,2,4,0,6.75,2009-10,FRA Ligue 1
5,Matthieu Dreyer,Sochaux,21,GK,8,7,684,0,0,1,6.74,2009-10,FRA Ligue 1
6,Dennis Oliech,Auxerre,25,"M(R),FW",33,23,2072,4,3,2,6.74,2009-10,FRA Ligue 1
7,Henri Bedimo,Lens,26,D(L),15,12,1064,1,0,1,6.74,2009-10,FRA Ligue 1
8,Nassim Akrour,Grenoble,36,"AM(C),FW",38,26,2594,6,1,0,6.74,2009-10,FRA Ligue 1
9,Aurélien Capoue,Auxerre,28,FW,21,16,1281,0,2,0,6.74,2009-10,FRA Ligue 1
0,Jean-Francois Bedenik,Boulogne,32,GK,25,25,2250,0,0,0,6.74,2009-10,FRA Ligue 1
1,Juan Pablo Pino,Monaco,23,DMC,14,9,775,0,1,0,6.73,2009-10,FRA Ligue 1
2,Damien Gregorini,Nancy,31,GK,6,6,540,0,0,0,6.73,2009-10,FRA Ligue 1
3,Julien Sablé,Nice,30,M(C),23,19,1670,0,3,0,6.73,2009-10,FRA Ligue 1
4,Jean-Jacques Gosso,Monaco,27,M(C),8,7,573,0,0,0,6.73,2009-10,FRA Ligue 1
5,Grégory Paisley,Nice,33,"D(C),DMC",29,28,2307,0,2,0,6.72,2009-10,FRA Ligue 1
6,Boubacar Sanogo,Saint-Etienne,28,"AM(L),FW",17,14,1159,1,2,0,6.72,2009-10,FRA Ligue 1
7,Romain Pitau,Montpellier,33,M(C),36,36,3134,0,1,0,6.72,2009-10,FRA Ligue 1
8,Marco Ramos,Lens,27,D(CL),30,27,2468,0,0,0,6.72,2009-10,FRA Ligue 1
9,Jean-Joël Perrier Doumbé,Toulouse,32,D(CLR),3,2,257,0,0,0,6.72,2009-10,FRA Ligue 1
0,Ludovic Giuly,PSG,34,"D(C),M(C)",31,25,1977,3,4,1,6.72,2009-10,FRA Ligue 1
1,Yassin Mikari,Sochaux,28,M(L),30,29,2498,2,1,0,6.72,2009-10,FRA Ligue 1
2,Gelson Fernandes,Saint-Etienne,24,DMC,32,28,2511,0,0,0,6.71,2009-10,FRA Ligue 1
3,Fabrice Abriel,Marseille,31,M(C),32,18,1764,1,5,1,6.71,2009-10,FRA Ligue 1
4,Billal Hamdi,Lens,19,M(CLR),1,0,17,0,0,0,6.71,2009-10,FRA Ligue 1
5,Yoan Gouffran,Bordeaux,24,"M(CLR),FW",32,22,1789,5,4,1,6.71,2009-10,FRA Ligue 1
6,Kamel Chafni,Auxerre,28,M(C),25,16,1594,0,0,0,6.71,2009-10,FRA Ligue 1
7,Gonzalo Bergessio,Saint-Etienne,26,FW,31,26,2328,5,3,0,6.71,2009-10,FRA Ligue 1
8,Toifilou Maoulida,Lens,31,M(R),24,11,1056,10,0,3,6.70,2009-10,FRA Ligue 1
9,Daniel Braaten,Toulouse,28,M(CLR),32,24,1998,4,3,1,6.70,2009-10,FRA Ligue 1
0,Abdelhamid El Kaoutari,Montpellier,20,D(CL),25,20,1823,0,0,0,6.70,2009-10,FRA Ligue 1
1,Alexandre Cuvillier,Boulogne,24,"AM(CL),FW",34,28,2450,4,3,0,6.70,2009-10,FRA Ligue 1
2,Jacques Faty,Sochaux,26,DMC,33,33,2829,1,2,1,6.69,2009-10,FRA Ligue 1
3,Olivier Echouafni,Nice,38,DMC,20,13,1247,1,0,1,6.69,2009-10,FRA Ligue 1
4,Charlie Davies,Sochaux,24,FW,8,6,551,2,0,0,6.69,2009-10,FRA Ligue 1
5,Jordan Lotiès,Nancy,26,"D(C),DMC",22,19,1716,0,1,0,6.69,2009-10,FRA Ligue 1
6,Delvin N'Dinga,Auxerre,22,M(C),26,23,2046,1,0,0,6.69,2009-10,FRA Ligue 1
7,Ilan Araujo,Saint-Etienne,30,AM(C),12,9,709,2,0,0,6.68,2009-10,FRA Ligue 1
8,Ronan Le Crom,Grenoble,36,GK,16,15,1360,0,0,0,6.68,2009-10,FRA Ligue 1
9,Bakari Koné,Marseille,29,FW,27,11,1033,4,4,0,6.68,2009-10,FRA Ligue 1
0,Roland Lamah,Le Mans,23,M(CLR),32,22,2094,4,0,1,6.68,2009-10,FRA Ligue 1
1,Lukman Haruna,Monaco,20,M(C),23,16,1215,3,1,0,6.68,2009-10,FRA Ligue 1
2,Laurent Batlles,Grenoble,35,"D(C),M(C),FW",34,33,2767,2,1,0,6.67,2009-10,FRA Ligue 1
3,Issam Jemaa,Lens,26,"AM(CL),FW",29,18,1513,7,1,0,6.67,2009-10,FRA Ligue 1
4,Sidney Govou,Lyon,31,"D(C),M(CLR)",30,22,1838,2,2,0,6.67,2009-10,FRA Ligue 1
5,Grégory Cerdan,Le Mans,28,"D(C),DMC",31,31,2728,1,0,0,6.67,2009-10,FRA Ligue 1
6,Mustapha Yatabaré,Boulogne,24,"AM(R),FW",17,9,933,2,1,1,6.67,2009-10,FRA Ligue 1
7,Junichi Inamoto,Rennes,31,M(CLR),5,3,285,0,0,0,6.66,2009-10,FRA Ligue 1
8,Steve Mandanda,Marseille,25,GK,36,36,3177,0,0,1,6.66,2009-10,FRA Ligue 1
9,Bostjan Cesar,Grenoble,28,D(C),25,25,2236,0,1,0,6.65,2009-10,FRA Ligue 1
0,Vincent Nogueira,Sochaux,22,M(C),13,8,764,0,1,0,6.65,2009-10,FRA Ligue 1
1,Emerson Conceição,Lille,24,D(L),23,14,1495,0,1,0,6.65,2009-10,FRA Ligue 1
2,Sammy Traore,PSG,34,"D(L),DMC",23,22,1895,0,0,0,6.65,2009-10,FRA Ligue 1
3,Florian Marange,Nancy,24,D(CL),16,12,1195,0,1,1,6.65,2009-10,FRA Ligue 1
4,Christophe Landrin,Saint-Etienne,33,"D(C),M(CR),FW",18,15,1374,1,2,1,6.65,2009-10,FRA Ligue 1
5,Fernando Cavenaghi,Bordeaux,27,"AM(CL),FW",20,14,1122,3,4,0,6.65,2009-10,FRA Ligue 1
6,Jérémy Blayac,Boulogne,27,FW,22,14,1384,6,0,0,6.64,2009-10,FRA Ligue 1
7,Geoffrey Jourdren,Montpellier,24,GK,38,38,3420,0,0,0,6.64,2009-10,FRA Ligue 1
8,Albin Ebondo,Toulouse,26,D(R),28,27,2375,1,0,0,6.64,2009-10,FRA Ligue 1
9,Ovidy Karuru,Boulogne,21,DMC,14,9,870,1,1,1,6.64,2009-10,FRA Ligue 1
0,Zoran Rendulic,Grenoble,26,D(C),9,5,520,0,0,0,6.64,2009-10,FRA Ligue 1
1,Yohan Hautcoeur,Saint-Etienne,29,D(R),9,5,541,0,0,0,6.63,2009-10,FRA Ligue 1
2,Olivier Thomert,Rennes,30,AM(C),2,1,80,0,0,0,6.63,2009-10,FRA Ligue 1
3,Jussiê,Bordeaux,27,"AM(C),FW",30,13,1361,4,1,1,6.63,2009-10,FRA Ligue 1
4,Benjamin Gavanon,Sochaux,30,"D(C),M(CR)",27,19,1866,1,1,0,6.62,2009-10,FRA Ligue 1
5,Ismael Bangoura,Rennes,26,FW,35,21,1702,6,3,1,6.62,2009-10,FRA Ligue 1
6,Matthieu Valverde,Boulogne,27,GK,9,9,810,0,0,0,6.62,2009-10,FRA Ligue 1
7,Geoffrey Dernis,Montpellier,30,M(C),15,9,611,3,1,1,6.62,2009-10,FRA Ligue 1
8,Olivier Blondel,Toulouse,31,GK,13,11,1071,0,0,0,6.61,2009-10,FRA Ligue 1
9,Floyd Ayité,Nancy,22,"M(CLR),FW",6,4,338,0,1,0,6.61,2009-10,FRA Ligue 1
0,Matthieu Valverde,Toulouse,27,GK,8,7,675,0,0,0,6.61,2009-10,FRA Ligue 1
1,Guillaume Ducatel,Boulogne,31,"AM(C),FW",27,19,1591,1,2,0,6.60,2009-10,FRA Ligue 1
2,Damián Macaluso,Nancy,30,D(R),12,11,942,1,0,0,6.60,2009-10,FRA Ligue 1
3,Romain Sartre,Lens,28,DMC,18,12,1195,1,0,1,6.59,2009-10,FRA Ligue 1
4,Jimmy Mainfroi,Grenoble,27,D(R),14,10,900,0,1,0,6.59,2009-10,FRA Ligue 1
5,Brown Ideye,Sochaux,22,FW,17,17,1458,2,0,0,6.59,2009-10,FRA Ligue 1
6,Alphousseyni Keita,Le Mans,25,DMC,7,5,474,0,0,0,6.58,2009-10,FRA Ligue 1
7,Gérald Cid,Nice,27,DMC,13,10,981,0,0,0,6.58,2009-10,FRA Ligue 1
8,Olivier Monterrubio,Lorient,34,M(L),19,7,763,4,4,0,6.58,2009-10,FRA Ligue 1
9,Grégory Sertic,Bordeaux,21,"D(C),M(C)",12,7,589,0,0,0,6.57,2009-10,FRA Ligue 1
0,Michael Basser Chretien,Nancy,26,D(C),1,1,90,0,0,0,6.57,2009-10,FRA Ligue 1
1,Moussa Maâzou,Monaco,22,"AM(L),FW",18,10,1002,5,0,0,6.57,2009-10,FRA Ligue 1
2,Younès Belhanda,Montpellier,20,"M(CL),FW",33,19,1865,1,3,0,6.57,2009-10,FRA Ligue 1
3,Fabien Laurenti,Lens,28,D(CR),5,3,318,0,0,0,6.57,2009-10,FRA Ligue 1
4,Roy Contout,Auxerre,25,M(LR),33,18,1658,3,2,2,6.57,2009-10,FRA Ligue 1
5,Franck Jurietti,Bordeaux,35,D(CLR),3,2,197,0,0,0,6.57,2009-10,FRA Ligue 1
6,Bojan Jokic,Sochaux,24,"D(CL),M(L)",6,5,425,0,1,0,6.56,2009-10,FRA Ligue 1
7,Frédéric Da Rocha,Boulogne,36,M(C),30,18,1734,0,1,0,6.56,2009-10,FRA Ligue 1
8,Martial Robin,Grenoble,33,D(C),17,14,1364,0,0,0,6.56,2009-10,FRA Ligue 1
9,Colin Kazim-Richards,Toulouse,24,"AM(R),FW",15,10,970,2,1,0,6.56,2009-10,FRA Ligue 1
0,Igor Lolo,Monaco,28,D(LR),15,8,868,0,0,0,6.56,2009-10,FRA Ligue 1
1,Kanga Akalé,Lens,29,"M(C),FW",28,17,1438,2,2,1,6.56,2009-10,FRA Ligue 1
2,Diego Placente,Bordeaux,33,D(CLR),3,3,246,0,0,0,6.55,2009-10,FRA Ligue 1
3,Robert Vittek,Lille,28,FW,12,4,385,2,0,0,6.55,2009-10,FRA Ligue 1
4,Clément Chantôme,PSG,23,M(C),24,11,1016,2,1,1,6.55,2009-10,FRA Ligue 1
5,Younousse Sankharé,PSG,21,M(C),22,7,761,1,2,0,6.54,2009-10,FRA Ligue 1
6,Laurent Macquet,Grenoble,31,M(C),7,6,517,0,0,0,6.54,2009-10,FRA Ligue 1
7,Lucien Aubey,Rennes,26,D(CLR),3,3,270,0,0,0,6.54,2009-10,FRA Ligue 1
8,Paul Alo'o Efoulou,Nancy,27,FW,23,13,1279,4,1,1,6.54,2009-10,FRA Ligue 1
9,Giorgi Makaridze,Le Mans,20,GK,2,2,180,0,0,0,6.54,2009-10,FRA Ligue 1
0,Mathieu Coutadeur,Monaco,24,M(C),19,11,1076,0,1,0,6.54,2009-10,FRA Ligue 1
1,Yoric Ravet,Grenoble,21,M(R),16,5,569,2,1,1,6.54,2009-10,FRA Ligue 1
2,François Marque,Grenoble,27,D(C),6,5,402,0,0,0,6.53,2009-10,FRA Ligue 1
3,Francois Clerc,Lyon,27,D(R),7,5,464,0,0,0,6.53,2009-10,FRA Ligue 1
4,Nicolas Rabuel,Boulogne,32,D(C),23,23,1940,0,0,0,6.53,2009-10,FRA Ligue 1
5,Moussa Sow,Rennes,24,"M(LR),FW",24,9,969,3,1,1,6.53,2009-10,FRA Ligue 1
6,Laurent Courtois,Grenoble,32,"D(C),M(C)",27,23,1878,1,1,0,6.53,2009-10,FRA Ligue 1
7,David Bellion,Bordeaux,28,FW,20,6,711,3,1,1,6.53,2009-10,FRA Ligue 1
8,Damien Perrinelle,Boulogne,27,D(C),11,8,791,1,0,1,6.52,2009-10,FRA Ligue 1
9,Sho Ito,Grenoble,22,FW,1,0,20,0,0,0,6.51,2009-10,FRA Ligue 1
0,Mamadou Bagayoko,Nice,31,AM(L),23,18,1599,1,0,0,6.51,2009-10,FRA Ligue 1
1,Alain Cantareil,Nice,27,D(C),10,5,548,0,1,0,6.51,2009-10,FRA Ligue 1
2,Cyriaque Louvion,Le Mans,23,D(LR),19,17,1517,0,0,0,6.51,2009-10,FRA Ligue 1
3,Bakary Soumaré,Boulogne,25,D(C),20,18,1532,0,0,0,6.50,2009-10,FRA Ligue 1
4,Xavier Collin,Montpellier,36,D(C),19,9,993,0,0,0,6.50,2009-10,FRA Ligue 1
5,Yohan Mollo,Monaco,21,"M(CLR),FW",18,7,867,0,0,0,6.50,2009-10,FRA Ligue 1
6,João Paulo,Le Mans,29,"D(L),DMC",23,21,1885,0,2,0,6.50,2009-10,FRA Ligue 1
7,Jacques Abardonado,Valenciennes,32,DMC,15,13,1049,0,0,0,6.50,2009-10,FRA Ligue 1
8,Frédéric Thomas,Le Mans,30,"M(CR),FW",30,30,2650,2,1,1,6.49,2009-10,FRA Ligue 1
9,Stéphane Dumont,Lille,28,M(C),23,9,909,1,2,0,6.49,2009-10,FRA Ligue 1
0,Vaclav Sverkos,Sochaux,27,FW,25,19,1683,2,2,0,6.49,2009-10,FRA Ligue 1
1,Mame N'Diaye,Boulogne,25,FW,4,4,264,0,0,0,6.48,2009-10,FRA Ligue 1
2,Mateja Kezman,PSG,31,AM(L),13,3,389,2,1,1,6.48,2009-10,FRA Ligue 1
3,Guillaume Loriot,Le Mans,24,M(CR),21,18,1483,0,0,0,6.48,2009-10,FRA Ligue 1
4,Frédéric Nimani,Monaco,22,FW,8,2,289,1,0,0,6.48,2009-10,FRA Ligue 1
5,Mahamane Traoré,Nice,22,M(C),16,7,682,1,0,1,6.47,2009-10,FRA Ligue 1
6,Carlão,Sochaux,24,"D(C),M(C)",16,9,809,0,0,0,6.47,2009-10,FRA Ligue 1
7,Antoine Devaux,Toulouse,25,M(C),3,1,120,0,1,0,6.47,2009-10,FRA Ligue 1
8,Kévin Malaga,Auxerre,23,D(CLR),1,0,28,0,0,0,6.47,2009-10,FRA Ligue 1
9,Jody Viviani,Grenoble,28,GK,21,21,1879,0,0,0,6.46,2009-10,FRA Ligue 1
0,Sebastián Dubarbier,Lorient,24,"D(L),M(L)",12,6,504,1,0,0,6.46,2009-10,FRA Ligue 1
1,Djamel Bakar,Nancy,21,"AM(LR),FW",32,13,1385,2,1,1,6.46,2009-10,FRA Ligue 1
2,Josuha Guilavogui,Saint-Etienne,20,"D(C),M(C)",2,1,128,0,0,0,6.46,2009-10,FRA Ligue 1
3,Dejan Milovanovic,Lens,26,AM(C),16,8,756,0,1,0,6.45,2009-10,FRA Ligue 1
4,Moussa Narry,Auxerre,24,M(CR),3,2,113,0,0,0,6.45,2009-10,FRA Ligue 1
5,Djamel Bakar,Monaco,21,"AM(LR),FW",4,4,254,0,0,0,6.45,2009-10,FRA Ligue 1
6,Garry Bocaly,Marseille,22,D(R),4,3,247,0,0,0,6.45,2009-10,FRA Ligue 1
7,Eduardo,Lens,30,FW,31,18,1758,5,2,1,6.45,2009-10,FRA Ligue 1
8,Alfred N'Diaye,Nancy,20,"D(C),M(C)",23,17,1433,0,1,0,6.44,2009-10,FRA Ligue 1
9,Boubacar Mansaly,Saint-Etienne,22,M(C),1,1,90,0,0,0,6.44,2009-10,FRA Ligue 1
0,Kévin Das Neves,Boulogne,24,DMC,8,8,651,0,0,0,6.44,2009-10,FRA Ligue 1
1,Pierre-Emerick Aubameyang,Lille,21,"M(CLR),FW",14,4,494,2,0,0,6.44,2009-10,FRA Ligue 1
2,Lilian Compan,Montpellier,33,FW,13,3,357,3,0,0,6.44,2009-10,FRA Ligue 1
3,Yann Jouffre,Lorient,26,"M(CR),FW",8,3,316,1,0,0,6.44,2009-10,FRA Ligue 1
4,Kevin Mirallas,Saint-Etienne,23,"M(CLR),FW",23,14,1214,0,0,0,6.44,2009-10,FRA Ligue 1
5,Adrien Regattin,Toulouse,19,"M(CLR),FW",5,0,54,0,1,0,6.44,2009-10,FRA Ligue 1
6,Mickaël Poté,Nice,26,FW,12,5,508,2,0,0,6.43,2009-10,FRA Ligue 1
7,Kévin Lejeune,Auxerre,25,M(LR),8,1,217,1,0,0,6.43,2009-10,FRA Ligue 1
8,Yohann Thuram-Ulien,Monaco,22,GK,1,1,90,0,0,0,6.43,2009-10,FRA Ligue 1
9,Luan,Toulouse,22,"AM(L),FW",14,6,474,1,1,0,6.43,2009-10,FRA Ligue 1
0,Ludovic Butelle,Lille,27,GK,10,10,900,0,0,0,6.43,2009-10,FRA Ligue 1
1,Eric Mouloungui,Nice,26,"M(CLR),FW",17,5,606,2,0,0,6.42,2009-10,FRA Ligue 1
2,Milivoje Vitakic,Grenoble,33,DMC,15,14,1225,0,0,0,6.42,2009-10,FRA Ligue 1
3,Pantxi Sirieix,Toulouse,30,M(C),18,10,833,0,0,0,6.42,2009-10,FRA Ligue 1
4,Juan Gonzalo Lorca,Boulogne,25,FW,4,2,158,0,1,0,6.42,2009-10,FRA Ligue 1
5,Kevin Dupuis,Toulouse,23,FW,6,2,231,1,0,0,6.42,2009-10,FRA Ligue 1
6,Loïc Poujol,Sochaux,21,"D(C),M(C)",16,8,698,0,0,0,6.42,2009-10,FRA Ligue 1
7,Yazid Mansouri,Lorient,32,M(C),18,9,775,0,0,0,6.41,2009-10,FRA Ligue 1
8,Abdourahmane Dieye,Le Mans,22,FW,1,0,4,0,0,0,6.41,2009-10,FRA Ligue 1
9,José Saez,Valenciennes,28,M(C),15,10,771,0,0,0,6.41,2009-10,FRA Ligue 1
0,Stathis Tavlaridis,Saint-Etienne,30,D(L),6,6,458,0,0,0,6.41,2009-10,FRA Ligue 1
1,Daniel Moreira,Boulogne,33,FW,6,4,395,1,0,1,6.40,2009-10,FRA Ligue 1
2,Mourad Benhamida,Montpellier,24,D(CLR),3,0,67,0,0,0,6.39,2009-10,FRA Ligue 1
3,Timothée Kolodziejczak,Lyon,19,"D(CL),M(L)",2,1,87,0,0,0,6.39,2009-10,FRA Ligue 1
4,Abdou Traoré,Bordeaux,22,M(C),10,4,405,0,0,0,6.39,2009-10,FRA Ligue 1
5,Thorstein Helstad,Le Mans,33,AM(L),31,15,1416,4,3,0,6.38,2009-10,FRA Ligue 1
6,Jamel Saihi,Montpellier,23,M(C),26,7,948,0,1,0,6.38,2009-10,FRA Ligue 1
7,Alain Sibiri Traoré,Auxerre,22,"M(C),FW",1,0,16,0,0,0,6.38,2009-10,FRA Ligue 1
8,Jordan Ayew,Marseille,19,"AM(CLR),FW",4,0,66,1,0,0,6.38,2009-10,FRA Ligue 1
9,Mamadou Wague,Le Mans,20,D(CLR),2,1,94,0,0,0,6.38,2009-10,FRA Ligue 1
0,Jimmy Juan,Grenoble,27,AM(C),18,11,985,1,0,0,6.37,2009-10,FRA Ligue 1
1,Jires Kembo-Ekoko,Rennes,23,"M(LR),FW",24,4,640,1,0,0,6.37,2009-10,FRA Ligue 1
2,Yannis Tafer,Lyon,19,M(CLR),7,0,113,1,1,0,6.37,2009-10,FRA Ligue 1
3,Idir Ouali,Le Mans,22,AM(L),10,2,266,1,0,0,6.37,2009-10,FRA Ligue 1
4,Maxime Josse,Sochaux,23,D(R),7,3,482,0,0,0,6.37,2009-10,FRA Ligue 1
5,Pierre Boya,Grenoble,26,FW,17,10,913,0,0,0,6.37,2009-10,FRA Ligue 1
6,Rodolphe Roche,Le Mans,31,GK,4,4,360,0,0,0,6.37,2009-10,FRA Ligue 1
7,James Fanchone,Lorient,30,FW,24,6,892,1,0,0,6.36,2009-10,FRA Ligue 1
8,Bira Dembélé,Boulogne,22,D(C),22,15,1459,1,1,0,6.36,2009-10,FRA Ligue 1
9,Cyril Rool,Marseille,35,M(CLR),2,1,135,0,0,0,6.36,2009-10,FRA Ligue 1
0,David Gigliotti,Saint-Etienne,25,FW,1,0,14,0,0,0,6.35,2009-10,FRA Ligue 1
1,Fabien Robert,Boulogne,22,AM(R),16,3,444,1,1,0,6.33,2009-10,FRA Ligue 1
2,Ulrich Rame,Bordeaux,38,GK,10,9,783,0,0,0,6.33,2009-10,FRA Ligue 1
3,Nicolas Plestan,Lille,29,DMC,5,5,395,0,0,0,6.33,2009-10,FRA Ligue 1
4,Johan Ramaré,Boulogne,26,AM(C),17,6,663,1,0,0,6.33,2009-10,FRA Ligue 1
5,Hugo Cianci,Grenoble,21,D(CLR),8,2,212,0,0,0,6.33,2009-10,FRA Ligue 1
6,Sloan Privat,Sochaux,21,FW,14,1,354,2,0,0,6.32,2009-10,FRA Ligue 1
7,Granddi N'Goyi,PSG,22,M(C),16,8,780,0,0,0,6.32,2009-10,FRA Ligue 1
8,Matt Moussilou,Boulogne,28,AM(L),15,8,691,1,0,0,6.32,2009-10,FRA Ligue 1
9,Sylvain Monsoreau,Saint-Etienne,29,DMC,8,3,260,0,0,0,6.32,2009-10,FRA Ligue 1
0,Almen Abdi,Le Mans,24,M(CLR),13,9,793,0,0,0,6.31,2009-10,FRA Ligue 1
1,Josip Tadic,Grenoble,23,FW,14,6,495,0,1,0,6.31,2009-10,FRA Ligue 1
2,Edouard Butin,Sochaux,22,FW,22,4,701,1,1,0,6.30,2009-10,FRA Ligue 1
3,Larsen Touré,Lille,26,M(R),14,1,223,1,0,0,6.30,2009-10,FRA Ligue 1
4,Henri Saivet,Bordeaux,20,"M(CLR),FW",3,1,96,0,0,0,6.30,2009-10,FRA Ligue 1
5,Jerry Vandam,Lille,22,D(R),8,1,161,0,0,0,6.30,2009-10,FRA Ligue 1
6,Sofiane Feghouli,Grenoble,21,M(CR),5,4,326,0,0,0,6.28,2009-10,FRA Ligue 1
7,Maxime Bourgeois,Auxerre,19,FW,5,0,78,0,1,0,6.28,2009-10,FRA Ligue 1
8,Ibrahim Koné,Boulogne,21,GK,3,3,270,0,0,0,6.27,2009-10,FRA Ligue 1
9,Serge Gakpé,Monaco,23,"AM(LR),FW",3,0,69,0,0,0,6.26,2009-10,FRA Ligue 1
0,Jean-Eudes Maurice,PSG,24,FW,23,3,553,1,1,0,6.25,2009-10,FRA Ligue 1
1,Eidur Gudjohnsen,Monaco,32,"AM(C),FW",9,6,489,0,0,0,6.25,2009-10,FRA Ligue 1
2,Bocundji Ca,Nancy,24,M(C),17,10,914,0,0,0,6.25,2009-10,FRA Ligue 1
3,Fousseyni Cisse,Le Mans,21,FW,10,3,343,0,0,0,6.25,2009-10,FRA Ligue 1
4,Gabriel Peñalba,Lorient,26,DMC,8,2,186,0,0,0,6.24,2009-10,FRA Ligue 1
5,Mehdi Bourabia,Grenoble,19,M(C),2,0,23,0,0,0,6.24,2009-10,FRA Ligue 1
6,Yannick Sagbo,Monaco,22,FW,15,1,323,0,1,0,6.23,2009-10,FRA Ligue 1
7,Fode Mansare,Toulouse,29,M(C),8,2,228,0,0,0,6.23,2009-10,FRA Ligue 1
8,Guy-Michel Landel,Le Mans,20,M(C),1,0,34,0,0,0,6.23,2009-10,FRA Ligue 1
9,Fernando Morientes,Marseille,34,FW,12,4,392,1,0,0,6.23,2009-10,FRA Ligue 1
0,Antonio Géder,Le Mans,32,D(L),14,14,1167,0,0,0,6.23,2009-10,FRA Ligue 1
1,Ivan Stevanovic,Sochaux,27,D(R),6,5,486,0,0,0,6.22,2009-10,FRA Ligue 1
2,Rafaël Dias,Sochaux,19,DMC,2,0,39,0,0,0,6.21,2009-10,FRA Ligue 1
3,Grégory Bourillon,PSG,26,"D(C),DMC",6,2,232,0,0,0,6.20,2009-10,FRA Ligue 1
4,Jonathan Tinhan,Grenoble,21,FW,6,0,100,0,0,0,6.19,2009-10,FRA Ligue 1
5,Geoffrey Tulasne,Sochaux,22,M(CLR),4,0,52,0,0,0,6.19,2009-10,FRA Ligue 1
6,Saphir Taïder,Grenoble,18,M(CL),1,1,59,0,0,0,6.18,2009-10,FRA Ligue 1
7,Nam Tae-Hee,Valenciennes,19,FW,6,0,88,0,0,0,6.18,2009-10,FRA Ligue 1
8,Habib Bamogo,Nice,28,FW,13,2,344,0,1,0,6.17,2009-10,FRA Ligue 1
9,Pape M'Bow,Marseille,22,D(CLR),3,0,66,0,0,0,6.17,2009-10,FRA Ligue 1
0,Cheick Diabaté,Nancy,22,FW,2,0,8,0,0,0,6.16,2009-10,FRA Ligue 1
1,Tripy Makonda,PSG,20,D(C),1,1,90,0,0,0,6.16,2009-10,FRA Ligue 1
2,Aatif Chahechouhe,Nancy,24,"AM(CL),FW",2,0,35,0,0,0,6.15,2009-10,FRA Ligue 1
