,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
3,Islam Alsultanov,FK Akhmat,20,FW,8,0,124,0,0,0,6.07,2020-21,RUS Premier League
4,Gela Zaseev,Khimki,28,M(CLR),1,0,6,0,0,0,6.07,2020-21,RUS Premier League
5,Grigory Morozov,Dinamo Moscow,27,"D(CLR),M(R)",3,0,25,0,0,0,6.07,2020-21,RUS Premier League
6,Kirill Klimov,Rubin Kazan,20,FW,3,0,31,0,0,0,6.07,2020-21,RUS Premier League
7,Saba Sazonov,Zenit,19,D(C),1,0,14,0,0,0,6.07,2020-21,RUS Premier League
8,Marko Dugandzic,PFC Sochi,27,FW,14,4,330,1,0,0,6.07,2020-21,RUS Premier League
9,Vladimir Obukhov,FC Rostov,29,FW,10,2,235,0,0,0,6.07,2020-21,RUS Premier League
0,Aleksandr Dolgov,FC Rostov,23,FW,5,0,31,0,0,0,6.06,2020-21,RUS Premier League
1,Erik Vardanyan,PFC Sochi,23,FW,1,0,5,0,0,0,6.06,2020-21,RUS Premier League
2,Mohammed Rabiu Al-Hassan,FC Tambov,32,M(C),2,1,38,0,0,0,6.06,2020-21,RUS Premier League
3,Mikhail Ignatov,Spartak Moscow,21,AM(C),2,0,11,0,0,0,6.05,2020-21,RUS Premier League
4,Ylldren Ibrahimaj,Ural,26,FW,6,3,234,0,0,0,6.05,2020-21,RUS Premier League
5,Guram Adzhoev,Arsenal Tula,26,FW,5,0,26,0,0,0,6.05,2020-21,RUS Premier League
6,Beka Mikeltadze,FC Rotor Volgograd,24,FW,12,1,285,0,0,0,6.05,2020-21,RUS Premier League
7,Khalid Kadyrov,FK Akhmat,27,M(CLR),5,0,59,0,0,0,6.05,2020-21,RUS Premier League
8,Maksim Kutovoi,FC Krasnodar,20,FW,7,1,123,0,0,0,6.05,2020-21,RUS Premier League
9,Artem Maksimenko,Ural,23,FW,3,1,75,0,0,0,6.04,2020-21,RUS Premier League
0,Guus Til,Spartak Moscow,24,"AM(C),FW",3,0,14,0,0,0,6.04,2020-21,RUS Premier League
1,Akmal Bakhtiyarov,PFC Sochi,23,M(CLR),1,0,7,0,0,0,6.04,2020-21,RUS Premier League
2,Dmitri Markitesov,Spartak Moscow,20,M(CLR),6,0,28,0,0,0,6.04,2020-21,RUS Premier League
3,Ilya Pomazun,CSKA Moscow,25,GK,2,2,180,0,0,0,6.04,2020-21,RUS Premier League
4,Ivelin Popov,PFC Sochi,34,"M(CLR),FW",1,0,27,0,0,0,6.03,2020-21,RUS Premier League
5,Rizvan Utsiev,FK Akhmat,33,"D(R),M(R)",1,0,7,0,0,0,6.03,2020-21,RUS Premier League
6,Oston Urunov,Spartak Moscow,21,AM(C),8,1,148,0,0,0,6.02,2020-21,RUS Premier League
7,Igor Gorbatenko,Arsenal Tula,32,M(CLR),14,4,533,0,0,0,6.02,2020-21,RUS Premier League
8,Zurab Gigashvili,FC Tambov,20,D(C),8,5,479,0,0,0,6.02,2020-21,RUS Premier League
9,Andrés Vombergar,FC Ufa,27,"AM(R),FW",3,1,137,0,0,0,6.01,2020-21,RUS Premier League
0,Nikolay Titkov,Lokomotiv Moscow,21,M(CLR),4,0,8,0,0,0,6.01,2020-21,RUS Premier League
1,Aleksandr Gapechkin,FC Rostov,19,D(CLR),1,0,1,0,1,0,6.00,2020-21,RUS Premier League
2,Denis Terentjev,Zenit,29,D(LR),1,0,1,0,0,0,6.00,2020-21,RUS Premier League
3,Kirill Dontsov,FC Rotor Volgograd,20,D(CLR),1,0,1,0,0,0,6.00,2020-21,RUS Premier League
4,Mikhail Ageev,Lokomotiv Moscow,21,FW,1,0,1,0,0,0,6.00,2020-21,RUS Premier League
5,Reziuan Mirzov,Spartak Moscow,28,"AM(CL),FW",1,0,2,0,0,0,6.00,2020-21,RUS Premier League
6,Parfait Bizoza,FC Ufa,22,M(CLR),7,3,201,0,0,0,6.00,2020-21,RUS Premier League
7,Tigran Avanesyan,FC Tambov,19,M(CLR),3,0,40,0,0,0,5.99,2020-21,RUS Premier League
8,Igor Shkolnik,Dinamo Moscow,21,M(CLR),4,0,25,0,0,0,5.99,2020-21,RUS Premier League
9,Konstantin Kovalev,FC Rostov,21,M(CLR),1,0,3,0,0,0,5.99,2020-21,RUS Premier League
0,Roman Minaev,Arsenal Tula,24,FW,4,0,39,0,0,0,5.99,2020-21,RUS Premier League
1,Evgeniy Tatarinov,Ural,22,FW,3,0,16,0,0,0,5.99,2020-21,RUS Premier League
2,Nikita Drozdov,FC Tambov,29,M(CLR),9,2,298,0,0,0,5.99,2020-21,RUS Premier League
3,Akhmed Alibekov,FC Ufa,23,M(CLR),2,2,164,0,0,0,5.99,2020-21,RUS Premier League
4,Aleksandr Saplinov,FC Rotor Volgograd,24,M(C),1,0,5,0,0,0,5.98,2020-21,RUS Premier League
5,Stanislav Krapukhin,Zenit,23,FW,3,0,16,0,0,0,5.98,2020-21,RUS Premier League
6,Lameck Banda,Arsenal Tula,20,AM(L),2,0,36,0,0,0,5.97,2020-21,RUS Premier League
7,Aleksandr Smirnov,FC Rostov,25,D(CLR),1,0,19,0,0,0,5.97,2020-21,RUS Premier League
8,Kirill Kosarev,Rubin Kazan,20,FW,3,0,57,0,0,0,5.97,2020-21,RUS Premier League
9,Giorgi Arabidze,FC Rotor Volgograd,23,FW,4,0,39,0,0,0,5.96,2020-21,RUS Premier League
0,Gamid Agalarov,FC Ufa,21,FW,5,1,109,0,0,0,5.96,2020-21,RUS Premier League
1,Moris Nusuev,FC Tambov,24,D(CLR),2,0,34,0,0,0,5.95,2020-21,RUS Premier League
2,Anri Khagush,Arsenal Tula,35,D(LR),5,2,157,0,0,0,5.94,2020-21,RUS Premier League
3,Chingiz Magomadov,Ural,23,D(R),2,0,69,0,0,0,5.94,2020-21,RUS Premier League
4,David Tosevski,FC Rostov,20,FW,6,0,32,0,0,0,5.94,2020-21,RUS Premier League
5,Mikalay Signevich,Khimki,29,FW,2,0,72,0,0,0,5.93,2020-21,RUS Premier League
6,Ilya Vorobjev,Khimki,22,M(CLR),3,0,23,0,0,0,5.92,2020-21,RUS Premier League
7,Nikita Iosifov,Lokomotiv Moscow,20,M(CLR),4,0,25,0,0,0,5.91,2020-21,RUS Premier League
8,Nikita Chagrov,FC Tambov,26,GK,1,1,90,0,0,0,5.89,2020-21,RUS Premier League
9,Pavel Mogilevets,Rubin Kazan,28,DMC,1,0,8,0,0,0,5.89,2020-21,RUS Premier League
0,Evgeni Chabanov,FC Tambov,24,FW,3,0,44,0,0,0,5.89,2020-21,RUS Premier League
1,Dmitri German,FC Tambov,33,M(CLR),6,3,295,0,0,0,5.89,2020-21,RUS Premier League
2,Aleksandr Yerkin,FC Tambov,32,FW,2,0,35,0,0,0,5.89,2020-21,RUS Premier League
3,Abubakar Kadyrov,FK Akhmat,25,FW,1,0,4,0,0,0,5.88,2020-21,RUS Premier League
4,Egor Prutsev,PFC Sochi,19,M(CLR),1,0,12,0,0,0,5.88,2020-21,RUS Premier League
5,Stepan Oganesyan,Spartak Moscow,20,M(CLR),1,0,10,0,0,0,5.87,2020-21,RUS Premier League
6,Arsen Adamov,FK Akhmat,22,D(CLR),3,0,14,0,0,0,5.85,2020-21,RUS Premier League
7,Mikhail Lysov,Lokomotiv Moscow,23,D(L),1,1,75,0,0,0,5.85,2020-21,RUS Premier League
8,Nikolay Zlobin,Arsenal Tula,25,D(CLR),1,0,16,0,0,0,5.82,2020-21,RUS Premier League
9,Dmitri Vershkov,FC Rotor Volgograd,19,D(CLR),1,0,22,0,0,0,5.76,2020-21,RUS Premier League
0,Danil Kazantsev,Khimki,21,M(CLR),3,2,128,0,0,0,5.71,2020-21,RUS Premier League
1,Ivan Konovalov,Ural,27,GK,1,1,90,0,0,0,5.61,2020-21,RUS Premier League
2,Maksim Rudakov,FC Rostov,25,GK,1,1,90,0,0,0,5.17,2020-21,RUS Premier League
0,Claudinho,Zenit,25,"AM(CL),FW",23,21,1813,8,4,3,7.51,2021-22,RUS Premier League
1,Malcom,Zenit,25,AM(CLR),24,22,1867,8,6,5,7.48,2021-22,RUS Premier League
2,Didier Lamkel Zé,Khimki,26,"M(CL),FW",3,3,270,2,0,0,7.42,2021-22,RUS Premier League
3,Rémy Cabella,FC Krasnodar,32,"M(CLR),FW",16,15,1308,4,6,4,7.40,2021-22,RUS Premier League
4,Yusuf Yazici,CSKA Moscow,25,"M(CLR),FW",10,10,799,8,0,2,7.39,2021-22,RUS Premier League
5,Stanislav Agkatsev,FC Krasnodar,21,GK,3,3,263,0,0,1,7.35,2021-22,RUS Premier League
6,Sebastian Szymanski,Dinamo Moscow,23,AM(CLR),27,26,2169,6,8,7,7.34,2021-22,RUS Premier League
7,Dmitri Landakov,Ural,23,GK,1,1,90,0,0,0,7.34,2021-22,RUS Premier League
8,Grzegorz Krychowiak,Lokomotiv Moscow,32,"D(C),M(C)",1,1,90,0,1,0,7.30,2021-22,RUS Premier League
9,Mateo Cassierra,PFC Sochi,25,FW,22,22,1860,14,4,4,7.29,2021-22,RUS Premier League
0,Christian Noboa,PFC Sochi,37,M(C),25,23,2046,7,5,4,7.23,2021-22,RUS Premier League
1,Ezequiel Ponce,Spartak Moscow,25,"AM(L),FW",7,6,562,4,1,0,7.22,2021-22,RUS Premier League
2,Arsen Zakharyan,Dinamo Moscow,19,AM(CLR),29,28,2455,7,6,2,7.21,2021-22,RUS Premier League
3,Silvije Begic,Krylya Sovetov Samara,29,D(C),10,10,900,1,0,3,7.18,2021-22,RUS Premier League
4,Douglas Santos,Zenit,28,"D(CL),DMC,M(L)",27,27,2290,0,2,3,7.17,2021-22,RUS Premier League
5,Wilson Isidor,Lokomotiv Moscow,22,"AM(L),FW",11,10,893,7,1,1,7.17,2021-22,RUS Premier League
6,Nikita Goylo,Nizhny Novgorod,24,GK,4,4,360,0,0,1,7.15,2021-22,RUS Premier League
7,Sardar Azmoun,Zenit,28,"AM(C),FW",15,11,968,7,1,3,7.15,2021-22,RUS Premier League
8,Rodrigão,PFC Sochi,27,D(C),26,26,2266,2,1,0,7.10,2021-22,RUS Premier League
9,Mario Fernandes,CSKA Moscow,32,"D(R),M(R)",28,28,2486,3,0,3,7.09,2021-22,RUS Premier League
0,Cristian Ramírez,FC Krasnodar,28,D(LR),12,11,960,0,0,0,7.09,2021-22,RUS Premier League
1,Rifat Zhemaletdinov,Lokomotiv Moscow,26,"M(CLR),FW",24,19,1636,9,6,2,7.08,2021-22,RUS Premier League
2,Artem Dzyuba,Zenit,34,FW,28,18,1609,11,5,3,7.08,2021-22,RUS Premier League
3,Daniil Utkin,FK Akhmat,23,M(C),28,27,2212,9,3,3,7.07,2021-22,RUS Premier League
4,Danil Glebov,FC Rostov,23,M(C),30,30,2692,4,4,3,7.07,2021-22,RUS Premier League
5,Fedor Smolov,Lokomotiv Moscow,32,"AM(CL),FW",15,14,1229,7,0,3,7.06,2021-22,RUS Premier League
6,Tonny Vilhena,FC Krasnodar,28,"D(L),M(CL)",13,11,986,2,1,1,7.06,2021-22,RUS Premier League
7,Kirill Kravtsov,Nizhny Novgorod,20,M(C),11,11,990,1,1,0,7.05,2021-22,RUS Premier League
8,Ivan Oblyakov,CSKA Moscow,24,"D(L),M(CLR)",29,29,2566,1,6,2,7.04,2021-22,RUS Premier League
9,Anton Zinkovskiy,Krylya Sovetov Samara,26,AM(CL),30,30,2453,4,9,3,7.04,2021-22,RUS Premier League
0,Eduard Spertsyan,FC Krasnodar,22,AM(C),25,22,2007,8,2,4,7.04,2021-22,RUS Premier League
1,Kings Kangwa,Arsenal Tula,23,DMC,19,17,1512,4,5,3,7.04,2021-22,RUS Premier League
2,Pablo,Lokomotiv Moscow,31,D(C),13,10,944,1,0,1,7.03,2021-22,RUS Premier League
3,Wendel,Zenit,25,M(CL),25,24,1991,3,3,0,7.03,2021-22,RUS Premier League
4,Nikolay Kalinskiy,Nizhny Novgorod,29,AM(C),29,29,2610,8,4,4,7.02,2021-22,RUS Premier League
5,Viktor Claesson,FC Krasnodar,31,"M(CLR),FW",18,16,1339,3,2,1,7.02,2021-22,RUS Premier League
6,Fedor Smolov,Dinamo Moscow,32,"AM(CL),FW",11,10,724,5,0,0,7.01,2021-22,RUS Premier League
7,Khvicha Kvaratskhelia,Rubin Kazan,21,AM(CLR),19,17,1433,2,4,0,7.01,2021-22,RUS Premier League
8,Oleg Shatov,Rubin Kazan,32,M(CLR),3,3,202,0,0,0,7.01,2021-22,RUS Premier League
9,Chidera Ejuke,CSKA Moscow,25,"AM(CLR),FW",30,20,1821,5,4,2,7.00,2021-22,RUS Premier League
0,Ivan Ordets,Dinamo Moscow,30,D(C),18,18,1607,1,0,2,7.00,2021-22,RUS Premier League
1,Jorge Carrascal,CSKA Moscow,24,AM(CL),11,11,847,1,0,0,6.99,2021-22,RUS Premier League
2,Grzegorz Krychowiak,FC Krasnodar,32,"D(C),M(C)",14,14,1193,4,2,0,6.99,2021-22,RUS Premier League
3,Jean-Philippe Gbamin,CSKA Moscow,27,"D(CR),DMC",11,11,961,1,2,0,6.99,2021-22,RUS Premier League
4,Ilya Samoshnikov,Rubin Kazan,25,D(LR),24,24,2013,1,0,2,6.99,2021-22,RUS Premier League
5,Fabián Balbuena,Dinamo Moscow,31,D(C),27,27,2430,3,1,2,6.98,2021-22,RUS Premier League
6,Arsen Adamov,Ural,23,D(CLR),17,17,1530,1,0,1,6.97,2021-22,RUS Premier League
7,Miroslav Bogosavac,FK Akhmat,26,"D(L),M(L)",24,23,2115,0,0,3,6.97,2021-22,RUS Premier League
8,Aleksandr Sobolev,Spartak Moscow,25,"AM(R),FW",26,20,1769,9,3,4,6.97,2021-22,RUS Premier League
9,Yaroslav Rakitskiy,Zenit,33,D(C),15,15,1226,1,4,0,6.97,2021-22,RUS Premier League
0,Vanja Drkusic,PFC Sochi,23,D(C),11,11,888,0,0,0,6.97,2021-22,RUS Premier League
1,Oliver Abildgaard,Rubin Kazan,26,DMC,20,20,1729,1,0,2,6.96,2021-22,RUS Premier League
2,Igor Diveev,CSKA Moscow,23,D(C),27,27,2396,3,0,1,6.95,2021-22,RUS Premier League
3,Hwang In-Beom,Rubin Kazan,26,M(C),17,17,1447,2,3,1,6.95,2021-22,RUS Premier League
4,Kaio,FC Krasnodar,27,"D(C),DMC",16,14,1350,0,0,0,6.94,2021-22,RUS Premier League
5,Daniil Fomin,Dinamo Moscow,25,DMC,29,29,2465,10,3,0,6.94,2021-22,RUS Premier League
6,Aleksandr Siljanov,FC Rostov,21,D(LR),12,12,1080,0,1,1,6.94,2021-22,RUS Premier League
7,Kirill Gotsuk,Nizhny Novgorod,30,D(C),27,26,2272,3,2,3,6.93,2021-22,RUS Premier League
8,Stanislav Magkeev,Lokomotiv Moscow,23,"D(C),DMC",9,9,801,0,0,0,6.93,2021-22,RUS Premier League
9,Ivan Sergeev,Krylya Sovetov Samara,27,FW,18,16,1477,6,4,2,6.92,2021-22,RUS Premier League
0,Denys Kulakov,Ural,36,D(R),18,18,1599,0,2,0,6.92,2021-22,RUS Premier League
1,Victor Moses,Spartak Moscow,32,M(CLR),25,23,1906,2,1,2,6.91,2021-22,RUS Premier League
2,Dmitri Tikhiy,Khimki,30,D(C),20,20,1800,0,1,2,6.91,2021-22,RUS Premier League
3,Yuri Alberto,Zenit,21,"AM(L),FW",11,9,734,4,2,1,6.91,2021-22,RUS Premier League
4,Dmitri Poloz,FC Rostov,31,"AM(CLR),FW",27,24,2006,14,3,3,6.91,2021-22,RUS Premier League
5,Jhon Córdoba,FC Krasnodar,29,FW,15,12,1008,6,4,1,6.90,2021-22,RUS Premier League
6,Artur Yusupov,PFC Sochi,33,M(CL),26,23,2002,8,2,1,6.90,2021-22,RUS Premier League
7,Nikola Moro,Dinamo Moscow,24,DMC,28,28,2335,1,1,0,6.89,2021-22,RUS Premier League
8,Zakhar Volkov,Khimki,25,D(C),12,12,1036,1,0,0,6.89,2021-22,RUS Premier League
9,Denis Adamov,PFC Sochi,24,GK,11,11,990,0,0,1,6.89,2021-22,RUS Premier League
0,Daler Kuzyaev,Zenit,29,"D(R),M(CLR)",22,21,1612,0,6,1,6.89,2021-22,RUS Premier League
1,Mateo Barac,Krylya Sovetov Samara,28,D(C),6,5,471,1,0,1,6.89,2021-22,RUS Premier League
2,Jaka Bijol,CSKA Moscow,23,"D(C),M(C),FW",28,27,2398,1,1,0,6.88,2021-22,RUS Premier League
3,Dmitri Chistyakov,Zenit,29,D(C),27,22,2021,1,1,0,6.88,2021-22,RUS Premier League
4,Mateo Barac,PFC Sochi,28,D(C),10,10,797,0,0,1,6.88,2021-22,RUS Premier League
5,Oleg Shatov,Ural,32,M(CLR),11,9,815,1,4,1,6.88,2021-22,RUS Premier League
6,Matvey Safonov,FC Krasnodar,23,GK,27,27,2430,0,0,3,6.88,2021-22,RUS Premier League
7,Sead Haksabanovic,Rubin Kazan,23,AM(CLR),20,20,1766,1,3,2,6.88,2021-22,RUS Premier League
8,Ivan Kuzmichev,Ural,22,D(C),23,23,2070,0,1,1,6.87,2021-22,RUS Premier League
9,Artur Nigmatullin,Nizhny Novgorod,31,GK,23,23,2070,0,0,2,6.87,2021-22,RUS Premier League
0,Ilya Pomazun,Ural,26,GK,26,26,2340,0,0,0,6.87,2021-22,RUS Premier League
1,Denis Glushakov,Khimki,35,M(C),27,26,2273,10,2,2,6.86,2021-22,RUS Premier League
2,Artem Timofeev,FK Akhmat,29,M(C),27,27,2319,2,0,0,6.86,2021-22,RUS Premier League
3,Ilya Lantratov,Khimki,27,GK,30,30,2700,0,0,3,6.86,2021-22,RUS Premier League
4,Kento Hashimoto,FC Rostov,29,DMC,10,10,745,2,2,0,6.86,2021-22,RUS Premier League
5,Samuel Gigot,Spartak Moscow,29,D(C),27,25,2242,2,1,3,6.84,2021-22,RUS Premier League
6,Christopher Martins,Spartak Moscow,25,DMC,10,9,811,1,1,0,6.84,2021-22,RUS Premier League
7,Shamar Nicholson,Spartak Moscow,25,FW,12,8,774,5,1,1,6.84,2021-22,RUS Premier League
8,Denis Makarov,Dinamo Moscow,24,AM(R),24,18,1527,3,3,2,6.84,2021-22,RUS Premier League
9,Vitaliy Stezhko,FC Krasnodar,25,D(CLR),2,2,136,0,0,0,6.84,2021-22,RUS Premier League
0,Aleksandr Siljanov,Lokomotiv Moscow,21,D(LR),8,5,487,0,0,1,6.83,2021-22,RUS Premier League
1,Danil Krugovoy,Zenit,24,"D(L),M(L)",26,12,1281,2,3,1,6.83,2021-22,RUS Premier League
2,Gamid Agalarov,FC Ufa,22,FW,29,27,2312,19,1,2,6.83,2021-22,RUS Premier League
3,Wílmar Barrios,Zenit,29,"D(C),DMC",27,25,2286,0,1,0,6.83,2021-22,RUS Premier League
4,Eric Bicfalvi,Ural,34,"AM(C),FW",28,28,2309,10,2,4,6.83,2021-22,RUS Premier League
5,Jesús Medina,CSKA Moscow,25,"AM(CR),FW",10,8,668,1,1,0,6.82,2021-22,RUS Premier League
6,Maksim Osipenko,FC Rostov,28,D(C),29,29,2610,2,0,2,6.82,2021-22,RUS Premier League
7,Mark Mampassi,Lokomotiv Moscow,19,D(C),11,11,990,0,0,0,6.81,2021-22,RUS Premier League
8,Vladislav Sarveli,Krylya Sovetov Samara,25,"AM(C),FW",29,24,1889,9,3,3,6.81,2021-22,RUS Premier League
9,Artem Makarchuk,PFC Sochi,27,M(L),10,8,745,2,0,1,6.81,2021-22,RUS Premier League
0,Senin Sebai,Khimki,29,FW,6,5,495,0,0,0,6.81,2021-22,RUS Premier League
1,Anders Dreyer,Rubin Kazan,24,"AM(CR),FW",14,14,1209,8,0,1,6.80,2021-22,RUS Premier League
2,Aleksey Kozlov,Nizhny Novgorod,36,"D(R),M(R)",22,22,1881,4,0,1,6.80,2021-22,RUS Premier League
3,Vladislav Torop,CSKA Moscow,19,GK,1,1,90,0,0,0,6.80,2021-22,RUS Premier League
4,Rafal Augustyniak,Ural,29,"D(C),DMC",26,25,2236,3,2,1,6.79,2021-22,RUS Premier League
5,Daniil Khlusevich,Arsenal Tula,21,"D(LR),M(R)",16,15,1212,4,2,1,6.79,2021-22,RUS Premier League
6,Yuri Gorshkov,Krylya Sovetov Samara,23,D(L),29,29,2538,2,1,0,6.79,2021-22,RUS Premier League
7,Aleksandr Chernikov,FC Krasnodar,22,DMC,23,21,1848,2,1,0,6.79,2021-22,RUS Premier League
8,Bastos,FC Rostov,31,D(C),14,13,1215,1,1,0,6.79,2021-22,RUS Premier League
9,Quincy Promes,Spartak Moscow,31,"M(CLR),FW",22,19,1654,6,1,1,6.79,2021-22,RUS Premier League
0,Dejan Lovren,Zenit,33,D(C),14,13,1223,0,0,0,6.78,2021-22,RUS Premier League
1,Artem Polyarus,FK Akhmat,30,AM(LR),11,7,613,2,0,1,6.78,2021-22,RUS Premier League
2,Aleksandr Troshechkin,FK Akhmat,26,"M(C),FW",10,9,809,3,0,0,6.78,2021-22,RUS Premier League
3,Nikita Chernov,Spartak Moscow,26,D(C),4,4,329,0,0,0,6.78,2021-22,RUS Premier League
4,Ivan Sergeev,Zenit,27,FW,11,7,600,4,2,2,6.77,2021-22,RUS Premier League
5,Viktor Aleksandrov,Nizhny Novgorod,20,D(C),3,2,183,0,0,0,6.76,2021-22,RUS Premier League
6,Anton Zabolotny,CSKA Moscow,31,FW,24,21,1821,5,1,1,6.76,2021-22,RUS Premier League
7,Vitali Lisakovich,Rubin Kazan,24,FW,10,10,800,4,1,0,6.76,2021-22,RUS Premier League
8,Ayrton,Spartak Moscow,25,"D(L),M(L)",21,21,1804,1,0,0,6.76,2021-22,RUS Premier League
9,Ilya Gaponov,Krylya Sovetov Samara,25,D(C),6,6,540,0,1,0,6.76,2021-22,RUS Premier League
0,Ibragim Tsallagov,PFC Sochi,32,"D(LR),DMC,M(R)",30,30,2640,0,2,0,6.75,2021-22,RUS Premier League
1,Igor Yurganov,PFC Sochi,29,D(C),20,17,1580,1,0,0,6.75,2021-22,RUS Premier League
2,Gyrano Kerk,Lokomotiv Moscow,27,"AM(LR),FW",23,21,1765,5,4,0,6.75,2021-22,RUS Premier League
3,Nayair Tiknizyan,Lokomotiv Moscow,23,"D(L),M(L)",18,12,1204,0,2,2,6.75,2021-22,RUS Premier League
4,Pontus Almqvist,FC Rostov,23,"AM(L),FW",18,15,1334,2,2,1,6.75,2021-22,RUS Premier League
5,Konstantin Kuchaev,Rubin Kazan,24,M(CLR),9,9,766,1,1,0,6.74,2021-22,RUS Premier League
6,Sergey Tkachev,Arsenal Tula,33,M(CLR),20,16,1357,2,2,0,6.74,2021-22,RUS Premier League
7,Daniil Khudyakov,Lokomotiv Moscow,19,GK,12,11,1026,0,0,1,6.74,2021-22,RUS Premier League
8,Bernard Berisha,FK Akhmat,31,"M(CLR),FW",13,11,896,1,2,1,6.74,2021-22,RUS Premier League
9,Daniil Kornyushin,FC Krasnodar,21,M(R),3,3,270,0,0,0,6.74,2021-22,RUS Premier League
0,Ibrokhimkhalil Yuldoshev,Nizhny Novgorod,21,"D(L),M(L)",19,17,1424,1,1,1,6.74,2021-22,RUS Premier League
1,Dmitri Barinov,Lokomotiv Moscow,26,"D(C),M(C)",23,22,1932,0,2,2,6.74,2021-22,RUS Premier League
2,Bakhtiyor Zaynutdinov,CSKA Moscow,24,"D(CL),M(CLR),FW",22,16,1360,3,0,1,6.72,2021-22,RUS Premier League
3,Maxim Karpov,Khimki,27,D(C),5,5,384,0,0,1,6.72,2021-22,RUS Premier League
4,Dmitri Kabutov,FC Ufa,30,"D(R),M(R)",11,10,900,1,0,1,6.72,2021-22,RUS Premier League
5,Nikita Krivtsov,FC Krasnodar,20,DMC,20,13,1058,2,1,1,6.72,2021-22,RUS Premier League
6,Nikita Chernov,Krylya Sovetov Samara,26,D(C),14,13,1178,1,0,0,6.71,2021-22,RUS Premier League
7,Zelimkhan Bakaev,Spartak Moscow,26,"AM(CLR),FW",26,15,1386,0,6,1,6.71,2021-22,RUS Premier League
8,Timofey Margasov,PFC Sochi,30,"D(CLR),M(R)",28,18,1777,2,3,2,6.71,2021-22,RUS Premier League
9,Marat Bystrov,FK Akhmat,30,"D(CLR),M(R)",26,24,2092,0,0,1,6.71,2021-22,RUS Premier League
0,Tiago Rodrigues,FC Ufa,30,M(C),4,4,301,0,0,0,6.71,2021-22,RUS Premier League
1,Vitali Lystsov,FK Akhmat,27,D(C),13,11,1001,1,0,1,6.71,2021-22,RUS Premier League
2,Aleksandr Belenov,FC Ufa,36,GK,27,27,2355,0,0,1,6.71,2021-22,RUS Premier League
3,Anton Kochenkov,Arsenal Tula,35,GK,19,19,1656,0,0,0,6.70,2021-22,RUS Premier League
4,Jan Kuchta,Lokomotiv Moscow,26,FW,10,9,746,3,1,0,6.70,2021-22,RUS Premier League
5,Aleksandr Martynovich,FC Krasnodar,35,D(CR),8,7,631,0,0,0,6.70,2021-22,RUS Premier League
6,Vladimir Rykov,Ural,35,D(C),4,4,360,0,0,0,6.70,2021-22,RUS Premier League
7,Sergey Borodin,FC Krasnodar,23,D(C),4,4,351,0,0,0,6.69,2021-22,RUS Premier League
8,Igor Akinfeev,CSKA Moscow,36,GK,29,29,2610,0,0,2,6.69,2021-22,RUS Premier League
9,Darko Jevtic,Rubin Kazan,29,M(C),6,4,363,1,0,1,6.69,2021-22,RUS Premier League
0,Stanislav Kritsyuk,Zenit,32,GK,7,7,630,0,0,0,6.69,2021-22,RUS Premier League
1,Bojan Jokic,FC Ufa,36,"D(CL),M(L)",26,26,2238,0,2,0,6.69,2021-22,RUS Premier League
2,Kirill Shchetinin,FC Rostov,20,M(C),12,9,721,2,1,0,6.69,2021-22,RUS Premier League
3,Mikhail Kerzhakov,Zenit,35,GK,19,19,1710,0,0,1,6.68,2021-22,RUS Premier League
4,Nikolay Komlichenko,FC Rostov,27,FW,28,20,1720,8,3,3,6.68,2021-22,RUS Premier League
5,Aleksandr Soldatenkov,Krylya Sovetov Samara,26,D(C),23,22,1993,0,0,0,6.68,2021-22,RUS Premier League
6,Georgi Dzhikiya,Spartak Moscow,29,D(CL),28,28,2461,1,1,0,6.68,2021-22,RUS Premier League
7,Yuri Zhuravlev,FC Ufa,26,D(C),26,24,2185,2,1,2,6.68,2021-22,RUS Premier League
8,Dmitri Stotskiy,Nizhny Novgorod,33,"D(LR),M(CLR)",12,12,1056,1,0,0,6.68,2021-22,RUS Premier League
9,Artem Karpukas,Lokomotiv Moscow,20,DMC,6,5,429,0,0,0,6.68,2021-22,RUS Premier League
0,Diego Laxalt,Dinamo Moscow,29,"D(L),M(CL)",14,13,1167,0,0,0,6.68,2021-22,RUS Premier League
1,Filip Dagerstål,Khimki,25,"D(CL),DMC",17,17,1457,0,0,0,6.67,2021-22,RUS Premier League
2,Zuriko Davitashvili,Arsenal Tula,21,AM(CLR),20,14,1198,3,0,2,6.67,2021-22,RUS Premier League
3,Vyacheslav Grulev,Dinamo Moscow,23,"AM(LR),FW",26,17,1455,7,0,1,6.67,2021-22,RUS Premier League
4,Alex Král,Spartak Moscow,24,DMC,5,3,243,0,1,0,6.66,2021-22,RUS Premier League
5,Nikita Kakkoev,Nizhny Novgorod,23,"D(C),DMC",22,22,1752,0,0,0,6.66,2021-22,RUS Premier League
6,Nail Umyarov,Spartak Moscow,22,DMC,17,14,1238,1,0,0,6.66,2021-22,RUS Premier League
7,Danila Prokhin,PFC Sochi,21,D(C),25,19,1747,0,1,0,6.66,2021-22,RUS Premier League
8,Leo Goglichidze,Ural,25,D(CL),21,20,1803,1,1,0,6.66,2021-22,RUS Premier League
9,Maksim Glushenkov,Krylya Sovetov Samara,23,"AM(C),FW",28,17,1419,7,2,1,6.66,2021-22,RUS Premier League
0,Mathias Normann,FC Rostov,26,M(C),4,4,308,0,0,0,6.66,2021-22,RUS Premier League
