,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
0,Salvatore Sirigu,2022-23,37,GK,Fiorentina,1,1,90,0,0,0,7.63,ITA Serie A
1,Victor Osimhen,2022-23,25,FW,Napoli,32,30,2583,26,4,5,7.45,ITA Serie A
2,Khvicha Kvaratskhelia,2022-23,23,AM(CLR),Napoli,34,30,2541,12,10,7,7.43,ITA Serie A
3,Francesco Bardi,2022-23,32,GK,Bologna,1,1,90,0,0,0,7.36,ITA Serie A
4,Sergej Milinkovic-Savic,2022-23,29,AM(C),Lazio,36,34,3030,9,8,6,7.24,ITA Serie A
5,Paulo Dybala,2022-23,30,"AM(CR),FW",Roma,26,22,1752,12,6,6,7.20,ITA Serie A
6,Rafael Leão,2022-23,25,"AM(CL),FW",AC Milan,35,28,2434,15,8,8,7.19,ITA Serie A
7,Lautaro Martínez,2022-23,27,FW,Inter,38,27,2577,21,6,8,7.18,ITA Serie A
8,Mattia Zaccagni,2022-23,29,"AM(CL),FW",Lazio,35,33,2783,10,6,5,7.16,ITA Serie A
9,Domenico Berardi,2022-23,30,"AM(R),FW",Sassuolo,26,22,1872,12,7,6,7.15,ITA Serie A
0,Armand Laurienté,2022-23,25,"AM(LR),FW",Sassuolo,28,27,2191,7,6,4,7.11,ITA Serie A
1,Adrien Rabiot,2022-23,29,"DMC,M(L)",Juventus,32,31,2751,8,4,3,7.11,ITA Serie A
2,Teun Koopmeiners,2022-23,26,"D(C),M(C)",Atalanta,33,32,2861,10,4,2,7.11,ITA Serie A
3,Felipe Anderson,2022-23,31,"M(CLR),FW",Lazio,38,35,2969,9,2,4,7.09,ITA Serie A
4,Lorenzo Pellegrini,2022-23,28,M(CL),Roma,32,29,2558,4,5,5,7.09,ITA Serie A
5,Mário Rui,2022-23,33,"D(L),M(L)",Napoli,22,21,1763,0,6,2,7.09,ITA Serie A
6,Lucas Martínez,2022-23,28,D(C),Fiorentina,27,25,2173,1,1,5,7.08,ITA Serie A
7,Hakan Çalhanoglu,2022-23,30,"M(CLR),FW",Inter,33,28,2375,3,6,1,7.07,ITA Serie A
8,Kim Min-Jae,2022-23,27,D(C),Napoli,35,35,3055,2,2,1,7.07,ITA Serie A
9,Gerard Deulofeu,2022-23,30,"AM(CLR),FW",Udinese,16,15,1219,2,6,2,7.06,ITA Serie A
0,Giovanni Di Lorenzo,2022-23,31,"D(CLR),M(R)",Napoli,37,36,3257,3,4,5,7.04,ITA Serie A
1,Danilo,2022-23,33,"D(CLR),DMC",Juventus,37,35,3182,3,3,2,7.04,ITA Serie A
2,André-Frank Zambo Anguissa,2022-23,28,M(C),Napoli,36,36,3062,3,5,1,7.03,ITA Serie A
3,Simone Perilli,2022-23,29,GK,Verona,1,1,90,0,0,0,7.00,ITA Serie A
4,Carlos Augusto,2022-23,25,"D(L),M(L)",Monza,35,35,3087,6,5,4,6.99,ITA Serie A
5,Luis Alberto,2022-23,31,"AM(CL),FW",Lazio,35,27,2444,6,7,3,6.98,ITA Serie A
6,Stefan Posch,2022-23,27,D(CR),Bologna,30,30,2541,6,2,7,6.96,ITA Serie A
7,Romelu Lukaku,2022-23,31,"AM(R),FW",Inter,25,19,1663,10,6,3,6.96,ITA Serie A
8,Ismaël Bennacer,2022-23,26,M(C),AC Milan,28,24,2015,2,2,2,6.96,ITA Serie A
9,Martin Turk,2022-23,21,GK,Sampdoria,4,4,360,0,0,0,6.96,ITA Serie A
0,Nicolò Barella,2022-23,27,AM(C),Inter,35,31,2622,6,6,4,6.94,ITA Serie A
1,Armando Izzo,2022-23,32,D(C),Monza,30,29,2475,1,0,3,6.93,ITA Serie A
2,Piotr Zielinski,2022-23,30,M(CLR),Napoli,37,27,2306,3,8,1,6.93,ITA Serie A
3,Fabiano Parisi,2022-23,23,D(L),Empoli,33,33,2835,2,0,1,6.93,ITA Serie A
4,Cristiano Biraghi,2022-23,32,"D(L),M(L)",Fiorentina,33,30,2556,2,4,2,6.92,ITA Serie A
5,Bremer,2022-23,27,D(C),Juventus,30,30,2640,4,1,3,6.92,ITA Serie A
6,Nicolás Domínguez,2022-23,26,M(C),Bologna,31,26,2309,3,2,1,6.91,ITA Serie A
7,Chris Smalling,2022-23,34,D(CR),Roma,32,31,2808,3,1,2,6.91,ITA Serie A
8,Pierluigi Gollini,2022-23,29,GK,Fiorentina,3,3,270,0,0,0,6.91,ITA Serie A
9,Sandro Tonali,2022-23,24,DMC,AC Milan,34,30,2721,2,7,2,6.91,ITA Serie A
0,Ademola Lookman,2022-23,26,"AM(CLR),FW",Atalanta,31,20,1737,13,6,1,6.91,ITA Serie A
1,Ivan Provedel,2022-23,30,GK,Lazio,38,37,3412,0,0,0,6.89,ITA Serie A
2,Fikayo Tomori,2022-23,26,D(CR),AC Milan,33,32,2765,1,1,2,6.89,ITA Serie A
3,Juan Cuadrado,2022-23,36,"D(R),M(CLR),FW",Juventus,31,24,2090,1,3,2,6.89,ITA Serie A
4,Olivier Giroud,2022-23,37,FW,AC Milan,33,25,2148,13,5,1,6.88,ITA Serie A
5,Manuel Locatelli,2022-23,26,M(C),Juventus,32,29,2460,0,2,1,6.88,ITA Serie A
6,Boulaye Dia,2022-23,27,"AM(R),FW",Salernitana,33,27,2527,16,6,4,6.88,ITA Serie A
7,Andrei Radu,2022-23,27,GK,Cremonese,9,9,810,0,0,1,6.88,ITA Serie A
8,Federico Dimarco,2022-23,26,"D(CL),M(L)",Inter,33,26,2089,4,3,0,6.87,ITA Serie A
9,Stanislav Lobotka,2022-23,29,DMC,Napoli,38,34,3113,1,1,0,6.87,ITA Serie A
0,Pierluigi Gollini,2022-23,29,GK,Napoli,4,4,360,0,0,0,6.87,ITA Serie A
1,Théo Hernández,2022-23,26,"D(L),M(L)",AC Milan,32,32,2777,4,3,2,6.87,ITA Serie A
2,Ibañez,2022-23,25,D(C),Roma,33,32,2797,3,0,1,6.87,ITA Serie A
3,Amir Rrahmani,2022-23,30,D(CL),Napoli,29,27,2450,2,1,0,6.87,ITA Serie A
4,Destiny Udogie,2022-23,21,"D(L),M(L)",Udinese,33,31,2714,3,4,0,6.87,ITA Serie A
5,Stefan de Vrij,2022-23,32,D(C),Inter,27,22,1944,1,0,0,6.87,ITA Serie A
6,Ciro Immobile,2022-23,34,FW,Lazio,31,27,2228,12,5,4,6.87,ITA Serie A
7,Matteo Pessina,2022-23,27,AM(CR),Monza,35,34,2938,5,3,0,6.86,ITA Serie A
8,Jaka Bijol,2022-23,25,"D(C),M(C),FW",Udinese,32,32,2732,3,2,2,6.86,ITA Serie A
9,Alessio Romagnoli,2022-23,29,D(CL),Lazio,34,33,2925,2,0,1,6.86,ITA Serie A
0,Ivan Ilic,2022-23,23,M(C),Torino,14,13,1180,2,2,1,6.85,ITA Serie A
1,Mattia Perin,2022-23,31,GK,Juventus,11,10,947,0,0,1,6.85,ITA Serie A
2,Guglielmo Vicario,2022-23,27,GK,Empoli,31,31,2784,0,0,1,6.85,ITA Serie A
3,Luigi Sepe,2022-23,33,GK,Salernitana,17,17,1530,0,0,1,6.84,ITA Serie A
4,Ángel Di María,2022-23,36,"M(CLR),FW",Juventus,26,15,1364,4,4,0,6.83,ITA Serie A
5,Junior Messias,2022-23,33,"M(CR),FW",AC Milan,25,19,1511,5,2,2,6.82,ITA Serie A
6,Rafael Tolói,2022-23,33,D(C),Atalanta,32,32,2791,2,1,3,6.82,ITA Serie A
7,Morten Hjulmand,2022-23,25,DMC,Lecce,35,34,2963,0,4,5,6.82,ITA Serie A
8,Antonio Sanabria,2022-23,28,FW,Torino,33,28,2442,12,4,4,6.82,ITA Serie A
9,Rade Krunic,2022-23,30,M(CL),AC Milan,23,18,1659,0,1,1,6.81,ITA Serie A
0,Bryan Cristante,2022-23,29,"D(C),M(C)",Roma,36,34,2945,1,1,3,6.81,ITA Serie A
1,Ardian Ismajli,2022-23,27,D(C),Empoli,25,22,2091,0,0,2,6.80,ITA Serie A
2,Leo Østigård,2022-23,24,D(C),Napoli,7,4,417,0,0,0,6.80,ITA Serie A
3,Giorgos Kyriakopoulos,2022-23,28,"D(L),M(L)",Sassuolo,12,9,773,1,1,1,6.80,ITA Serie A
4,Guillermo Ochoa,2022-23,39,GK,Salernitana,20,20,1800,0,0,1,6.80,ITA Serie A
5,Davide Zappacosta,2022-23,32,"D(LR),M(LR)",Atalanta,21,18,1479,4,2,2,6.80,ITA Serie A
6,Davide Frattesi,2022-23,24,DMC,Sassuolo,36,35,2891,7,0,1,6.80,ITA Serie A
7,Lukasz Skorupski,2022-23,33,GK,Bologna,37,37,3330,0,0,2,6.79,ITA Serie A
8,Brahim Díaz,2022-23,25,AM(CLR),AC Milan,33,27,1947,6,7,2,6.79,ITA Serie A
9,Christian Kouamé,2022-23,26,"AM(LR),FW",Fiorentina,28,22,1871,4,4,3,6.79,ITA Serie A
0,Francesco Acerbi,2022-23,36,D(C),Inter,31,25,2418,0,2,0,6.79,ITA Serie A
1,Nicolás González,2022-23,26,"M(CLR),FW",Fiorentina,24,13,1355,6,1,2,6.79,ITA Serie A
2,Stephan El Shaarawy,2022-23,31,"M(CLR),FW",Roma,29,14,1523,7,2,2,6.79,ITA Serie A
3,Michele Di Gregorio,2022-23,27,GK,Monza,37,37,3330,0,1,3,6.79,ITA Serie A
4,Jérémie Boga,2022-23,27,"AM(CLR),FW",Atalanta,23,5,770,2,5,1,6.78,ITA Serie A
5,Marcelo Brozovic,2022-23,31,M(CR),Inter,28,19,1769,3,5,1,6.78,ITA Serie A
6,Nicolò Rovella,2022-23,22,DMC,Monza,25,21,1749,1,2,0,6.78,ITA Serie A
7,Emil Audero,2022-23,27,GK,Sampdoria,25,25,2250,0,0,5,6.78,ITA Serie A
8,Filip Kostic,2022-23,31,"M(LR),FW",Juventus,37,33,2582,3,8,2,6.78,ITA Serie A
9,Marten de Roon,2022-23,33,"D(C),DMC",Atalanta,35,34,2966,3,1,0,6.78,ITA Serie A
0,Nikola Milenkovic,2022-23,26,D(CR),Fiorentina,27,23,2136,2,1,0,6.77,ITA Serie A
1,Davide Calabria,2022-23,27,"D(LR),M(R)",AC Milan,25,21,1697,1,4,0,6.77,ITA Serie A
2,Roberto Pereyra,2022-23,33,"M(CLR),FW",Udinese,34,33,2837,5,7,3,6.77,ITA Serie A
3,Wojciech Szczesny,2022-23,34,GK,Juventus,28,28,2473,0,0,0,6.77,ITA Serie A
4,Hirving Lozano,2022-23,29,"AM(LR),FW",Napoli,32,20,1614,3,3,1,6.77,ITA Serie A
5,Riccardo Orsolini,2022-23,27,"M(CR),FW",Bologna,32,22,2122,11,4,3,6.77,ITA Serie A
6,Alessandro Buongiorno,2022-23,25,D(C),Torino,34,30,2723,1,2,2,6.77,ITA Serie A
7,Juan Jesus,2022-23,33,D(CL),Napoli,15,10,929,1,0,1,6.77,ITA Serie A
8,Gabriel Strefezza,2022-23,27,M(LR),Lecce,35,30,2464,8,4,1,6.77,ITA Serie A
9,Malick Thiaw,2022-23,23,D(C),AC Milan,20,15,1364,0,0,0,6.76,ITA Serie A
0,Edin Dzeko,2022-23,38,FW,Inter,33,18,1729,9,3,3,6.75,ITA Serie A
1,Ivan Ilic,2022-23,23,M(C),Verona,11,10,852,0,1,1,6.75,ITA Serie A
2,Dusan Vlahovic,2022-23,24,FW,Juventus,27,22,1932,10,2,3,6.75,ITA Serie A
3,Tammy Abraham,2022-23,26,FW,Roma,38,24,2199,8,3,2,6.75,ITA Serie A
4,Rodrigo Becão,2022-23,28,D(C),Udinese,28,28,2487,2,1,1,6.75,ITA Serie A
5,Razvan Marin,2022-23,28,M(C),Empoli,33,28,2539,2,4,1,6.74,ITA Serie A
6,Marco Carnesecchi,2022-23,24,GK,Cremonese,27,27,2430,0,1,3,6.74,ITA Serie A
7,Patrick Ciurria,2022-23,29,M(CR),Monza,36,31,2757,6,5,3,6.74,ITA Serie A
8,Pasquale Mazzocchi,2022-23,29,"D(R),M(LR)",Salernitana,27,23,1968,2,3,1,6.74,ITA Serie A
9,Nikola Vlasic,2022-23,26,"AM(CLR),FW",Torino,34,29,2732,5,6,1,6.74,ITA Serie A
0,Patric,2022-23,31,"D(CR),M(R)",Lazio,18,16,1415,0,0,1,6.74,ITA Serie A
1,Milan Djuric,2022-23,34,FW,Verona,28,14,1364,1,1,3,6.74,ITA Serie A
2,Lewis Ferguson,2022-23,25,M(C),Bologna,32,27,2324,7,0,2,6.73,ITA Serie A
3,Federico Gatti,2022-23,26,D(C),Juventus,18,16,1446,0,0,1,6.73,ITA Serie A
4,Michele Cerofolini,2022-23,25,GK,Fiorentina,5,5,450,0,0,0,6.72,ITA Serie A
5,André Onana,2022-23,28,GK,Inter,24,24,2160,0,0,2,6.72,ITA Serie A
6,Lassana Coulibaly,2022-23,28,M(CL),Salernitana,35,34,2901,3,3,2,6.72,ITA Serie A
7,Federico Baschirotto,2022-23,27,D(C),Lecce,37,37,3330,3,0,1,6.71,ITA Serie A
8,Rolando Mandragora,2022-23,27,DMC,Fiorentina,29,22,1955,2,4,1,6.71,ITA Serie A
9,Berat Djimsiti,2022-23,31,D(C),Atalanta,24,20,1799,0,1,0,6.71,ITA Serie A
0,Norbert Gyömbér,2022-23,32,"D(CR),DMC",Salernitana,27,23,1755,0,1,0,6.71,ITA Serie A
1,Éderson,2022-23,25,M(C),Atalanta,35,25,2226,1,1,0,6.71,ITA Serie A
2,Alex Sandro,2022-23,33,"D(CL),M(L)",Juventus,25,21,1789,0,1,0,6.70,ITA Serie A
3,Lazar Samardzic,2022-23,22,AM(C),Udinese,37,19,1848,5,4,2,6.70,ITA Serie A
4,Marko Arnautovic,2022-23,35,"AM(CLR),FW",Bologna,21,18,1540,10,0,1,6.70,ITA Serie A
5,Jerdy Schouten,2022-23,27,DMC,Bologna,33,29,2516,0,2,0,6.70,ITA Serie A
6,Nicolò Casale,2022-23,26,D(C),Lazio,29,27,2437,1,1,0,6.69,ITA Serie A
7,Giacomo Bonaventura,2022-23,35,M(CLR),Fiorentina,30,21,1914,5,1,2,6.69,ITA Serie A
8,Alex Meret,2022-23,27,GK,Napoli,34,34,3060,0,0,2,6.69,ITA Serie A
9,Denzel Dumfries,2022-23,28,"D(R),M(R)",Inter,34,25,2223,1,4,0,6.69,ITA Serie A
0,Arkadiusz Milik,2022-23,30,"AM(C),FW",Juventus,27,17,1583,7,1,1,6.69,ITA Serie A
1,Henrikh Mkhitaryan,2022-23,35,"M(CLR),FW",Inter,31,24,1997,3,2,1,6.69,ITA Serie A
2,Daniele Rugani,2022-23,30,D(C),Juventus,9,6,563,0,0,0,6.69,ITA Serie A
3,Alessandro Bastoni,2022-23,25,D(C),Inter,29,26,2168,0,2,0,6.68,ITA Serie A
4,Adam Marusic,2022-23,31,"D(CLR),M(LR)",Lazio,33,31,2767,0,2,0,6.68,ITA Serie A
5,Samir Handanovic,2022-23,40,GK,Inter,14,14,1235,0,0,1,6.68,ITA Serie A
6,Antonio Candreva,2022-23,37,M(CLR),Salernitana,35,32,2741,7,4,2,6.68,ITA Serie A
7,Ola Aina,2022-23,27,"D(CLR),M(LR)",Torino,19,9,874,1,1,2,6.68,ITA Serie A
8,Alessandro Tuia,2022-23,34,D(C),Lecce,7,6,511,0,0,0,6.68,ITA Serie A
9,Perr Schuurs,2022-23,24,D(C),Torino,30,28,2334,0,2,0,6.67,ITA Serie A
0,Andrea Ranocchia,2022-23,36,D(C),Monza,1,1,48,0,0,0,6.67,ITA Serie A
1,Bram Nuytinck,2022-23,34,D(C),Sampdoria,19,19,1504,0,1,0,6.67,ITA Serie A
2,Rasmus Højlund,2022-23,21,FW,Atalanta,32,20,1836,9,2,3,6.67,ITA Serie A
3,Hans Hateboer,2022-23,30,"D(R),M(R)",Atalanta,17,17,1402,1,1,1,6.67,ITA Serie A
4,Gianluca Mancini,2022-23,28,"D(C),DMC",Roma,35,33,2867,1,2,0,6.67,ITA Serie A
5,Darko Lazovic,2022-23,33,M(CLR),Verona,30,27,2254,4,5,2,6.67,ITA Serie A
6,Sandi Lovric,2022-23,26,AM(C),Udinese,37,28,2351,5,6,1,6.66,ITA Serie A
7,Mathías Olivera,2022-23,26,"D(L),M(L)",Napoli,30,17,1637,2,2,3,6.66,ITA Serie A
8,Beto,2022-23,26,FW,Udinese,33,23,2132,10,1,3,6.66,ITA Serie A
9,Johan Vásquez,2022-23,25,D(CL),Cremonese,25,19,1809,1,0,0,6.66,ITA Serie A
0,Koray Günter,2022-23,30,D(C),Verona,13,11,1003,1,1,0,6.66,ITA Serie A
1,Walace,2022-23,29,DMC,Udinese,37,37,3200,0,1,0,6.66,ITA Serie A
2,Nehuén Pérez,2022-23,24,D(C),Udinese,34,33,2831,2,0,1,6.65,ITA Serie A
3,Simone Bastoni,2022-23,27,"D(L),DMC,M(L)",Spezia,19,15,1198,2,4,0,6.65,ITA Serie A
4,Leonardo Sernicola,2022-23,27,"D(R),M(R)",Cremonese,32,27,2319,2,2,3,6.65,ITA Serie A
5,Sebastiano Luperto,2022-23,28,D(C),Empoli,36,36,3137,2,0,3,6.65,ITA Serie A
6,Wladimiro Falcone,2022-23,29,GK,Lecce,38,38,3420,0,0,4,6.65,ITA Serie A
7,Denis Zakaria,2022-23,27,"D(C),DMC",Juventus,2,1,122,0,0,0,6.65,ITA Serie A
8,Ricardo Rodríguez,2022-23,32,"D(CL),M(L)",Torino,35,30,2670,0,0,0,6.65,ITA Serie A
9,Nemanja Matic,2022-23,36,DMC,Roma,35,16,1839,2,2,0,6.65,ITA Serie A
0,Mike Maignan,2022-23,29,GK,AC Milan,22,22,1979,0,1,1,6.64,ITA Serie A
1,Aleksey Miranchuk,2022-23,28,"M(CR),FW",Torino,29,24,2099,4,5,0,6.64,ITA Serie A
2,M'Bala Nzola,2022-23,28,FW,Spezia,31,29,2654,13,2,3,6.64,ITA Serie A
3,Stefano Sensi,2022-23,29,AM(C),Monza,28,21,1629,3,1,1,6.64,ITA Serie A
4,Eljif Elmas,2022-23,24,M(CLR),Napoli,36,14,1618,6,3,1,6.64,ITA Serie A
5,Emil Holm,2022-23,24,M(R),Spezia,20,17,1398,1,1,1,6.64,ITA Serie A
6,Nikola Moro,2022-23,26,M(C),Bologna,26,12,1224,1,5,0,6.64,ITA Serie A
7,Tyronne Ebuehi,2022-23,28,D(LR),Empoli,26,22,1926,2,4,1,6.64,ITA Serie A
8,Wilfried Singo,2022-23,23,M(R),Torino,31,24,2056,2,1,0,6.64,ITA Serie A
9,Dany Mota,2022-23,26,"AM(C),FW",Monza,29,21,1925,5,1,0,6.64,ITA Serie A
0,Dodô,2022-23,25,D(R),Fiorentina,33,28,2341,1,3,1,6.64,ITA Serie A
1,Giorgio Scalvini,2022-23,20,D(C),Atalanta,32,29,2346,2,2,0,6.63,ITA Serie A
2,Ethan Ampadu,2022-23,23,"D(C),DMC",Spezia,31,31,2649,0,1,1,6.63,ITA Serie A
3,Nicola Ravaglia,2022-23,35,GK,Sampdoria,9,9,810,0,0,1,6.63,ITA Serie A
4,Lorenzo Montipò,2022-23,28,GK,Verona,37,37,3330,0,0,0,6.63,ITA Serie A
5,Pedro,2022-23,37,"M(CLR),FW",Lazio,36,17,1896,4,3,1,6.63,ITA Serie A
6,Matteo Darmian,2022-23,34,"D(CLR),M(LR)",Inter,31,24,2032,1,2,0,6.63,ITA Serie A
7,Panagiotis Retsos,2022-23,26,D(CLR),Verona,2,1,122,0,0,0,6.63,ITA Serie A
8,Samuel Umtiti,2022-23,30,D(CL),Lecce,25,24,2115,0,0,0,6.62,ITA Serie A
9,Giorgos Kyriakopoulos,2022-23,28,"D(L),M(L)",Bologna,12,8,704,0,2,0,6.62,ITA Serie A
0,Federico Fazio,2022-23,37,D(C),Salernitana,14,12,1075,1,0,2,6.62,ITA Serie A
1,Jakub Kiwior,2022-23,24,"D(C),DMC",Spezia,17,17,1447,0,0,0,6.62,ITA Serie A
2,Mehdi Léris,2022-23,26,M(CLR),Sampdoria,32,29,2465,1,1,0,6.62,ITA Serie A
